################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8734095674064208E-01 a       332     0    17     1    12
 -5.6490816798699328E-02 a       333     0    17     1    13
 -7.5723241622512161E-01 a       334     0    17     1    14
  3.0688335336396461E-01 a       335     0    17     1    15
  3.4367431283901145E-01 a       336     0    17     1    16
  7.7815135778975891E-02 a       337     0    17     1    17
 -1.2503834544289641E-01 a       338     0    17     1    18
 -2.1287709990998254E-02 a       339     0    17     1    19
  3.9846297908779049E-01 a       340     0    17     1    20
  1.2856219086644802E-01 a       341     0    18     1     1
  1.7541034471205882E-01 a       342     0    18     1     2
 -1.0899313765399195E-01 a       343     0    18     1     3
 -1.0707049180296048E-03 a       344     0    18     1     4
  9.3816318618670055E-02 a       345     0    18     1     5
  2.4732764904026518E-02 a       346     0    18     1     6
  2.8802384577787438E-01 a       347     0    18     1     7
 -2.1659359112306797E-01 a       348     0    18     1     8
  5.7176821076623599E-02 a       349     0    18     1     9
 -1.4886665177506638E-02 a       350     0    18     1    10
 -1.6777424178913900E-02 a       351     0    18     1    11
  5.2007464739304801E-02 a       352     0    18     1    12
  5.8012598149610801E-02 a       353     0    18     1    13
  3.2746020445084151E-01 a       354     0    18     1    14
 -1.6584510453703082E-02 a       355     0    18     1    15
 -1.1932298326467732E-01 a       356     0    18     1    16
  8.1118852859406065E-02 a       357     0    18     1    17
 -1.5017022139128647E-01 a       358     0    18     1    18
  4.0859641572487795E-02 a       359     0    18     1    19
 -1.0219117562482712E-01 a       360     0    18     1    20
 -5.0699203651321978E-01 a       361     0    19     1     1
  8.5858239510791967E-02 a       362     0    19     1     2
  6.2400319413507280E-02 a       363     0    19     1     3
  3.5314241938098856E-01 a       364     0    19     1     4
  5.5593995525175754E-01 a       365     0    19     1     5
  4.2615628374852149E-01 a       366     0    19     1     6
  2.3592794634527313E-02 a       367     0    19     1     7
  2.3176840876880875E-01 a       368     0    19     1     8
  1.1107891760277522E-01 a       369     0    19     1     9
 -5.8507510362665138E-01 a       370     0    19     1    10
  8.5166773676474943E-03 a       371     0    19     1    11
 -5.0791095724606106E-01 a       372     0    19     1    12
 -8.1165777091728031E-01 a       373     0    19     1    13
 -3.0413858581994907E-01 a       374     0    19     1    14
 -5.7149269066877229E-01 a       375     0    19     1    15
 -8.4337046920041930E-02 a       376     0    19     1    16
  2.7039275396323653E-01 a       377     0    19     1    17
 -1.8636638964796981E-01 a       378     0    19     1    18
  4.8660143033896963E-01 a       379     0    19     1    19
  6.0540704491933839E-01 a       380     0    19     1    20
  2.2855142319720620E-01 a       381     0    20     1     1
 -2.8635572289793215E-01 a       382     0    20     1     2
 -3.4604947090467950E-02 a       383     0    20     1     3
  5.7109444967460177E-02 a       384     0    20     1     4
 -9.1419404441822172E-02 a       385     0    20     1     5
  2.5470407939359546E-01 a       386     0    20     1     6
  2.4838094744914452E-01 a       387     0    20     1     7
 -2.9316233232157118E-01 a       388     0    20     1     8
 -1.3779998398399598E-01 a       389     0    20     1     9
 -2.2825568582288372E-01 a       390     0    20     1    10
 -3.4570599882611591E-01 a       391     0    20     1    11
  1.6926079903492178E-01 a       392     0    20     1    12
  9.1339831781039271E-02 a       393     0    20     1    13
  3.3127168711689352E-02 a       394     0    20     1    14
 -8.7787076393627303E-02 a       395     0    20     1    15
 -7.7952416996102628E-02 a       396     0    20     1    16
  5.9017668391121325E-01 a       397     0    20     1    17
 -2.1384090216052506E-01 a       398     0    20     1    18
  1.4502143721368954E-01 a       399     0    20     1    19
  1.3342867000553196E-01 a       400     0    20     1    20
  6.7543076142593927E-03 a       401     0    21     1     1
  3.6241824413291650E-02 a       402     0    21     1     2
 -2.5927090700367056E-01 a       403     0    21     1     3
 -9.0632652378403622E-02 a       404     0    21     1     4
  3.2851874061043779E-01 a       405     0    21     1     5
  2.2710843508497972E-01 a       406     0    21     1     6
  5.3272410336818798E-01 a       407     0    21     1     7
 -4.9434609312460975E-01 a       408     0    21     1     8
  1.3856533375976884E-01 a       409     0    21     1     9
 -1.5437810629130022E-01 a       410     0    21     1    10
  4.7581266002657086E-01 a       411     0    21     1    11
  2.4232308360480054E-01 a       412     0    21     1    12
  2.2706803447509220E-03 a       413     0    21     1    13
  4.9289679553672189E-01 a       414     0    21     1    14
 -2.4687958104021837E-01 a       415     0    21     1    15
 -4.4742427816191144E-01 a       416     0    21     1    16
  1.6412747854672660E-01 a       417     0    21     1    17
 -1.7169103421876750E-01 a       418     0    21     1    18
 -6.9364496254504318E-03 a       419     0    21     1    19
 -3.1474156942337539E-01 a       420     0    21     1    20
 -1.8171392339148570E-01 a       421     0    22     1     1
 -2.4313722466080848E-01 a       422     0    22     1     2
  8.9286752398752722E-02 a       423     0    22     1     3
 -1.7310803195700605E-01 a       424     0    22     1     4
  3.7016095802653981E-01 a       425     0    22     1     5
 -9.1913878575457346E-03 a       426     0    22     1     6
 -1.9953101689087596E-01 a       427     0    22     1     7
  2.7764635467114340E-01 a       428     0    22     1     8
 -1.7069054448274670E-01 a       429     0    22     1     9
  1.0595122524835014E-01 a       430     0    22     1    10
  4.9196504844212108E-01 a       431     0    22     1    11
 -1.9707677195811427E-01 a       432     0    22     1    12
 -4.5854382304622160E-01 a       433     0    22     1    13
 -2.6182145203725310E-01 a       434     0    22     1    14
 -2.7422617734465797E-02 a       435     0    22     1    15
 -2.1906897429949573E-01 a       436     0    22     1    16
 -6.4403902955856773E-01 a       437     0    22     1    17
  4.1496970314077058E-01 a       438     0    22     1    18
 -8.3210035817500916E-02 a       439     0    22     1    19
 -4.8696662204593250E-01 a       440     0    22     1    20
 -4.8648160798305073E-01 a       441     0    23     1     1
  1.5504018475730533E-01 a       442     0    23     1     2
  3.5317023973981393E-01 a       443     0    23     1     3
 -1.5211686822833545E-01 a       444     0    23     1     4
  5.1438376288720411E-01 a       445     0    23     1     5
  2.2750497930053398E-01 a       446     0    23     1     6
  3.4460028657572167E-01 a       447     0    23     1     7
 -4.1963698333192667E-01 a       448     0    23     1     8
  9.5162851021332762E-02 a       449     0    23     1     9
 -8.6097194241637892E-03 a       450     0    23     1    10
 -4.3429279072455002E-01 a       451     0    23     1    11
 -1.2080872789006963E-01 a       452     0    23     1    12
 -4.6912589786033965E-03 a       453     0    23     1    13
 -3.4162864535032628E-01 a       454     0    23     1    14
 -5.5196577067675434E-01 a       455     0    23     1    15
  1.6571866975074609E-01 a       456     0    23     1    16
 -2.4111462743442030E-01 a       457     0    23     1    17
 -2.8625000824223468E-01 a       458     0    23     1    18
  1.9350717125614286E-01 a       459     0    23     1    19
  8.3620449604492872E-02 a       460     0    23     1    20
 -1.3026639179208435E-01 a       461     0    24     1     1
  5.7786320957539127E-02 a       462     0    24     1     2
 -3.0899610746549638E-01 a       463     0    24     1     3
 -1.5211934563943325E-01 a       464     0    24     1     4
  1.1804599808978685E-02 a       465     0    24     1     5
 -4.1828361881474896E-01 a       466     0    24     1     6
 -7.7991785029892000E-02 a       467     0    24     1     7
  1.9970736793195040E-01 a       468     0    24     1     8
 -2.6143145072486212E-01 a       469     0    24     1     9
 -3.0070321135550504E-01 a       470     0    24     1    10
 -2.7653413125148956E-03 a       471     0    24     1    11
  6.8003676461979912E-02 a       472     0    24     1    12
 -1.0088079261383615E-01 a       473     0    24     1    13
 -3.4983727298813327E-01 a       474     0    24     1    14
  2.5810920931223669E-01 a       475     0    24     1    15
  2.6198015995562700E-02 a       476     0    24     1    16
  7.3527705234209748E-02 a       477     0    24     1    17
  2.7743619508437295E-01 a       478     0    24     1    18
  1.8141103146689080E-01 a       479     0    24     1    19
  2.7507649932033773E-01 a       480     0    24     1    20
  2.4383007532741061E-01 a       481     0    25     1     1
 -1.3750079704301188E-01 a       482     0    25     1     2
 -1.3743687138515773E-01 a       483     0    25     1     3
 -3.1275238298150015E-01 a       484     0    25     1     4
  6.2266849198283944E-02 a       485     0    25     1     5
  1.0760687563291493E-01 a       486     0    25     1     6
 -7.3441194436725449E-02 a       487     0    25     1     7
 -3.1118517377828914E-01 a       488     0    25     1     8
 -5.4892822940161831E-02 a       489     0    25     1     9
 -4.0793209310113640E-02 a       490     0    25     1    10
  2.5496895890949450E-01 a       491     0    25     1    11
 -2.6532578899756476E-01 a       492     0    25     1    12
  6.0845029726603390E-02 a       493     0    25     1    13
 -2.2217685355253824E-01 a       494     0    25     1    14
 -2.4192652322201705E-01 a       495     0    25     1    15
 -8.6702490127863713E-02 a       496     0    25     1    16
  5.1186327655357525E-03 a       497     0    25     1    17
  9.1915903809248981E-02 a       498     0    25     1    18
  1.0734539958766824E-01 a       499     0    25     1    19
 -2.1297392912192040E-01 a       500     0    25     1    20
  4.6712225071679264E-01 a       501     0    26     1     1
 -4.4169563759054987E-02 a       502     0    26     1     2
 -9.1979012264899976E-02 a       503     0    26     1     3
  5.7828431305755845E-01 a       504     0    26     1     4
 -4.5297132612149943E-01 a       505     0    26     1     5
  3.4185911327101148E-01 a       506     0    26     1     6
  1.9122465841508449E-01 a       507     0    26     1     7
 -2.0526913538808303E-01 a       508     0    26     1     8
 -3.2589381683326285E-01 a       509     0    26     1     9
  1.9664528137488310E-01 a       510     0    26     1    10
 -1.5543196388200026E-01 a       511     0    26     1    11
  4.8088252142391164E-01 a       512     0    26     1    12
 -2.8363266184338159E-01 a       513     0    26     1    13
  3.5177747473685111E-01 a       514     0    26     1    14
 -3.4500495856043584E-01 a       515     0    26     1    15
  1.9903078590574130E-01 a       516     0    26     1    16
 -2.6382938284012519E-01 a       517     0    26     1    17
 -4.1956522504348909E-01 a       518     0    26     1    18
  6.3631576456886343E-02 a       519     0    26     1    19
 -3.6163656469802580E-01 a       520     0    26     1    20
 -5.5327367677693820E-02 a       521     0    27     1     1
  2.5730410002747978E-01 a       522     0    27     1     2
  6.1445917301394271E-01 a       523     0    27     1     3
  6.2607987890245442E-01 a       524     0    27     1     4
 -1.8446741472140271E-01 a       525     0    27     1     5
  1.1469187500880199E-01 a       526     0    27     1     6
  6.8264409217028854E-01 a       527     0    27     1     7
  4.4823034632909944E-02 a       528     0    27     1     8
 -6.8792784878825664E-01 a       529     0    27     1     9
  1.0928965120037841E-02 a       530     0    27     1    10
