################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.0701151761285100E-01 a        45     0     3     1     5
  4.1816050226371532E-01 a        46     0     3     1     6
 -2.1032292667784108E-01 a        47     0     3     1     7
 -6.7929948437288654E-02 a        48     0     3     1     8
 -4.6600213612048980E-01 a        49     0     3     1     9
  2.4059109396724346E-01 a        50     0     3     1    10
 -7.9080343260794252E-03 a        51     0     3     1    11
 -2.7673073562187900E-01 a        52     0     3     1    12
  5.9217326359341092E-02 a        53     0     3     1    13
 -4.5258601109632556E-02 a        54     0     3     1    14
 -5.5870837074669645E-02 a        55     0     3     1    15
 -2.3403799558445532E-01 a        56     0     3     1    16
  2.3782668023195166E-01 a        57     0     3     1    17
  4.9694812281535339E-01 a        58     0     3     1    18
 -1.3229997742166683E-01 a        59     0     3     1    19
  9.3585264564333234E-02 a        60     0     3     1    20
 -7.0258460071218554E-02 a        61     0     4     1     1
  5.4238592391348506E-01 a        62     0     4     1     2
  9.1162490384417288E-02 a        63     0     4     1     3
 -1.6249539224650697E-01 a        64     0     4     1     4
 -1.8899617927365692E-01 a        65     0     4     1     5
  6.0034524923610200E-01 a        66     0     4     1     6
  4.5054932798366659E-01 a        67     0     4     1     7
 -2.0123898815899929E-01 a        68     0     4     1     8
  4.3211193428322836E-01 a        69     0     4     1     9
 -4.7817365984344962E-01 a        70     0     4     1    10
  2.0624466663574442E-01 a        71     0     4     1    11
  8.3424628615900824E-03 a        72     0     4     1    12
 -2.5606085638982967E-01 a        73     0     4     1    13
  2.0175250499348191E-01 a        74     0     4     1    14
  2.4828397714967762E-01 a        75     0     4     1    15
 -7.5320168647542995E-01 a        76     0     4     1    16
 -2.8298671617817089E-01 a        77     0     4     1    17
 -8.4215946429106481E-01 a        78     0     4     1    18
 -1.6072280184094651E-01 a        79     0     4     1    19
  1.5911293683162353E-01 a        80     0     4     1    20
  2.5345606962078238E-01 a        81     0     5     1     1
 -3.2760781348470736E-01 a        82     0     5     1     2
 -3.6464265024703413E-01 a        83     0     5     1     3
  3.6340692993872784E-02 a        84     0     5     1     4
 -2.8135513124724365E-01 a        85     0     5     1     5
 -5.2258814076976134E-01 a        86     0     5     1     6
 -2.9560185230965375E-02 a        87     0     5     1     7
 -2.0671040637346411E-01 a        88     0     5     1     8
  3.9597804202988679E-01 a        89     0     5     1     9
  3.4656616736362972E-01 a        90     0     5     1    10
 -4.6802758706027639E-02 a        91     0     5     1    11
  6.7006736094089164E-02 a        92     0     5     1    12
 -3.1956602031597342E-01 a        93     0     5     1    13
 -6.2569994636747861E-01 a        94     0     5     1    14
  1.3763868672645377E-01 a        95     0     5     1    15
  4.2201380106421843E-01 a        96     0     5     1    16
 -2.3210097559425788E-01 a        97     0     5     1    17
  3.8740828288264534E-01 a        98     0     5     1    18
  3.9240041526413882E-01 a        99     0     5     1    19
  4.3239650655487660E-01 a       100     0     5     1    20
  2.1962796921790900E-01 a       101     0     6     1     1
  3.1240614946582629E-01 a       102     0     6     1     2
 -2.8614392003852096E-01 a       103     0     6     1     3
 -3.6235138772530084E-01 a       104     0     6     1     4
  1.1060735130319437E-01 a       105     0     6     1     5
 -3.6727304803877225E-01 a       106     0     6     1     6
 -3.3638996973971891E-01 a       107     0     6     1     7
  4.4261095360097624E-01 a       108     0     6     1     8
 -4.7213423222919271E-01 a       109     0     6     1     9
 -1.1005397296715617E-01 a       110     0     6     1    10
 -1.2324563064655154E-01 a       111     0     6     1    11
  4.9859017156639268E-01 a       112     0     6     1    12
  5.8305316128684094E-02 a       113     0     6     1    13
  5.0309012556140864E-01 a       114     0     6     1    14
 -4.2726944486333190E-01 a       115     0     6     1    15
  2.3584112026787565E-01 a       116     0     6     1    16
  2.2164015721909891E-01 a       117     0     6     1    17
 -1.6213212692320214E-01 a       118     0     6     1    18
  8.7204859808778026E-02 a       119     0     6     1    19
 -5.7960892112409934E-01 a       120     0     6     1    20
  4.1582477246351175E-02 a       121     0     7     1     1
  2.8520707792357835E-02 a       122     0     7     1     2
  1.4430521522241543E-01 a       123     0     7     1     3
  2.6042240251458193E-01 a       124     0     7     1     4
 -1.8366945553148864E-01 a       125     0     7     1     5
  5.8167810971587397E-01 a       126     0     7     1     6
  2.5894840858763585E-01 a       127     0     7     1     7
  3.4324706602331206E-01 a       128     0     7     1     8
 -2.4565360229468375E-01 a       129     0     7     1     9
 -3.0144240332047845E-01 a       130     0     7     1    10
 -8.0022583472901879E-02 a       131     0     7     1    11
 -3.0406990950514545E-01 a       132     0     7     1    12
  4.7082757385782670E-01 a       133     0     7     1    13
 -3.2834896760167230E-02 a       134     0     7     1    14
  2.2304610847264142E-01 a       135     0     7     1    15
 -4.9373260379842765E-01 a       136     0     7     1    16
  4.4872100928438435E-01 a       137     0     7     1    17
 -5.3179792601453291E-01 a       138     0     7     1    18
  1.0156109189974781E-01 a       139     0     7     1    19
  1.0943792111447515E-01 a       140     0     7     1    20
 -3.0523097312840160E-03 a       141     0     8     1     1
 -7.7897644482860962E-02 a       142     0     8     1     2
 -2.8808190101663633E-01 a       143     0     8     1     3
  3.0134138860966120E-01 a       144     0     8     1     4
 -9.7263107749816488E-02 a       145     0     8     1     5
 -2.3579705785056557E-01 a       146     0     8     1     6
 -2.3705029478240675E-01 a       147     0     8     1     7
  9.0173428008799100E-02 a       148     0     8     1     8
  2.8695016509121166E-02 a       149     0     8     1     9
 -9.1447837186240631E-03 a       150     0     8     1    10
 -2.3366792120798649E-01 a       151     0     8     1    11
 -3.9517783218968383E-01 a       152     0     8     1    12
  2.9721378792195563E-01 a       153     0     8     1    13
 -6.0206778179953335E-01 a       154     0     8     1    14
 -4.6149891345369265E-01 a       155     0     8     1    15
 -2.9067888613242854E-01 a       156     0     8     1    16
  4.6128174345311773E-01 a       157     0     8     1    17
  7.2581626430640023E-01 a       158     0     8     1    18
 -1.3538661208959241E-01 a       159     0     8     1    19
 -1.0654910330490157E-01 a       160     0     8     1    20
  3.1025955874389682E-01 a       161     0     9     1     1
 -2.0113853871835935E-01 a       162     0     9     1     2
  1.3788923470078548E-01 a       163     0     9     1     3
  2.3688824106278922E-01 a       164     0     9     1     4
  2.9622511234174592E-01 a       165     0     9     1     5
  1.2225179471687402E-01 a       166     0     9     1     6
  1.8769977749656741E-01 a       167     0     9     1     7
  2.0713367943075695E-01 a       168     0     9     1     8
  1.2648039477745565E-02 a       169     0     9     1     9
  4.6745655346012278E-02 a       170     0     9     1    10
  3.5627851333610067E-01 a       171     0     9     1    11
 -3.2718723206753630E-01 a       172     0     9     1    12
  2.3995964087938831E-02 a       173     0     9     1    13
  9.5085357844667664E-02 a       174     0     9     1    14
  6.8569715452915481E-01 a       175     0     9     1    15
  9.3426690337054002E-02 a       176     0     9     1    16
 -2.0765940341146455E-01 a       177     0     9     1    17
 -6.1496334829146215E-01 a       178     0     9     1    18
 -3.8146251850036807E-03 a       179     0     9     1    19
  2.1243125772935609E-01 a       180     0     9     1    20
  2.3616545600286756E-01 a       181     0    10     1     1
  3.8262774909696229E-01 a       182     0    10     1     2
 -2.6359035985128926E-02 a       183     0    10     1     3
 -2.6864496554464856E-01 a       184     0    10     1     4
 -7.5507801870834682E-02 a       185     0    10     1     5
  2.5039164042402834E-01 a       186     0    10     1     6
  1.5006336947110505E-01 a       187     0    10     1     7
 -3.8928491404091714E-01 a       188     0    10     1     8
 -6.1943010372057239E-01 a       189     0    10     1     9
 -4.4255458130596725E-02 a       190     0    10     1    10
 -1.0468171107578303E-01 a       191     0    10     1    11
  8.0028044596529596E-02 a       192     0    10     1    12
  7.1152130952180403E-04 a       193     0    10     1    13
  2.0146830038209082E-01 a       194     0    10     1    14
  2.3843518414682549E-01 a       195     0    10     1    15
  1.9927424469122676E-01 a       196     0    10     1    16
  2.4454143011888196E-01 a       197     0    10     1    17
  7.2177632968594224E-02 a       198     0    10     1    18
  2.0771693857066928E-01 a       199     0    10     1    19
  1.4081189243300118E-01 a       200     0    10     1    20
  1.5263731102494621E-01 a       201     0    11     1     1
 -2.5553231101778662E-01 a       202     0    11     1     2
 -2.3324746488802811E-01 a       203     0    11     1     3
  5.7449337121667873E-02 a       204     0    11     1     4
  3.2877719286056473E-01 a       205     0    11     1     5
 -2.1992534037424355E-01 a       206     0    11     1     6
  1.1583949810199889E-01 a       207     0    11     1     7
  1.1794748045894874E+00 a       208     0    11     1     8
  5.1385822146073984E-02 a       209     0    11     1     9
  1.0837439001939553E-01 a       210     0    11     1    10
 -1.1187367729542255E-01 a       211     0    11     1    11
 -2.1945089767857318E-01 a       212     0    11     1    12
 -4.7870357236749733E-01 a       213     0    11     1    13
 -5.1180917589870933E-01 a       214     0    11     1    14
 -1.8691562572964152E-01 a       215     0    11     1    15
  3.0309232486543037E-02 a       216     0    11     1    16
  1.7848302706694921E-01 a       217     0    11     1    17
 -3.3071578443110594E-01 a       218     0    11     1    18
  2.4714781858950605E-01 a       219     0    11     1    19
  1.9755610385097028E-01 a       220     0    11     1    20
 -2.3634446811732938E-02 a       221     0    12     1     1
 -1.6841739999274516E-01 a       222     0    12     1     2
  5.4812288837627052E-02 a       223     0    12     1     3
 -2.3477321443833171E-01 a       224     0    12     1     4
  4.4880352852973175E-03 a       225     0    12     1     5
 -4.8021763497617792E-01 a       226     0    12     1     6
  4.6705716902133057E-02 a       227     0    12     1     7
 -2.5891171797218299E-01 a       228     0    12     1     8
  2.2948124041569214E-02 a       229     0    12     1     9
 -1.5105954359010557E-01 a       230     0    12     1    10
 -6.0979294097603817E-02 a       231     0    12     1    11
  1.5241222674624097E-02 a       232     0    12     1    12
 -5.2117254359928622E-01 a       233     0    12     1    13
  2.0502281671770378E-01 a       234     0    12     1    14
 -7.5044438118572754E-02 a       235     0    12     1    15
 -3.1353343552600221E-01 a       236     0    12     1    16
 -3.4925933756891758E-01 a       237     0    12     1    17
  8.3791641748734103E-02 a       238     0    12     1    18
  2.8823608394813077E-01 a       239     0    12     1    19
  6.8213158970833188E-02 a       240     0    12     1    20
 -2.6718009229874279E-01 a       241     0    13     1     1
  2.5599443369477681E-01 a       242     0    13     1     2
 -1.0836863791073584E-01 a       243     0    13     1     3
  4.2832198838415908E-01 a       244     0    13     1     4
  3.5490487291391482E-01 a       245     0    13     1     5
  1.9489611433299611E-01 a       246     0    13     1     6
 -1.0429704561971187E-01 a       247     0    13     1     7
 -1.4811161470897500E+00 a       248     0    13     1     8
 -1.5376380635379658E-01 a       249     0    13     1     9
  1.0261947846102283E-01 a       250     0    13     1    10
 -2.0945961914543956E-01 a       251     0    13     1    11
  1.3765204337243220E-01 a       252     0    13     1    12
  1.9437829295659170E-01 a       253     0    13     1    13
  1.0576395569574688E-01 a       254     0    13     1    14
 -1.0890129713023983E-01 a       255     0    13     1    15
  9.8357808192403223E-02 a       256     0    13     1    16
  1.0180176632270058E-01 a       257     0    13     1    17
  3.1330016546672623E-01 a       258     0    13     1    18
 -3.6180176094581346E-01 a       259     0    13     1    19
 -2.3288425251144576E-01 a       260     0    13     1    20
 -1.8139136712208184E-01 a       261     0    14     1     1
  8.2355068452012536E-01 a       262     0    14     1     2
 -6.5225688380314473E-01 a       263     0    14     1     3
  2.9132314929562741E-01 a       264     0    14     1     4
 -6.4410996011197919E-01 a       265     0    14     1     5
  9.9276282086576173E-01 a       266     0    14     1     6
  2.9928994080781857E-01 a       267     0    14     1     7
  2.8351653030297136E-01 a       268     0    14     1     8
 -3.5109732550408118E-01 a       269     0    14     1     9
  1.6142571245855008E-02 a       270     0    14     1    10
 -2.8178486694864152E-01 a       271     0    14     1    11
 -6.0672393740475117E-01 a       272     0    14     1    12
  7.4006781451015091E-01 a       273     0    14     1    13
  1.4862413443660455E-01 a       274     0    14     1    14
  3.8848240522283761E-01 a       275     0    14     1    15
 -2.2551967852070787E-01 a       276     0    14     1    16
  1.1513538603812858E+00 a       277     0    14     1    17
 -1.5120280590192123E-01 a       278     0    14     1    18
  1.8557226301485201E-02 a       279     0    14     1    19
  1.1198738403933173E+00 a       280     0    14     1    20
  9.6514284053967184E-02 a       281     0    15     1     1
  1.8559959826303360E-01 a       282     0    15     1     2
  9.5732201042519019E-02 a       283     0    15     1     3
  1.8665250203557801E-01 a       284     0    15     1     4
 -5.8263663208284722E-01 a       285     0    15     1     5
 -4.6646929967473810E-01 a       286     0    15     1     6
  1.3720563434392461E+00 a       287     0    15     1     7
 -3.6886614060830408E-01 a       288     0    15     1     8
  1.8976764620537409E-01 a       289     0    15     1     9
 -4.2696048164738681E-01 a       290     0    15     1    10
 -2.8673324461577587E-01 a       291     0    15     1    11
  9.2580011803840812E-01 a       292     0    15     1    12
 -4.1869929831763025E-01 a       293     0    15     1    13
  3.8264071549728704E-02 a       294     0    15     1    14
 -3.1511569361658671E-02 a       295     0    15     1    15
  4.7245075651144081E-01 a       296     0    15     1    16
  6.7255974176339453E-02 a       297     0    15     1    17
 -3.7948999115990528E-01 a       298     0    15     1    18
 -4.5310872393461882E-01 a       299     0    15     1    19
 -1.3246006335171620E-01 a       300     0    15     1    20
 -6.7599137107979865E-02 a       301     0    16     1     1
 -2.6665733991519353E-01 a       302     0    16     1     2
 -4.1390352793773050E-01 a       303     0    16     1     3
 -4.0052279340880209E-01 a       304     0    16     1     4
 -1.4464524974261214E-01 a       305     0    16     1     5
  3.5854700240095243E-03 a       306     0    16     1     6
  1.1717920798376935E-01 a       307     0    16     1     7
 -2.3785969957892075E-01 a       308     0    16     1     8
  1.1133989430051730E-01 a       309     0    16     1     9
  1.0875438022905479E-01 a       310     0    16     1    10
 -2.0270474264720831E-01 a       311     0    16     1    11
  3.6157543848405815E-01 a       312     0    16     1    12
 -5.9118451067691602E-01 a       313     0    16     1    13
 -2.3333268419396841E-01 a       314     0    16     1    14
  3.1463384590553328E-01 a       315     0    16     1    15
  6.0579352065386262E-02 a       316     0    16     1    16
 -3.8579238446116837E-01 a       317     0    16     1    17
 -7.5025000072412237E-02 a       318     0    16     1    18
  3.1064807220223983E-01 a       319     0    16     1    19
  8.4457230013152737E-02 a       320     0    16     1    20
  1.3625803148336851E-01 a       321     0    17     1     1
 -1.4522473811187808E-01 a       322     0    17     1     2
 -4.0157243168030721E-01 a       323     0    17     1     3
 -3.2762945559877854E-02 a       324     0    17     1     4
 -4.7955378152849809E-01 a       325     0    17     1     5
  3.8927104376921158E-02 a       326     0    17     1     6
  1.2204289549924958E-01 a       327     0    17     1     7
 -3.4438196932900894E-01 a       328     0    17     1     8
  1.3758128807756204E-01 a       329     0    17     1     9
  3.4467077863562007E-01 a       330     0    17     1    10
 -1.3458982659999678E-02 a       331     0    17     1    11
 -1.2729843672216221E-01 a       332     0    17     1    12
 -9.7771469971218144E-03 a       333     0    17     1    13
  1.2785123667897400E-01 a       334     0    17     1    14
 -1.3784254811329036E-02 a       335     0    17     1    15
  1.0907187421469992E-01 a       336     0    17     1    16
  6.4617021376960543E-02 a       337     0    17     1    17
 -2.1475448159669872E-01 a       338     0    17     1    18
  1.9570270517632821E-01 a       339     0    17     1    19
  2.0033514117023257E-01 a       340     0    17     1    20
 -9.1262325979150002E-02 a       341     0    18     1     1
  1.6904080771345159E-01 a       342     0    18     1     2
  4.7205001895702710E-02 a       343     0    18     1     3
  1.9782465807748329E-02 a       344     0    18     1     4
  1.9975577408229891E-01 a       345     0    18     1     5
  2.6177838545610285E-02 a       346     0    18     1     6
 -2.8251004177473876E-01 a       347     0    18     1     7
 -6.0265554721845298E-02 a       348     0    18     1     8
  2.4637585592489214E-01 a       349     0    18     1     9
  1.0247213524607852E-01 a       350     0    18     1    10
 -1.8141928377297406E-01 a       351     0    18     1    11
  1.0215808082596291E-01 a       352     0    18     1    12
  2.4444418812874483E-01 a       353     0    18     1    13
 -1.7959325873334042E-01 a       354     0    18     1    14
 -2.7124406935877121E-01 a       355     0    18     1    15
 -2.7920693699762807E-02 a       356     0    18     1    16
  4.0219925150885255E-01 a       357     0    18     1    17
 -5.8834845474359599E-03 a       358     0    18     1    18
 -7.5865999137126411E-02 a       359     0    18     1    19
 -2.1788257115384602E-01 a       360     0    18     1    20
  6.8890264874813825E-02 a       361     0    19     1     1
 -4.2227635203327195E-02 a       362     0    19     1     2
  2.3652705305520724E-01 a       363     0    19     1     3
  6.1903243486160532E-03 a       364     0    19     1     4
 -2.2093417363123080E-01 a       365     0    19     1     5
  1.7009533719520187E-01 a       366     0    19     1     6
 -2.7697506445470661E-02 a       367     0    19     1     7
  1.7754656553075396E-01 a       368     0    19     1     8
 -7.8790948551214574E-02 a       369     0    19     1     9
 -1.1712709845930902E-01 a       370     0    19     1    10
  3.2396145990233743E-01 a       371     0    19     1    11
 -2.3734183204548004E-01 a       372     0    19     1    12
  2.0965026844716439E-01 a       373     0    19     1    13
  1.3542821702557784E-01 a       374     0    19     1    14
 -2.3342823205983040E-01 a       375     0    19     1    15
  1.5353787462787633E-01 a       376     0    19     1    16
  1.4848175870498057E-01 a       377     0    19     1    17
 -5.0349601806627189E-02 a       378     0    19     1    18
 -1.5805706917558179E-01 a       379     0    19     1    19
 -3.5741769857466127E-01 a       380     0    19     1    20
 -6.1146713941299602E-01 a       381     0    20     1     1
 -1.0650284010717079E-01 a       382     0    20     1     2
  1.6820109261723104E-01 a       383     0    20     1     3
 -3.4790947289051033E-01 a       384     0    20     1     4
  3.5432070382444547E-01 a       385     0    20     1     5
 -3.1080004162634373E-01 a       386     0    20     1     6
  2.9305852032817792E-01 a       387     0    20     1     7
  2.8705844005473652E-01 a       388     0    20     1     8
 -2.7059851601378238E-01 a       389     0    20     1     9
 -2.9649652955177463E-01 a       390     0    20     1    10
  1.4108654820145214E-01 a       391     0    20     1    11
  4.4800389675987795E-01 a       392     0    20     1    12
 -5.1985536619355421E-01 a       393     0    20     1    13
  4.2566272812138489E-01 a       394     0    20     1    14
  1.9865380852993117E-01 a       395     0    20     1    15
 -2.5774966237872482E-01 a       396     0    20     1    16
 -1.1446461743541376E+00 a       397     0    20     1    17
  1.7643178977172527E-01 a       398     0    20     1    18
 -1.8308770048451037E-01 a       399     0    20     1    19
 -5.2678771631620047E-01 a       400     0    20     1    20
  1.5692264825765131E-01 a       401     0    21     1     1
 -3.6126292892999362E-01 a       402     0    21     1     2
 -7.0289413203939530E-03 a       403     0    21     1     3
 -2.9350056782173178E-01 a       404     0    21     1     4
  3.7452363123985299E-01 a       405     0    21     1     5
 -2.1045053310805106E-01 a       406     0    21     1     6
 -3.4706273412163251E-02 a       407     0    21     1     7
  3.8821162667022568E-01 a       408     0    21     1     8
  2.1403418788295167E-01 a       409     0    21     1     9
 -3.8599938270060780E-02 a       410     0    21     1    10
  4.8708177322883073E-01 a       411     0    21     1    11
 -6.3603745370659681E-01 a       412     0    21     1    12
  1.5798478181158072E-02 a       413     0    21     1    13
  1.0754324742065041E-01 a       414     0    21     1    14
 -1.4777735789410825E-02 a       415     0    21     1    15
 -1.2281300959031723E-01 a       416     0    21     1    16
  3.1191387469548010E-01 a       417     0    21     1    17
 -9.5715959971854739E-02 a       418     0    21     1    18
 -2.1332826049335785E-01 a       419     0    21     1    19
 -1.8628621822049984E-01 a       420     0    21     1    20
 -1.1277184733262764E-01 a       421     0    22     1     1
  2.7207815011851882E-01 a       422     0    22     1     2
  5.2276396825090610E-01 a       423     0    22     1     3
 -2.2523729808545481E-01 a       424     0    22     1     4
  1.2512023594560956E-01 a       425     0    22     1     5
  2.5258806267968481E-01 a       426     0    22     1     6
  6.7076845574826363E-02 a       427     0    22     1     7
  6.3905809677873876E-02 a       428     0    22     1     8
 -3.8210802973615188E-01 a       429     0    22     1     9
 -1.7963998157730840E-01 a       430     0    22     1    10
 -1.9100891332743669E-01 a       431     0    22     1    11
  9.3896143523417441E-01 a       432     0    22     1    12
 -1.7844131483951878E-01 a       433     0    22     1    13
  9.0495423562710925E-02 a       434     0    22     1    14
 -1.1403439669463204E-01 a       435     0    22     1    15
  1.5918716275079020E-01 a       436     0    22     1    16
 -4.5607038164684904E-01 a       437     0    22     1    17
  1.7828956003365667E-01 a       438     0    22     1    18
  1.0739950444222172E-01 a       439     0    22     1    19
  2.3879954051303820E-01 a       440     0    22     1    20
  2.8525620222723624E-01 a       441     0    23     1     1
  2.4746631676897970E-01 a       442     0    23     1     2
 -2.1329649787630117E-01 a       443     0    23     1     3
  4.9931360808908049E-01 a       444     0    23     1     4
  7.7782782363847837E-03 a       445     0    23     1     5
  3.5550664696584362E-03 a       446     0    23     1     6
 -1.7906532339923689E-01 a       447     0    23     1     7
 -5.5353078565894265E-01 a       448     0    23     1     8
  2.6987429797854756E-01 a       449     0    23     1     9
  2.8128207264730060E-01 a       450     0    23     1    10
 -2.7840932054963530E-01 a       451     0    23     1    11
  3.1748385430526432E-01 a       452     0    23     1    12
  2.6497791285852984E-01 a       453     0    23     1    13
  5.3984552232595087E-02 a       454     0    23     1    14
 -5.6272617357382559E-01 a       455     0    23     1    15
  4.0588812894731996E-01 a       456     0    23     1    16
  8.0941197744914553E-02 a       457     0    23     1    17
 -9.5257926472152393E-02 a       458     0    23     1    18
 -1.3944452609421457E-01 a       459     0    23     1    19
  2.7408983120513369E-01 a       460     0    23     1    20
 -6.7928399222381738E-02 a       461     0    24     1     1
 -1.2566234468378706E-01 a       462     0    24     1     2
  1.1444728506236503E-01 a       463     0    24     1     3
 -1.7915488528846338E-03 a       464     0    24     1     4
 -2.2639207497401176E-01 a       465     0    24     1     5
 -2.5816793783282521E-01 a       466     0    24     1     6
  7.2169121613402137E-02 a       467     0    24     1     7
 -1.3128353207352353E-01 a       468     0    24     1     8
  2.5265536751644657E-01 a       469     0    24     1     9
  1.4099958538289759E-01 a       470     0    24     1    10
 -4.6030090927845428E-02 a       471     0    24     1    11
 -1.7103140032030997E-01 a       472     0    24     1    12
 -2.1733834057176185E-01 a       473     0    24     1    13
  8.9513279868271775E-02 a       474     0    24     1    14
  1.3155006818943035E-01 a       475     0    24     1    15
 -4.3498275254147817E-02 a       476     0    24     1    16
  1.7737340810312710E-01 a       477     0    24     1    17
 -2.8149412302333005E-01 a       478     0    24     1    18
  3.6369442935326930E-03 a       479     0    24     1    19
  3.8474274361789634E-01 a       480     0    24     1    20
  1.4782081825500787E-01 a       481     0    25     1     1
 -4.1329917846058606E-02 a       482     0    25     1     2
  3.4663092857446770E-01 a       483     0    25     1     3
  1.8732764121921150E-01 a       484     0    25     1     4
 -4.9937945401372780E-01 a       485     0    25     1     5
  1.7843977288632445E-01 a       486     0    25     1     6
 -1.7681013581887420E-01 a       487     0    25     1     7
 -4.6887922561403859E-02 a       488     0    25     1     8
  2.4907826350426376E-02 a       489     0    25     1     9
  1.6071379711117081E-01 a       490     0    25     1    10
 -9.6694679608128383E-03 a       491     0    25     1    11
  1.9189424756104964E-01 a       492     0    25     1    12
  2.8315032325361306E-01 a       493     0    25     1    13
 -5.7857634523544021E-01 a       494     0    25     1    14
 -7.1333711523786911E-02 a       495     0    25     1    15
  1.5974489419097679E-01 a       496     0    25     1    16
 -1.8282849088100359E-01 a       497     0    25     1    17
  8.1774981392586626E-02 a       498     0    25     1    18
 -9.3962762569193226E-02 a       499     0    25     1    19
 -4.9647131324608595E-01 a       500     0    25     1    20
 -1.8766958605470421E-02 a       501     0    26     1     1
 -9.8954280152834015E-02 a       502     0    26     1     2
 -7.1653887021815230E-02 a       503     0    26     1     3
  2.5380333469910078E-02 a       504     0    26     1     4
 -9.3044345114970256E-02 a       505     0    26     1     5
  3.7326912018170993E-01 a       506     0    26     1     6
 -2.1093722995781033E-01 a       507     0    26     1     7
  1.8907626933515412E-01 a       508     0    26     1     8
 -6.9005494060750128E-02 a       509     0    26     1     9
 -1.8158352575775688E-01 a       510     0    26     1    10
  1.6500102740590114E-01 a       511     0    26     1    11
  2.7474486426619044E-01 a       512     0    26     1    12
  1.7825384040559994E-01 a       513     0    26     1    13
 -4.5175186345030188E-01 a       514     0    26     1    14
  2.2832326138866238E-01 a       515     0    26     1    15
  4.4718063229349875E-02 a       516     0    26     1    16
 -5.1141711837530371E-02 a       517     0    26     1    17
  5.3252263243999964E-01 a       518     0    26     1    18
  4.8665362165655583E-02 a       519     0    26     1    19
 -7.2127913717772940E-01 a       520     0    26     1    20
  1.1711336372401132E-01 a       521     0    27     1     1
  1.4197193162235666E-01 a       522     0    27     1     2
 -1.2669952000394444E-01 a       523     0    27     1     3
 -3.0336748297966826E-01 a       524     0    27     1     4
  3.6757694133144675E-01 a       525     0    27     1     5
  5.1335381075002108E-02 a       526     0    27     1     6
  1.9165786676245469E-01 a       527     0    27     1     7
  9.4797888844567979E-01 a       528     0    27     1     8
  4.7371799742388955E-02 a       529     0    27     1     9
  7.2688194473744916E-01 a       530     0    27     1    10
