################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9593641152785594E-01 a        71     0     4     1    11
  3.0952746810284087E-01 a        72     0     4     1    12
 -1.1868278315850932E-01 a        73     0     4     1    13
  2.8672029485186351E-01 a        74     0     4     1    14
  8.2505509621635109E-01 a        75     0     4     1    15
  2.1146228351995097E-01 a        76     0     4     1    16
  5.0310513142961943E-01 a        77     0     4     1    17
  8.0695735596696516E-02 a        78     0     4     1    18
  2.6000491985152024E-01 a        79     0     4     1    19
  2.6837012132440670E-02 a        80     0     4     1    20
 -3.9111013065797945E-01 a        81     0     5     1     1
  3.4260195475432886E-01 a        82     0     5     1     2
 -5.2936954442190298E-01 a        83     0     5     1     3
 -4.1029225438030045E-02 a        84     0     5     1     4
 -1.8091471115167509E-01 a        85     0     5     1     5
 -3.6192127531305962E-01 a        86     0     5     1     6
 -5.0207709068035489E-01 a        87     0     5     1     7
  6.0618491337151803E-01 a        88     0     5     1     8
 -2.6282854432519448E-01 a        89     0     5     1     9
 -4.9498407099597863E-01 a        90     0     5     1    10
  3.4082015533720578E-01 a        91     0     5     1    11
 -1.4310042986650065E-01 a        92     0     5     1    12
  1.0994892347097492E-01 a        93     0     5     1    13
 -2.4076504937060261E-01 a        94     0     5     1    14
  4.5130726217870021E-01 a        95     0     5     1    15
  3.2819998447903886E-01 a        96     0     5     1    16
 -3.9490153127603028E-01 a        97     0     5     1    17
  4.6431583849860868E-02 a        98     0     5     1    18
  3.2283578363052101E-01 a        99     0     5     1    19
 -3.3246298332858543E-01 a       100     0     5     1    20
 -1.0600288280811544E-02 a       101     0     6     1     1
 -2.3124589901929219E-03 a       102     0     6     1     2
  5.8429363089656086E-02 a       103     0     6     1     3
  1.3152275308078154E-01 a       104     0     6     1     4
  9.1994993077745654E-02 a       105     0     6     1     5
 -3.5263285746084883E-01 a       106     0     6     1     6
  1.8638164485321204E-01 a       107     0     6     1     7
 -1.9764806235309887E-01 a       108     0     6     1     8
 -3.6113798421429055E-01 a       109     0     6     1     9
 -3.0945141875117554E-02 a       110     0     6     1    10
 -3.2577214047312092E-01 a       111     0     6     1    11
  6.7573609311715843E-01 a       112     0     6     1    12
  7.1267372391867878E-01 a       113     0     6     1    13
  6.6865222010609779E-02 a       114     0     6     1    14
 -5.1481483883049162E-01 a       115     0     6     1    15
 -5.1359321529798319E-01 a       116     0     6     1    16
  2.6024682985840053E-01 a       117     0     6     1    17
 -3.1962086661438981E-02 a       118     0     6     1    18
 -6.5665018365477856E-01 a       119     0     6     1    19
  6.4890270485548662E-01 a       120     0     6     1    20
 -8.5529819051728628E-02 a       121     0     7     1     1
 -6.8752184402771332E-01 a       122     0     7     1     2
  3.0274035206647054E-01 a       123     0     7     1     3
 -8.5951736372441179E-01 a       124     0     7     1     4
 -5.4044445195749879E-01 a       125     0     7     1     5
 -3.0273774249655300E-01 a       126     0     7     1     6
 -6.8099932084151646E-02 a       127     0     7     1     7
 -1.0555128991059813E-01 a       128     0     7     1     8
  3.0398049733913024E-01 a       129     0     7     1     9
  3.9077847763453138E-01 a       130     0     7     1    10
 -5.8028992612135211E-01 a       131     0     7     1    11
  2.6687738859649435E-01 a       132     0     7     1    12
 -1.0007699730525521E-01 a       133     0     7     1    13
  5.2379880567688919E-01 a       134     0     7     1    14
 -1.8108720463388131E-01 a       135     0     7     1    15
 -3.7390881206415821E-01 a       136     0     7     1    16
  4.8866318076788220E-02 a       137     0     7     1    17
 -2.3093584855020088E-01 a       138     0     7     1    18
 -3.0875458386480835E-02 a       139     0     7     1    19
  3.8264070910373466E-01 a       140     0     7     1    20
 -2.1441541959842850E-01 a       141     0     8     1     1
 -7.7550291763415463E-02 a       142     0     8     1     2
  1.7764141417979865E-01 a       143     0     8     1     3
  6.9727191399611677E-01 a       144     0     8     1     4
 -6.8934946252982923E-02 a       145     0     8     1     5
 -3.7317699390910286E-01 a       146     0     8     1     6
  2.5773035406454153E-01 a       147     0     8     1     7
  2.4594928926684946E-02 a       148     0     8     1     8
  4.0313528586697794E-01 a       149     0     8     1     9
  5.9650115189514068E-02 a       150     0     8     1    10
  8.0085016304765236E-02 a       151     0     8     1    11
 -5.1960129389019616E-01 a       152     0     8     1    12
 -2.3827917519711689E-01 a       153     0     8     1    13
 -1.7908381503706913E-01 a       154     0     8     1    14
 -5.6334082700970645E-01 a       155     0     8     1    15
 -7.0218594690553227E-01 a       156     0     8     1    16
  7.3727000643180618E-01 a       157     0     8     1    17
  2.8573256934490632E-01 a       158     0     8     1    18
 -2.6444348823575597E-01 a       159     0     8     1    19
 -7.8723029076383164E-02 a       160     0     8     1    20
 -1.3165121997076232E-01 a       161     0     9     1     1
  5.3086146343043306E-01 a       162     0     9     1     2
 -5.3471753236451136E-01 a       163     0     9     1     3
  1.7671307931758379E-01 a       164     0     9     1     4
  3.7732203828925259E-01 a       165     0     9     1     5
  1.2714737266933193E-01 a       166     0     9     1     6
 -1.0783702229117029E-01 a       167     0     9     1     7
 -2.3369748973224794E-01 a       168     0     9     1     8
 -3.8249655140833250E-01 a       169     0     9     1     9
 -2.4144606566348503E-01 a       170     0     9     1    10
 -9.0882563978801983E-02 a       171     0     9     1    11
  3.9369040366069663E-01 a       172     0     9     1    12
 -2.8478880257573541E-01 a       173     0     9     1    13
  2.4163209580256964E-01 a       174     0     9     1    14
  1.3581657194392818E-01 a       175     0     9     1    15
 -1.7561702720401592E-01 a       176     0     9     1    16
 -4.6499714329609609E-01 a       177     0     9     1    17
 -1.4629454085630567E-01 a       178     0     9     1    18
 -5.8997253092516279E-02 a       179     0     9     1    19
  5.9750626065978717E-02 a       180     0     9     1    20
  2.3230983776091882E-01 a       181     0    10     1     1
  3.2773123498220974E-01 a       182     0    10     1     2
 -1.9296393267110867E-01 a       183     0    10     1     3
 -4.0338010210814690E-01 a       184     0    10     1     4
  3.8252293487294947E-01 a       185     0    10     1     5
  3.8706430043542572E-01 a       186     0    10     1     6
  2.2462274641963029E-01 a       187     0    10     1     7
 -6.6887260867674811E-03 a       188     0    10     1     8
 -4.6848935445685369E-01 a       189     0    10     1     9
 -3.1027664675237265E-01 a       190     0    10     1    10
  5.6274114650560836E-01 a       191     0    10     1    11
 -3.7390388833321375E-01 a       192     0    10     1    12
  5.1225391887365752E-02 a       193     0    10     1    13
 -1.2245981067656909E-02 a       194     0    10     1    14
 -3.9668835061175067E-01 a       195     0    10     1    15
  1.3235774260634622E-01 a       196     0    10     1    16
 -9.0890675347707572E-01 a       197     0    10     1    17
  6.0448764573434377E-01 a       198     0    10     1    18
 -1.7929673319608216E-01 a       199     0    10     1    19
 -1.0830016325192486E+00 a       200     0    10     1    20
 -1.1965331220576038E-02 a       201     0    11     1     1
 -2.7706604949890590E-01 a       202     0    11     1     2
 -5.3882934600579961E-02 a       203     0    11     1     3
 -8.5159502020873662E-02 a       204     0    11     1     4
 -2.0798828048019580E-01 a       205     0    11     1     5
  1.9321248964633780E-01 a       206     0    11     1     6
  2.3248279858887830E-01 a       207     0    11     1     7
  1.3066909458132067E-01 a       208     0    11     1     8
  4.7106323653052916E-02 a       209     0    11     1     9
  8.6457365283540949E-02 a       210     0    11     1    10
 -2.6352987491639424E-01 a       211     0    11     1    11
  3.7263204728855936E-01 a       212     0    11     1    12
  5.8691162473071978E-01 a       213     0    11     1    13
  7.7342247956546956E-02 a       214     0    11     1    14
  6.7156118841904019E-02 a       215     0    11     1    15
  4.1181098113529956E-02 a       216     0    11     1    16
  1.5162148398921912E-01 a       217     0    11     1    17
 -3.4657616097704713E-01 a       218     0    11     1    18
  2.2984152769425448E-01 a       219     0    11     1    19
 -2.8015176052279800E-01 a       220     0    11     1    20
 -3.1404021805116944E-01 a       221     0    12     1     1
 -1.6159429418573204E-01 a       222     0    12     1     2
  5.7655493757498115E-02 a       223     0    12     1     3
 -9.0710179233652998E-03 a       224     0    12     1     4
 -1.5454189677042163E-01 a       225     0    12     1     5
  4.0366777729674197E-01 a       226     0    12     1     6
  1.9775895235025057E-01 a       227     0    12     1     7
  8.0511802967162052E-02 a       228     0    12     1     8
 -1.0427226143977929E-01 a       229     0    12     1     9
 -8.7327242408983402E-02 a       230     0    12     1    10
 -3.6416295950252964E-01 a       231     0    12     1    11
  3.9279234393840445E-01 a       232     0    12     1    12
  2.7106351967836606E-01 a       233     0    12     1    13
  1.0533829139452396E-01 a       234     0    12     1    14
  1.1075418467699974E-01 a       235     0    12     1    15
  1.4311695989868820E-01 a       236     0    12     1    16
  2.2610341571919659E-01 a       237     0    12     1    17
 -4.2855574790190941E-02 a       238     0    12     1    18
  3.1904950906832830E-01 a       239     0    12     1    19
  6.3664974873210589E-01 a       240     0    12     1    20
  4.5631079687189152E-01 a       241     0    13     1     1
  2.7953016387950275E-01 a       242     0    13     1     2
 -3.4905001001584790E-01 a       243     0    13     1     3
 -5.8960178685949749E-01 a       244     0    13     1     4
 -1.7503145025022088E-01 a       245     0    13     1     5
 -2.5214996077514035E-01 a       246     0    13     1     6
  2.8283159462622130E-02 a       247     0    13     1     7
 -2.4444214664351244E-01 a       248     0    13     1     8
 -2.0662156462173087E-01 a       249     0    13     1     9
  9.1614245358612456E-02 a       250     0    13     1    10
  2.2606242830294623E-01 a       251     0    13     1    11
 -1.1989239025409308E+00 a       252     0    13     1    12
 -1.9459948408112873E-01 a       253     0    13     1    13
  4.8053880482300265E-01 a       254     0    13     1    14
  2.6309942976717576E-01 a       255     0    13     1    15
 -2.5838412389687138E-01 a       256     0    13     1    16
 -7.3709947167781620E-02 a       257     0    13     1    17
 -4.4593771314667036E-01 a       258     0    13     1    18
 -2.6715658744164601E-03 a       259     0    13     1    19
 -1.0332626171709620E-01 a       260     0    13     1    20
  1.7384371437856877E-01 a       261     0    14     1     1
  8.6362994385369818E-02 a       262     0    14     1     2
 -8.4892638743517337E-02 a       263     0    14     1     3
 -7.5054980106541352E-02 a       264     0    14     1     4
 -3.4799491816813091E-02 a       265     0    14     1     5
  5.0105717111923048E-02 a       266     0    14     1     6
 -1.1648299536537482E-01 a       267     0    14     1     7
  1.3802790233193826E-01 a       268     0    14     1     8
 -1.3636968388001930E-01 a       269     0    14     1     9
  3.2202397318920750E-01 a       270     0    14     1    10
  2.3146744461832974E-01 a       271     0    14     1    11
 -1.5223187023132217E-01 a       272     0    14     1    12
 -1.7751035839816576E-01 a       273     0    14     1    13
  5.8195367958656305E-02 a       274     0    14     1    14
 -2.9751824960210925E-04 a       275     0    14     1    15
 -1.4323495007758352E-01 a       276     0    14     1    16
 -8.9877510703542773E-02 a       277     0    14     1    17
  6.8367106006479203E-02 a       278     0    14     1    18
  2.2310889102664105E-01 a       279     0    14     1    19
 -1.9891325262797593E-01 a       280     0    14     1    20
 -1.5117932211113663E-01 a       281     0    15     1     1
  4.3152965050691777E-01 a       282     0    15     1     2
  2.2614294245478346E-02 a       283     0    15     1     3
  1.4730984473498193E-01 a       284     0    15     1     4
  2.5957400947819859E-01 a       285     0    15     1     5
  1.8264691013786089E-01 a       286     0    15     1     6
  4.3868606709357177E-01 a       287     0    15     1     7
  1.5127425639974393E-01 a       288     0    15     1     8
  1.0380887959523416E-01 a       289     0    15     1     9
 -5.9805287854031286E-01 a       290     0    15     1    10
 -1.7988717939063766E-02 a       291     0    15     1    11
  5.0401795226955937E-01 a       292     0    15     1    12
  3.4298530057595372E-01 a       293     0    15     1    13
 -4.7975852134388486E-01 a       294     0    15     1    14
  1.5281243942066233E-01 a       295     0    15     1    15
  6.1401215509203233E-01 a       296     0    15     1    16
  1.8401112866061442E-01 a       297     0    15     1    17
  3.6767212237913777E-01 a       298     0    15     1    18
 -3.7896052531386221E-01 a       299     0    15     1    19
 -1.1678977292716622E-01 a       300     0    15     1    20
  1.8985098233988633E-02 a       301     0    16     1     1
 -2.2774085690940454E-02 a       302     0    16     1     2
  2.0724509936182973E-02 a       303     0    16     1     3
 -7.7143544703547262E-03 a       304     0    16     1     4
  1.0878649900576274E-02 a       305     0    16     1     5
 -4.2161690495625672E-03 a       306     0    16     1     6
  6.7319896793910594E-02 a       307     0    16     1     7
 -8.1217226245142632E-02 a       308     0    16     1     8
  1.7454786260957678E-01 a       309     0    16     1     9
 -7.8918585652640177E-02 a       310     0    16     1    10
 -1.8546754862164550E-02 a       311     0    16     1    11
 -1.4005272437097214E-03 a       312     0    16     1    12
  2.8264973129024751E-02 a       313     0    16     1    13
  1.6998420711358819E-02 a       314     0    16     1    14
 -3.1714250695465053E-02 a       315     0    16     1    15
 -7.7536794375140938E-03 a       316     0    16     1    16
  1.9491602272655274E-02 a       317     0    16     1    17
  1.6826307258950482E-01 a       318     0    16     1    18
 -5.0491366557709284E-02 a       319     0    16     1    19
  9.3891996193015220E-02 a       320     0    16     1    20
 -2.9035668227264128E-02 a       321     0    17     1     1
 -7.2647903348591530E-02 a       322     0    17     1     2
  1.8197042813563080E-01 a       323     0    17     1     3
 -3.8025814515274137E-01 a       324     0    17     1     4
  2.2713634293948576E-01 a       325     0    17     1     5
  2.0183477814371081E-01 a       326     0    17     1     6
 -1.6173022935164791E-01 a       327     0    17     1     7
 -2.9111173526662582E-01 a       328     0    17     1     8
 -3.3757398691764839E-01 a       329     0    17     1     9
 -3.4658397636185251E-01 a       330     0    17     1    10
 -2.3294340732315491E-01 a       331     0    17     1    11
  1.7346069800634945E-01 a       332     0    17     1    12
 -5.7380432074052556E-01 a       333     0    17     1    13
 -1.3439228243293505E-01 a       334     0    17     1    14
 -1.7309369561251498E-01 a       335     0    17     1    15
  2.2563815234792545E-01 a       336     0    17     1    16
 -3.5734002075935956E-01 a       337     0    17     1    17
 -5.1566925389912976E-01 a       338     0    17     1    18
 -2.3775087909740578E-01 a       339     0    17     1    19
  2.3828511139994654E-01 a       340     0    17     1    20
  9.6207304548727293E-02 a       341     0    18     1     1
 -1.0572141440342525E-01 a       342     0    18     1     2
 -3.0979079946733015E-02 a       343     0    18     1     3
  3.7637781584764531E-03 a       344     0    18     1     4
  4.5794906151789334E-02 a       345     0    18     1     5
 -1.3980837420791947E-01 a       346     0    18     1     6
  2.6797858687836401E-01 a       347     0    18     1     7
 -8.9470538132981656E-02 a       348     0    18     1     8
  1.4226245293227094E-01 a       349     0    18     1     9
 -7.1105987846661750E-02 a       350     0    18     1    10
 -2.1247342460602056E-01 a       351     0    18     1    11
 -3.1732419770787753E-03 a       352     0    18     1    12
  6.2816919429565660E-03 a       353     0    18     1    13
 -1.1747770233270807E-02 a       354     0    18     1    14
  7.9982213316147327E-02 a       355     0    18     1    15
 -1.1881382869561402E-01 a       356     0    18     1    16
 -4.8601003478172172E-02 a       357     0    18     1    17
  3.1801617153142764E-01 a       358     0    18     1    18
 -1.5763552789019677E-01 a       359     0    18     1    19
 -2.2988869472771820E-02 a       360     0    18     1    20
  2.4350541938640691E-01 a       361     0    19     1     1
 -5.4471298115769906E-01 a       362     0    19     1     2
  1.2260766254438274E-01 a       363     0    19     1     3
 -2.1240332112657803E-01 a       364     0    19     1     4
 -1.2295668188317042E-01 a       365     0    19     1     5
 -4.1648272805172337E-01 a       366     0    19     1     6
  3.3384756505953878E-01 a       367     0    19     1     7
  8.3288070284183752E-02 a       368     0    19     1     8
  1.6510577659511211E-01 a       369     0    19     1     9
  2.8466019149624289E-01 a       370     0    19     1    10
 -3.5715504732510861E-01 a       371     0    19     1    11
 -7.9458408401680808E-02 a       372     0    19     1    12
 -6.1177670830565667E-01 a       373     0    19     1    13
 -1.0372718684999687E-02 a       374     0    19     1    14
  3.3852420872792616E-01 a       375     0    19     1    15
  7.4501158747732727E-04 a       376     0    19     1    16
 -1.2294410658200626E-02 a       377     0    19     1    17
 -3.2955475262498735E-01 a       378     0    19     1    18
  2.4090086786282050E-01 a       379     0    19     1    19
  2.2230546730345016E-01 a       380     0    19     1    20
  2.4016251168763499E-02 a       381     0    20     1     1
  1.0065084412891163E-01 a       382     0    20     1     2
  3.8489329046672696E-02 a       383     0    20     1     3
  2.4875277969471346E-01 a       384     0    20     1     4
  1.3271583861105976E-01 a       385     0    20     1     5
  2.0337964888402146E-01 a       386     0    20     1     6
 -1.8273830380961711E-02 a       387     0    20     1     7
  4.1732030149646421E-01 a       388     0    20     1     8
 -1.7784844787950585E-01 a       389     0    20     1     9
  1.7101387821591141E-01 a       390     0    20     1    10
  3.2677616670002202E-01 a       391     0    20     1    11
 -3.8413152955429464E-02 a       392     0    20     1    12
 -1.4046246149358130E-01 a       393     0    20     1    13
  1.6108649169806635E-01 a       394     0    20     1    14
  1.8097597158554804E-01 a       395     0    20     1    15
 -1.3097979237367227E-01 a       396     0    20     1    16
  2.5756670960463374E-01 a       397     0    20     1    17
  4.7045628188800015E-01 a       398     0    20     1    18
 -9.7945951222514094E-02 a       399     0    20     1    19
  2.1111072815530788E-01 a       400     0    20     1    20
  1.3369391068257644E-01 a       401     0    21     1     1
  2.0091517315992435E-01 a       402     0    21     1     2
 -2.0738165118640445E-01 a       403     0    21     1     3
  2.8257626248119444E-01 a       404     0    21     1     4
 -1.3297920398840629E-01 a       405     0    21     1     5
 -1.3884258387884835E-01 a       406     0    21     1     6
  1.5171956067018208E-01 a       407     0    21     1     7
  2.8529322055168671E-01 a       408     0    21     1     8
  4.6360185032598332E-02 a       409     0    21     1     9
  6.1784152191045735E-03 a       410     0    21     1    10
  4.4541270626761187E-01 a       411     0    21     1    11
 -2.3367225049945300E-01 a       412     0    21     1    12
  5.9859366394250058E-01 a       413     0    21     1    13
 -2.7070775828849404E-02 a       414     0    21     1    14
 -6.4707753802091109E-02 a       415     0    21     1    15
 -2.7880289697384175E-01 a       416     0    21     1    16
  2.9072655335829084E-01 a       417     0    21     1    17
  5.8429647007577701E-01 a       418     0    21     1    18
  2.8250536578417351E-01 a       419     0    21     1    19
 -1.5563265906459185E-02 a       420     0    21     1    20
  4.0691577991260903E-03 a       421     0    22     1     1
  3.6674263576083993E-01 a       422     0    22     1     2
 -1.2223274005091046E-01 a       423     0    22     1     3
  4.7995534608630500E-02 a       424     0    22     1     4
 -1.3908166298795421E-01 a       425     0    22     1     5
  1.1079824856576660E-01 a       426     0    22     1     6
  2.2276529732500269E-01 a       427     0    22     1     7
 -4.8631001855489386E-01 a       428     0    22     1     8
  6.3268403297093323E-02 a       429     0    22     1     9
  8.0911236400686162E-02 a       430     0    22     1    10
 -1.1739535936169782E-01 a       431     0    22     1    11
  1.5311383895047465E-01 a       432     0    22     1    12
 -2.1393998511868344E-02 a       433     0    22     1    13
 -1.7526043290727691E-01 a       434     0    22     1    14
  3.2992983163947820E-01 a       435     0    22     1    15
  1.8185581471940584E-01 a       436     0    22     1    16
  3.3686866880098115E-02 a       437     0    22     1    17
 -2.6067213624760558E-02 a       438     0    22     1    18
  4.7544315988078417E-01 a       439     0    22     1    19
 -2.8754705256952273E-01 a       440     0    22     1    20
  1.2571349954293976E-01 a       441     0    23     1     1
 -2.3718732110422691E-02 a       442     0    23     1     2
  2.2094781370967165E-01 a       443     0    23     1     3
  3.0713361105284526E-01 a       444     0    23     1     4
  2.5638855822306472E-01 a       445     0    23     1     5
  3.6912076606248390E-01 a       446     0    23     1     6
  6.4020834705156549E-01 a       447     0    23     1     7
  1.2438250807760953E-01 a       448     0    23     1     8
  9.2891794228172425E-02 a       449     0    23     1     9
  1.9354647368383138E-01 a       450     0    23     1    10
 -1.2084592852826612E-01 a       451     0    23     1    11
 -3.5163280683748177E-01 a       452     0    23     1    12
  2.1725918050701545E-01 a       453     0    23     1    13
  1.6266998878398484E-01 a       454     0    23     1    14
 -3.8170452881866790E-01 a       455     0    23     1    15
 -1.2826135045881146E-01 a       456     0    23     1    16
  4.4115993255307706E-01 a       457     0    23     1    17
  2.0421209080551073E-01 a       458     0    23     1    18
  8.8145751841116615E-02 a       459     0    23     1    19
 -4.4508902614581108E-01 a       460     0    23     1    20
 -1.3220446362083332E-01 a       461     0    24     1     1
  4.2956903796445778E-01 a       462     0    24     1     2
 -1.9130187927193068E-01 a       463     0    24     1     3
 -2.1135677260219685E-01 a       464     0    24     1     4
 -5.0787947376150999E-01 a       465     0    24     1     5
 -1.4396129228363741E-01 a       466     0    24     1     6
  4.9766777599906969E-02 a       467     0    24     1     7
 -3.4352655654242992E-01 a       468     0    24     1     8
  2.7081810737990553E-01 a       469     0    24     1     9
  2.0845563230746728E-01 a       470     0    24     1    10
  3.0130776095586531E-01 a       471     0    24     1    11
  5.2658561101429213E-01 a       472     0    24     1    12
 -2.0928114667428177E-01 a       473     0    24     1    13
 -1.1031146494124600E-01 a       474     0    24     1    14
  5.1399515650964001E-01 a       475     0    24     1    15
  4.7522320676497903E-01 a       476     0    24     1    16
  3.8047143698660059E-02 a       477     0    24     1    17
  1.8214765389472528E-02 a       478     0    24     1    18
  5.2275256087593328E-02 a       479     0    24     1    19
 -1.1134748760687391E-01 a       480     0    24     1    20
 -1.0395076510859180E-01 a       481     0    25     1     1
  2.2100013151950043E-01 a       482     0    25     1     2
 -1.8045624607206653E-01 a       483     0    25     1     3
  9.7188520736914807E-02 a       484     0    25     1     4
  1.0130065486401410E-01 a       485     0    25     1     5
  1.7059957404944420E-01 a       486     0    25     1     6
  1.4191077318802270E-01 a       487     0    25     1     7
 -1.6489812801144557E-01 a       488     0    25     1     8
 -1.8283172167772568E-01 a       489     0    25     1     9
  8.2726549103023572E-02 a       490     0    25     1    10
 -1.9328730313915218E-01 a       491     0    25     1    11
 -1.4277542532513582E-01 a       492     0    25     1    12
 -5.7053998262801024E-03 a       493     0    25     1    13
  1.0234467630338333E-01 a       494     0    25     1    14
  2.5406126032469872E-01 a       495     0    25     1    15
 -2.4427874651817413E-01 a       496     0    25     1    16
  1.1724543670382490E-01 a       497     0    25     1    17
  2.4181309609402113E-01 a       498     0    25     1    18
  4.7747921330499259E-02 a       499     0    25     1    19
 -6.6493691900903927E-03 a       500     0    25     1    20
 -2.1505203257685820E-01 a       501     0    26     1     1
  1.1379874167294018E-01 a       502     0    26     1     2
  3.9299530936941857E-02 a       503     0    26     1     3
  1.5277754280503597E-01 a       504     0    26     1     4
  2.3067551292662072E-01 a       505     0    26     1     5
  7.5691927745342058E-02 a       506     0    26     1     6
  3.9961986106304981E-01 a       507     0    26     1     7
 -2.2795645355265884E-01 a       508     0    26     1     8
  4.8589569177156944E-01 a       509     0    26     1     9
  2.0722413031994312E-02 a       510     0    26     1    10
 -1.2301919920693478E-01 a       511     0    26     1    11
  1.8824352945382197E-01 a       512     0    26     1    12
  2.3025089676326257E-02 a       513     0    26     1    13
 -4.3141066883502383E-01 a       514     0    26     1    14
 -4.1893561979127064E-01 a       515     0    26     1    15
  4.0200260892456312E-02 a       516     0    26     1    16
 -1.0075767495916307E-01 a       517     0    26     1    17
  1.9072724798529958E-01 a       518     0    26     1    18
  8.9735928712402602E-02 a       519     0    26     1    19
 -1.4751297440984270E-02 a       520     0    26     1    20
  7.4937911319653061E-01 a       521     0    27     1     1
 -4.0973547464902765E-01 a       522     0    27     1     2
  3.7915446716511153E-01 a       523     0    27     1     3
  4.5037309897545874E-01 a       524     0    27     1     4
  8.1444779631861808E-01 a       525     0    27     1     5
  1.1376031557260308E-01 a       526     0    27     1     6
 -3.7485769540780789E-01 a       527     0    27     1     7
  4.2875440136395260E-01 a       528     0    27     1     8
  4.3893822396846410E-01 a       529     0    27     1     9
 -6.1255873987245624E-01 a       530     0    27     1    10
