################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.0366484874006818E-01 a       166     0     9     1     6
  2.7224396607701279E-01 a       167     0     9     1     7
 -2.9188352224580211E-01 a       168     0     9     1     8
  5.7227175322733947E-01 a       169     0     9     1     9
 -5.9718084710407981E-01 a       170     0     9     1    10
  1.8151235629049464E-01 a       171     0     9     1    11
  8.3943957819865511E-01 a       172     0     9     1    12
 -2.9589046290026211E-01 a       173     0     9     1    13
  4.0660635157494013E-01 a       174     0     9     1    14
 -9.3574934514201224E-04 a       175     0     9     1    15
 -3.8988063563777216E-02 a       176     0     9     1    16
  7.1315309930105819E-02 a       177     0     9     1    17
 -4.6304162585489783E-01 a       178     0     9     1    18
 -3.2082379690356988E-01 a       179     0     9     1    19
 -8.7846631956883381E-01 a       180     0     9     1    20
  3.2641930287104276E-01 a       181     0    10     1     1
  5.4834478724631486E-02 a       182     0    10     1     2
  6.7007314368061643E-01 a       183     0    10     1     3
 -7.7502250477030354E-02 a       184     0    10     1     4
  4.0136660057711998E-01 a       185     0    10     1     5
 -3.2484218367747136E-01 a       186     0    10     1     6
 -2.6537742522156083E-01 a       187     0    10     1     7
  4.3703173122861289E-01 a       188     0    10     1     8
  9.8239618196584041E-02 a       189     0    10     1     9
  3.8025986874397755E-01 a       190     0    10     1    10
  1.1741078235019252E-01 a       191     0    10     1    11
  4.2984727320455168E-01 a       192     0    10     1    12
  8.9456125133258263E-02 a       193     0    10     1    13
  1.0181836962747921E-02 a       194     0    10     1    14
  3.2241651189664972E-01 a       195     0    10     1    15
  1.9567611629460951E-01 a       196     0    10     1    16
 -3.5249101691837309E-01 a       197     0    10     1    17
  6.9144677596589144E-01 a       198     0    10     1    18
 -2.1782074238818611E-01 a       199     0    10     1    19
 -3.0675802090512883E-01 a       200     0    10     1    20
  2.9139663796387916E-01 a       201     0    11     1     1
  3.2206954185927245E-01 a       202     0    11     1     2
  5.1479134569793550E-01 a       203     0    11     1     3
  1.8865005824544281E-01 a       204     0    11     1     4
 -3.7952608730433346E-01 a       205     0    11     1     5
 -5.8610907579983684E-01 a       206     0    11     1     6
 -5.0402249621237472E-01 a       207     0    11     1     7
 -2.8898134877087978E-01 a       208     0    11     1     8
 -8.5757162759882821E-02 a       209     0    11     1     9
  5.1991293380870540E-01 a       210     0    11     1    10
 -6.5216504702698763E-01 a       211     0    11     1    11
 -2.9335123204076324E-01 a       212     0    11     1    12
  2.7150403488873637E-01 a       213     0    11     1    13
 -2.6906063477233035E-02 a       214     0    11     1    14
 -5.9171731884023848E-01 a       215     0    11     1    15
  1.3133485151544119E-01 a       216     0    11     1    16
 -3.5743791650010315E-01 a       217     0    11     1    17
  1.8049951634463116E-01 a       218     0    11     1    18
  4.4026824711846235E-01 a       219     0    11     1    19
 -3.2732188363395795E-02 a       220     0    11     1    20
  5.9086819785378684E-02 a       221     0    12     1     1
  2.4889389930694986E-01 a       222     0    12     1     2
 -1.8383521091531405E-01 a       223     0    12     1     3
  1.1696406743242517E-01 a       224     0    12     1     4
  4.5955458971787227E-01 a       225     0    12     1     5
  2.8049188243271156E-01 a       226     0    12     1     6
 -7.1625951204621757E-02 a       227     0    12     1     7
 -1.5288979828723215E-01 a       228     0    12     1     8
  2.1699430326748800E-02 a       229     0    12     1     9
 -1.8406837429731651E-01 a       230     0    12     1    10
  2.8486142805743270E-01 a       231     0    12     1    11
 -4.1009380806804457E-01 a       232     0    12     1    12
 -2.2161708707370978E-01 a       233     0    12     1    13
 -9.3373079697346581E-02 a       234     0    12     1    14
 -3.2778667572058229E-01 a       235     0    12     1    15
  4.6221357824396420E-01 a       236     0    12     1    16
  3.0825394543970663E-02 a       237     0    12     1    17
 -2.9090062078096474E-02 a       238     0    12     1    18
  1.0237634796381694E-01 a       239     0    12     1    19
 -3.2254008085570038E-02 a       240     0    12     1    20
 -5.4809205248997916E-01 a       241     0    13     1     1
 -8.0842144083141509E-01 a       242     0    13     1     2
  1.4387102206132393E-01 a       243     0    13     1     3
  1.6406421870161275E-01 a       244     0    13     1     4
 -3.2505909793578269E-01 a       245     0    13     1     5
  7.7807316355483908E-02 a       246     0    13     1     6
 -8.6581713094135759E-02 a       247     0    13     1     7
  3.1764443994213638E-02 a       248     0    13     1     8
  4.1429309193418895E-01 a       249     0    13     1     9
 -1.3016002289442347E-01 a       250     0    13     1    10
 -4.0810618153232514E-01 a       251     0    13     1    11
 -7.0351461961157669E-01 a       252     0    13     1    12
  7.7052223236252146E-02 a       253     0    13     1    13
  2.1636820032119466E-01 a       254     0    13     1    14
  1.0773756962612289E+00 a       255     0    13     1    15
  6.5689986444687176E-01 a       256     0    13     1    16
  6.0213189213222584E-01 a       257     0    13     1    17
 -8.4085616022242349E-02 a       258     0    13     1    18
 -1.3856672146457680E-01 a       259     0    13     1    19
  3.1968580843889788E-01 a       260     0    13     1    20
  6.6151541800107927E-01 a       261     0    14     1     1
 -5.3310785497809998E-01 a       262     0    14     1     2
  4.7466352614062596E-01 a       263     0    14     1     3
 -3.8354006249371658E-01 a       264     0    14     1     4
 -3.3554988957199433E-01 a       265     0    14     1     5
 -1.3595520387956500E-01 a       266     0    14     1     6
 -2.6517198697221828E-01 a       267     0    14     1     7
  2.8998985047067755E-01 a       268     0    14     1     8
  7.2034820607637073E-01 a       269     0    14     1     9
  2.0079139956279918E-01 a       270     0    14     1    10
 -7.1858112601679569E-01 a       271     0    14     1    11
  1.1098553887410048E-01 a       272     0    14     1    12
 -1.2522868606047594E-01 a       273     0    14     1    13
 -5.1585947221699104E-02 a       274     0    14     1    14
 -3.2872323664862568E-01 a       275     0    14     1    15
 -7.3288918687328031E-01 a       276     0    14     1    16
  2.0021806156531760E-01 a       277     0    14     1    17
  1.4792781003922278E-01 a       278     0    14     1    18
 -7.8961903945967393E-01 a       279     0    14     1    19
 -1.5859135877754091E-01 a       280     0    14     1    20
  1.0094089749673957E-01 a       281     0    15     1     1
 -1.6527288668580734E-01 a       282     0    15     1     2
  2.5157195485694467E-01 a       283     0    15     1     3
  2.2922432211404742E-01 a       284     0    15     1     4
  2.2975518778482348E-01 a       285     0    15     1     5
 -6.7375458753049067E-02 a       286     0    15     1     6
  2.4178955860546628E-01 a       287     0    15     1     7
  4.7010327613555236E-01 a       288     0    15     1     8
  9.9283135069978989E-02 a       289     0    15     1     9
 -1.2707688669625041E-02 a       290     0    15     1    10
 -2.8551838259008849E-01 a       291     0    15     1    11
  1.1507444604890084E-01 a       292     0    15     1    12
 -1.5039647680109078E+00 a       293     0    15     1    13
  2.7402994813855375E-01 a       294     0    15     1    14
  6.4329035556822189E-01 a       295     0    15     1    15
  2.8251152962651929E-02 a       296     0    15     1    16
 -5.1541508181588180E-01 a       297     0    15     1    17
  5.6972072260670903E-01 a       298     0    15     1    18
  4.4540767136297893E-01 a       299     0    15     1    19
  6.6214474736378981E-02 a       300     0    15     1    20
  1.8087809144689859E-01 a       301     0    16     1     1
 -3.3710338521790578E-01 a       302     0    16     1     2
  2.6555976599690168E-01 a       303     0    16     1     3
  2.9179680113081478E-02 a       304     0    16     1     4
  3.5852842581018618E-01 a       305     0    16     1     5
  3.4001325922235716E-03 a       306     0    16     1     6
  2.1487179996764999E-02 a       307     0    16     1     7
 -2.1004798060510788E-01 a       308     0    16     1     8
 -2.0942187275575366E-01 a       309     0    16     1     9
 -2.1843930866177313E-01 a       310     0    16     1    10
  3.5322684272764077E-01 a       311     0    16     1    11
 -4.7008273100119013E-01 a       312     0    16     1    12
  3.1687581472613066E-02 a       313     0    16     1    13
 -1.3584094153370596E-01 a       314     0    16     1    14
  1.6155125082147345E-01 a       315     0    16     1    15
  8.4820438153991018E-01 a       316     0    16     1    16
 -5.7813509778979899E-01 a       317     0    16     1    17
 -9.8590285175549353E-02 a       318     0    16     1    18
  1.3563348402724801E-01 a       319     0    16     1    19
  1.8764616369514264E-01 a       320     0    16     1    20
  1.6518367619056759E-01 a       321     0    17     1     1
 -2.6411590357310177E-01 a       322     0    17     1     2
 -2.9257210242870357E-01 a       323     0    17     1     3
 -1.7189528774310639E-01 a       324     0    17     1     4
 -2.8709654472343071E-01 a       325     0    17     1     5
  1.1980446493196151E-01 a       326     0    17     1     6
 -5.2791642513671147E-02 a       327     0    17     1     7
 -1.3081813202119552E-01 a       328     0    17     1     8
  2.2632576012608532E-01 a       329     0    17     1     9
 -2.4280847636317313E-01 a       330     0    17     1    10
 -3.5947556659481961E-01 a       331     0    17     1    11
 -1.5641273250823118E-01 a       332     0    17     1    12
 -6.7170346615363252E-02 a       333     0    17     1    13
 -1.9316281245937347E-01 a       334     0    17     1    14
  1.2752093075680349E-01 a       335     0    17     1    15
 -2.2686486354479288E-01 a       336     0    17     1    16
 -5.8772184302936425E-01 a       337     0    17     1    17
  3.4193353301868867E-01 a       338     0    17     1    18
 -2.7094322032282558E-01 a       339     0    17     1    19
 -1.3268690103669881E-01 a       340     0    17     1    20
  6.3182503087303526E-02 a       341     0    18     1     1
  1.1537533601209032E-01 a       342     0    18     1     2
 -4.9381778409100013E-01 a       343     0    18     1     3
 -9.6140226904342010E-03 a       344     0    18     1     4
  2.3588211312347362E-01 a       345     0    18     1     5
 -6.6908286105913178E-02 a       346     0    18     1     6
  3.1070280020213192E-01 a       347     0    18     1     7
 -5.8614187066867207E-01 a       348     0    18     1     8
  2.5576907456764997E-01 a       349     0    18     1     9
  2.8695891505101567E-01 a       350     0    18     1    10
 -3.8615013171833118E-01 a       351     0    18     1    11
 -8.8315667293652738E-03 a       352     0    18     1    12
  1.4491795985845013E-01 a       353     0    18     1    13
  3.4564185802333391E-02 a       354     0    18     1    14
 -1.2740951011265828E-01 a       355     0    18     1    15
 -5.4218831349865682E-01 a       356     0    18     1    16
 -1.7538742071465597E-02 a       357     0    18     1    17
  3.6017278046587187E-01 a       358     0    18     1    18
 -3.2464077842975131E-01 a       359     0    18     1    19
 -3.0409677531671819E-01 a       360     0    18     1    20
 -8.6112389908480913E-03 a       361     0    19     1     1
 -4.2917073053532942E-02 a       362     0    19     1     2
  4.6681368644649568E-01 a       363     0    19     1     3
  1.8592020559450878E-01 a       364     0    19     1     4
 -7.8092091645887610E-02 a       365     0    19     1     5
  2.6358138463987681E-02 a       366     0    19     1     6
  3.2127479238662793E-01 a       367     0    19     1     7
  6.6423032406301194E-02 a       368     0    19     1     8
 -8.1493720164665814E-02 a       369     0    19     1     9
  1.0115010004789866E-01 a       370     0    19     1    10
 -8.5188372270633278E-02 a       371     0    19     1    11
  2.1058017004794680E-01 a       372     0    19     1    12
  4.6687802364618919E-02 a       373     0    19     1    13
  1.1004346665757402E-01 a       374     0    19     1    14
  1.3632102443125430E-01 a       375     0    19     1    15
  6.3358256051336825E-02 a       376     0    19     1    16
  2.0195893967647105E-01 a       377     0    19     1    17
  2.7429850126632016E-01 a       378     0    19     1    18
  2.9534066285522359E-01 a       379     0    19     1    19
  2.1283487301559775E-01 a       380     0    19     1    20
 -1.9106858935322299E-01 a       381     0    20     1     1
 -2.8867056996937734E-01 a       382     0    20     1     2
  6.0140838796377202E-02 a       383     0    20     1     3
 -1.6282689835354239E-01 a       384     0    20     1     4
 -2.7338827375710173E-01 a       385     0    20     1     5
 -3.2611035855626908E-01 a       386     0    20     1     6
 -7.3519195096664580E-01 a       387     0    20     1     7
  7.6949016798067749E-01 a       388     0    20     1     8
  9.2766184418031861E-02 a       389     0    20     1     9
 -2.5490505366178734E-01 a       390     0    20     1    10
  1.7535710851496491E+00 a       391     0    20     1    11
  3.4501686515395530E-01 a       392     0    20     1    12
 -1.3808728259228548E-01 a       393     0    20     1    13
 -5.6963134372385135E-02 a       394     0    20     1    14
 -2.2031471249159873E-01 a       395     0    20     1    15
  1.2020011834308708E+00 a       396     0    20     1    16
  4.5877976493136718E-01 a       397     0    20     1    17
 -4.3215167846836838E-01 a       398     0    20     1    18
  2.3994264934949788E-01 a       399     0    20     1    19
  4.3821143158452106E-03 a       400     0    20     1    20
 -9.6127548897015261E-02 a       401     0    21     1     1
 -1.6237012297847667E-01 a       402     0    21     1     2
  1.6812265989388609E-02 a       403     0    21     1     3
  1.8958620165644352E-01 a       404     0    21     1     4
 -7.8579735783698246E-01 a       405     0    21     1     5
  3.5435924070046160E-01 a       406     0    21     1     6
  2.5986838850123606E-01 a       407     0    21     1     7
 -6.3977502309765710E-01 a       408     0    21     1     8
  7.9954544581615189E-02 a       409     0    21     1     9
 -6.9120783982083722E-01 a       410     0    21     1    10
 -1.8793471611904253E-01 a       411     0    21     1    11
  1.9507010100337208E-01 a       412     0    21     1    12
 -2.4909862515103870E-01 a       413     0    21     1    13
 -1.2110990634153890E-01 a       414     0    21     1    14
 -2.8520409169256800E-01 a       415     0    21     1    15
 -2.6272788782484163E-01 a       416     0    21     1    16
 -8.2966267131181951E-02 a       417     0    21     1    17
 -7.5116498808796769E-02 a       418     0    21     1    18
  1.9221605434315203E-01 a       419     0    21     1    19
  2.8593537378260092E-01 a       420     0    21     1    20
  9.8951976772872791E-02 a       421     0    22     1     1
  2.0045918272665250E-01 a       422     0    22     1     2
  1.2750261058922610E-01 a       423     0    22     1     3
  1.1521781366180656E-01 a       424     0    22     1     4
  7.0134350008869362E-02 a       425     0    22     1     5
 -2.5875005702597836E-01 a       426     0    22     1     6
 -7.0656559469852567E-02 a       427     0    22     1     7
  6.1728385776031991E-01 a       428     0    22     1     8
 -4.9348436291939513E-01 a       429     0    22     1     9
  6.2881123896354552E-01 a       430     0    22     1    10
  3.2952305403786758E-01 a       431     0    22     1    11
  3.0113121775351161E-02 a       432     0    22     1    12
 -1.5266747719897939E-02 a       433     0    22     1    13
  4.1324061603723139E-01 a       434     0    22     1    14
 -3.9807528984407708E-01 a       435     0    22     1    15
  9.4242351986396566E-01 a       436     0    22     1    16
 -4.0665132703952056E-01 a       437     0    22     1    17
 -2.0843492392875149E-01 a       438     0    22     1    18
 -1.4008451377113168E-01 a       439     0    22     1    19
  2.3829894475046648E-01 a       440     0    22     1    20
  2.3901210934142356E-02 a       441     0    23     1     1
  3.0777189421953360E-01 a       442     0    23     1     2
  1.1713053987696401E-01 a       443     0    23     1     3
  4.2640340025104012E-01 a       444     0    23     1     4
  5.0418304762578359E-01 a       445     0    23     1     5
  1.6342325287530954E-01 a       446     0    23     1     6
  1.6372754778539284E-01 a       447     0    23     1     7
  7.5502545991808045E-01 a       448     0    23     1     8
 -3.1655770640271708E-01 a       449     0    23     1     9
  5.3176847281622597E-01 a       450     0    23     1    10
 -3.8784996751173378E-01 a       451     0    23     1    11
 -4.2176805460019973E-01 a       452     0    23     1    12
  2.2498667264187505E-01 a       453     0    23     1    13
  1.2225330238782396E-01 a       454     0    23     1    14
  5.3984486267504384E-01 a       455     0    23     1    15
 -2.3233627969829992E-01 a       456     0    23     1    16
  3.4923274284644040E-01 a       457     0    23     1    17
 -2.5880107382689643E-01 a       458     0    23     1    18
  2.8895844193763615E-01 a       459     0    23     1    19
  3.2886415443910888E-01 a       460     0    23     1    20
 -1.2175916944779765E-02 a       461     0    24     1     1
 -1.9840001439335050E-02 a       462     0    24     1     2
 -3.5617469456331308E-01 a       463     0    24     1     3
 -4.0443426692646933E-01 a       464     0    24     1     4
  5.3028374055168546E-02 a       465     0    24     1     5
 -9.6108780268017099E-03 a       466     0    24     1     6
  1.4993771869696201E-01 a       467     0    24     1     7
 -1.8012428843969724E-01 a       468     0    24     1     8
 -1.8699036394381646E-01 a       469     0    24     1     9
 -2.8023130672018304E-01 a       470     0    24     1    10
 -2.4951156734409166E-01 a       471     0    24     1    11
  1.9614253066450066E-01 a       472     0    24     1    12
 -8.0745539564073793E-02 a       473     0    24     1    13
 -1.2510231356132751E-01 a       474     0    24     1    14
 -2.7489814972787023E-03 a       475     0    24     1    15
 -4.0597192269734801E-02 a       476     0    24     1    16
 -3.5717198430905445E-01 a       477     0    24     1    17
  4.0070865852274168E-01 a       478     0    24     1    18
 -3.3731304285681392E-02 a       479     0    24     1    19
 -2.1720165972571141E-02 a       480     0    24     1    20
 -2.3686113326427671E-02 a       481     0    25     1     1
 -3.4242549643071252E-01 a       482     0    25     1     2
  3.0228885767160291E-03 a       483     0    25     1     3
 -3.5841798965798102E-02 a       484     0    25     1     4
 -6.5356573886571363E-03 a       485     0    25     1     5
 -1.9708788019252144E-01 a       486     0    25     1     6
 -2.7833654348158715E-01 a       487     0    25     1     7
  1.0299352481409052E-01 a       488     0    25     1     8
 -7.5079653711045330E-02 a       489     0    25     1     9
  4.1280695566519876E-01 a       490     0    25     1    10
 -1.4144639334056828E-02 a       491     0    25     1    11
 -1.1369212244003094E-02 a       492     0    25     1    12
  1.2884855672843121E-01 a       493     0    25     1    13
 -1.8616118946254837E-01 a       494     0    25     1    14
  4.8915967660723031E-01 a       495     0    25     1    15
 -5.8344758233226823E-01 a       496     0    25     1    16
 -1.2236313481697350E-01 a       497     0    25     1    17
 -1.5035113034189032E-01 a       498     0    25     1    18
 -1.8451727345814040E-01 a       499     0    25     1    19
  7.2246096093273482E-02 a       500     0    25     1    20
 -1.0473078478159157E-02 a       501     0    26     1     1
  1.2306944517109879E-01 a       502     0    26     1     2
 -1.3679493945197124E-01 a       503     0    26     1     3
 -1.3643298099657902E-01 a       504     0    26     1     4
 -4.9056626251294932E-01 a       505     0    26     1     5
 -2.3264039802619602E-01 a       506     0    26     1     6
  5.6098385986037913E-01 a       507     0    26     1     7
 -3.3689593944112112E-01 a       508     0    26     1     8
  8.7510045673536652E-02 a       509     0    26     1     9
  2.0289627237711971E-01 a       510     0    26     1    10
  3.8617301131893600E-01 a       511     0    26     1    11
  1.5912557192785989E-01 a       512     0    26     1    12
  1.8442459771798236E-01 a       513     0    26     1    13
 -4.1799042006141277E-02 a       514     0    26     1    14
  2.0460588029212370E-01 a       515     0    26     1    15
 -2.5502967711616731E-01 a       516     0    26     1    16
  4.8138288825297004E-01 a       517     0    26     1    17
 -2.3528330250731741E-01 a       518     0    26     1    18
 -1.6201913956608843E-01 a       519     0    26     1    19
 -3.4274075142758420E-01 a       520     0    26     1    20
 -1.1377330102419192E-01 a       521     0    27     1     1
 -5.6888490839275208E-01 a       522     0    27     1     2
 -9.1769211054642919E-01 a       523     0    27     1     3
 -5.4425928250685651E-01 a       524     0    27     1     4
  1.2743420583222376E-01 a       525     0    27     1     5
  3.7210670199376417E-01 a       526     0    27     1     6
  3.3302310688529480E-03 a       527     0    27     1     7
  1.6076150745037909E-01 a       528     0    27     1     8
  5.8319839358062042E-01 a       529     0    27     1     9
  1.7575902910475139E-01 a       530     0    27     1    10
