################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.3331076043550595E-01 a       179     0     9     1    19
 -3.8958916971358526E-01 a       180     0     9     1    20
 -3.4860670944943523E-01 a       181     0    10     1     1
  6.7244020925896253E-01 a       182     0    10     1     2
 -3.1099817838950444E-01 a       183     0    10     1     3
  9.9807339508725501E-01 a       184     0    10     1     4
  2.8376296161107195E-01 a       185     0    10     1     5
  2.5194800591993839E-02 a       186     0    10     1     6
 -1.3813932527566278E-01 a       187     0    10     1     7
  4.8246962374835972E-01 a       188     0    10     1     8
 -1.7069071122600227E-01 a       189     0    10     1     9
 -2.8609728429045456E-01 a       190     0    10     1    10
  3.1655180851143550E-02 a       191     0    10     1    11
 -1.9272064969497502E-01 a       192     0    10     1    12
 -8.8238495085168234E-01 a       193     0    10     1    13
  1.6343871805097543E-01 a       194     0    10     1    14
 -1.9551308532634412E-01 a       195     0    10     1    15
  1.9075516101556778E-02 a       196     0    10     1    16
 -2.9533601393076536E-01 a       197     0    10     1    17
  2.1485361931103478E-01 a       198     0    10     1    18
 -7.9211508656144447E-01 a       199     0    10     1    19
 -2.0855571498553915E-01 a       200     0    10     1    20
  3.0754377110197928E-01 a       201     0    11     1     1
  1.4527885012756073E-01 a       202     0    11     1     2
  1.4201826406850776E-01 a       203     0    11     1     3
 -9.4371942276492393E-01 a       204     0    11     1     4
 -1.1433050034838035E-01 a       205     0    11     1     5
 -1.1782292141691515E-01 a       206     0    11     1     6
 -1.1197295746577757E-01 a       207     0    11     1     7
  2.4593437857950529E-01 a       208     0    11     1     8
 -1.8056719146369152E-01 a       209     0    11     1     9
 -4.4756066146314710E-01 a       210     0    11     1    10
 -3.9662079825473973E-01 a       211     0    11     1    11
 -1.6695640029170761E-01 a       212     0    11     1    12
  1.8604842398598159E-01 a       213     0    11     1    13
 -6.5636808285219769E-02 a       214     0    11     1    14
 -1.0013722464995041E-01 a       215     0    11     1    15
  5.3089894083184014E-02 a       216     0    11     1    16
  1.0810458768556486E-01 a       217     0    11     1    17
 -3.1977055459321724E-01 a       218     0    11     1    18
 -4.0870132690870177E-02 a       219     0    11     1    19
 -2.9807067974239709E-01 a       220     0    11     1    20
  5.6031623979874035E-01 a       221     0    12     1     1
 -3.7406314916990896E-01 a       222     0    12     1     2
  2.1309789133207063E-01 a       223     0    12     1     3
 -2.0158055718229212E-01 a       224     0    12     1     4
  2.5340434130444739E-01 a       225     0    12     1     5
 -1.1913477522138091E-01 a       226     0    12     1     6
  1.7058411427339581E-01 a       227     0    12     1     7
 -2.6109424614606519E-01 a       228     0    12     1     8
  3.1656514622583447E-02 a       229     0    12     1     9
 -1.0465942978994981E-01 a       230     0    12     1    10
 -2.0679652898768816E-01 a       231     0    12     1    11
 -2.2752007464553720E-01 a       232     0    12     1    12
  2.6782454715564619E-02 a       233     0    12     1    13
  1.5229913236304623E-02 a       234     0    12     1    14
 -4.6520956020454857E-01 a       235     0    12     1    15
 -2.8624115301521813E-01 a       236     0    12     1    16
  1.0839696925858137E-01 a       237     0    12     1    17
 -6.2839763310265262E-01 a       238     0    12     1    18
  7.9854889364726388E-04 a       239     0    12     1    19
  5.2469856616527616E-02 a       240     0    12     1    20
  1.3651772684153327E-01 a       241     0    13     1     1
  3.6055129587712853E-01 a       242     0    13     1     2
 -1.7515146133284484E-01 a       243     0    13     1     3
  6.7909834971276484E-01 a       244     0    13     1     4
 -3.7112760334076406E-01 a       245     0    13     1     5
 -5.6124551973762293E-01 a       246     0    13     1     6
  6.2726119135920133E-01 a       247     0    13     1     7
 -2.9406989453200233E-01 a       248     0    13     1     8
 -2.6598466401821652E-01 a       249     0    13     1     9
  9.7367512725695149E-01 a       250     0    13     1    10
  1.4174575011284196E-01 a       251     0    13     1    11
  4.8107716626879277E-01 a       252     0    13     1    12
  2.0444601096070724E-02 a       253     0    13     1    13
 -1.7473081491263773E-01 a       254     0    13     1    14
 -5.2102228071379353E-01 a       255     0    13     1    15
  2.7447227277664299E-01 a       256     0    13     1    16
  3.2506037523292464E-01 a       257     0    13     1    17
  1.2202483045604524E-01 a       258     0    13     1    18
 -3.4217727581508553E-02 a       259     0    13     1    19
  8.8274857286857383E-02 a       260     0    13     1    20
 -1.4207093247909361E-01 a       261     0    14     1     1
  2.3736902831817749E-01 a       262     0    14     1     2
 -8.2544107452760945E-02 a       263     0    14     1     3
 -1.0745346480630064E-01 a       264     0    14     1     4
 -6.7507813029676234E-02 a       265     0    14     1     5
 -5.0229546558204685E-01 a       266     0    14     1     6
  1.0752376109410995E-02 a       267     0    14     1     7
  1.3808025763328549E-01 a       268     0    14     1     8
 -4.6305006609168170E-02 a       269     0    14     1     9
  5.1717402968250961E-02 a       270     0    14     1    10
  4.0906058844121596E-01 a       271     0    14     1    11
  5.0626003489521981E-02 a       272     0    14     1    12
  3.3812157452305300E-02 a       273     0    14     1    13
 -1.3756269785224759E-01 a       274     0    14     1    14
 -6.0767926922860080E-02 a       275     0    14     1    15
 -2.4112405000162432E-01 a       276     0    14     1    16
 -2.0029221185986247E-02 a       277     0    14     1    17
 -2.0680505906655409E-02 a       278     0    14     1    18
 -2.4960190164880139E-01 a       279     0    14     1    19
  1.2759377596761687E-01 a       280     0    14     1    20
 -1.0580621970821488E-01 a       281     0    15     1     1
 -2.7519737205994449E-01 a       282     0    15     1     2
  3.0916222652975511E-01 a       283     0    15     1     3
  7.1365845649067727E-02 a       284     0    15     1     4
  2.3699303006281985E-01 a       285     0    15     1     5
  1.6922819897477304E-01 a       286     0    15     1     6
 -4.2980576371834023E-01 a       287     0    15     1     7
  1.8701757268408992E-01 a       288     0    15     1     8
 -1.8975573273795374E-01 a       289     0    15     1     9
 -4.6555150995523603E-01 a       290     0    15     1    10
  2.1292263936146927E-01 a       291     0    15     1    11
 -3.5559914355546013E-01 a       292     0    15     1    12
 -1.5094214087530344E-01 a       293     0    15     1    13
  3.1058301052762083E-01 a       294     0    15     1    14
  2.2467504360954327E-01 a       295     0    15     1    15
 -6.2641155274739971E-02 a       296     0    15     1    16
  2.1285907704923451E-01 a       297     0    15     1    17
  8.2576085431634993E-01 a       298     0    15     1    18
  5.4865156829737652E-02 a       299     0    15     1    19
 -4.9806396122100072E-01 a       300     0    15     1    20
  9.4194560822077320E-02 a       301     0    16     1     1
 -2.3820107774929264E-01 a       302     0    16     1     2
 -2.0299642091233749E-02 a       303     0    16     1     3
 -6.8516045017611354E-02 a       304     0    16     1     4
  8.6533972528912304E-02 a       305     0    16     1     5
 -2.4937572013721893E-01 a       306     0    16     1     6
 -1.7094652449111639E-01 a       307     0    16     1     7
  9.3836041118714741E-02 a       308     0    16     1     8
  2.0231155847485305E-02 a       309     0    16     1     9
  2.8599290709166891E-02 a       310     0    16     1    10
 -5.8837082252338808E-02 a       311     0    16     1    11
 -7.2375238668439063E-02 a       312     0    16     1    12
 -1.6004657863013780E-01 a       313     0    16     1    13
  1.9931285966800567E-02 a       314     0    16     1    14
  6.4786427335098012E-03 a       315     0    16     1    15
 -1.6496919142945349E-01 a       316     0    16     1    16
  4.3966499282698706E-03 a       317     0    16     1    17
  4.8016632814254584E-02 a       318     0    16     1    18
  2.1496886190838227E-01 a       319     0    16     1    19
 -1.1109255199286719E-01 a       320     0    16     1    20
 -2.6660254497945607E-01 a       321     0    17     1     1
  3.7539130532113724E-01 a       322     0    17     1     2
 -3.1609796958763253E-01 a       323     0    17     1     3
  2.8583529155486959E-01 a       324     0    17     1     4
 -2.0390128904688409E-01 a       325     0    17     1     5
 -7.8165200049888223E-02 a       326     0    17     1     6
  1.9913340319071984E-01 a       327     0    17     1     7
 -7.0397572666774411E-01 a       328     0    17     1     8
 -1.1382024690387861E-01 a       329     0    17     1     9
  1.2267574640727257E-01 a       330     0    17     1    10
  4.1398454465616685E-01 a       331     0    17     1    11
 -7.9464991632953508E-02 a       332     0    17     1    12
  2.8524326079315215E-01 a       333     0    17     1    13
 -2.9478886449716324E-01 a       334     0    17     1    14
 -7.7977117697742182E-01 a       335     0    17     1    15
  4.1699031944711917E-02 a       336     0    17     1    16
 -3.1981555069051204E-01 a       337     0    17     1    17
  3.7465340159017302E-01 a       338     0    17     1    18
 -7.2450497001994307E-01 a       339     0    17     1    19
  2.3401443698299637E-01 a       340     0    17     1    20
  1.0721372167059749E-01 a       341     0    18     1     1
 -8.5605897311331697E-02 a       342     0    18     1     2
 -3.0888202942616967E-02 a       343     0    18     1     3
  3.8197644771033407E-02 a       344     0    18     1     4
  7.9965864162141909E-02 a       345     0    18     1     5
  3.4306432672379156E-01 a       346     0    18     1     6
  6.4700103937888722E-03 a       347     0    18     1     7
  1.2473419576321305E-01 a       348     0    18     1     8
 -2.3072787609535687E-02 a       349     0    18     1     9
 -1.9616384393656594E-02 a       350     0    18     1    10
  4.7290566949258116E-02 a       351     0    18     1    11
 -9.1392374368240575E-02 a       352     0    18     1    12
  1.1025167156913591E-01 a       353     0    18     1    13
  4.1582994272441762E-02 a       354     0    18     1    14
  1.8250208378920507E-01 a       355     0    18     1    15
 -9.5775886994109147E-02 a       356     0    18     1    16
  7.6937476000862995E-02 a       357     0    18     1    17
 -6.3993496993217464E-02 a       358     0    18     1    18
  6.1424297505544545E-01 a       359     0    18     1    19
 -1.4687891562380986E-01 a       360     0    18     1    20
  1.5677660772545871E-01 a       361     0    19     1     1
 -2.4393100944349641E-01 a       362     0    19     1     2
  1.2489851008159936E-01 a       363     0    19     1     3
 -7.0881712566653349E-02 a       364     0    19     1     4
 -2.1463823375281232E-01 a       365     0    19     1     5
 -2.4539229324127607E-01 a       366     0    19     1     6
  4.4308814157377152E-01 a       367     0    19     1     7
  3.1857869604071781E-01 a       368     0    19     1     8
 -5.4607029568868071E-01 a       369     0    19     1     9
  6.1413611267248502E-01 a       370     0    19     1    10
 -3.9932953614336386E-01 a       371     0    19     1    11
 -3.2389417813438026E-01 a       372     0    19     1    12
  3.5894030119992544E-02 a       373     0    19     1    13
 -1.3890192824936437E-01 a       374     0    19     1    14
 -2.7688585191211340E-01 a       375     0    19     1    15
 -3.5420317336454943E-01 a       376     0    19     1    16
  7.7824843626600915E-01 a       377     0    19     1    17
 -7.7831431998596345E-01 a       378     0    19     1    18
  3.3488549016103153E-01 a       379     0    19     1    19
 -1.0929867559319144E-01 a       380     0    19     1    20
  1.7223321332957335E-02 a       381     0    20     1     1
 -3.2364378005400568E-01 a       382     0    20     1     2
  7.1556447595647221E-02 a       383     0    20     1     3
  1.1748372782835742E-01 a       384     0    20     1     4
  1.7971650736188591E-01 a       385     0    20     1     5
 -2.7612044188147089E-01 a       386     0    20     1     6
 -1.8661290454435744E-01 a       387     0    20     1     7
  1.0130151126738245E-01 a       388     0    20     1     8
  9.6774168360029944E-02 a       389     0    20     1     9
 -1.1779428563699110E-02 a       390     0    20     1    10
  3.1387875429530027E-01 a       391     0    20     1    11
 -1.6610020385783315E-02 a       392     0    20     1    12
  1.8997676074904157E-01 a       393     0    20     1    13
  1.0735963301458516E-01 a       394     0    20     1    14
  3.8133086973032315E-01 a       395     0    20     1    15
 -2.5481755676809698E-01 a       396     0    20     1    16
 -1.8891449710932146E-01 a       397     0    20     1    17
  4.1240935068268464E-01 a       398     0    20     1    18
 -2.6617250316108088E-01 a       399     0    20     1    19
  2.7444681064308701E-01 a       400     0    20     1    20
  3.0625397609819927E-01 a       401     0    21     1     1
 -9.0824899905836809E-02 a       402     0    21     1     2
  1.6114541622203049E-01 a       403     0    21     1     3
  7.5995516249897269E-02 a       404     0    21     1     4
  3.0284061867870771E-01 a       405     0    21     1     5
  7.0357378762734898E-03 a       406     0    21     1     6
  8.6637624759312498E-02 a       407     0    21     1     7
  2.9140987800620827E-01 a       408     0    21     1     8
  1.2627996765703515E-02 a       409     0    21     1     9
  1.6078114005598337E-01 a       410     0    21     1    10
  3.0273468399013459E-01 a       411     0    21     1    11
 -6.8285859135978361E-03 a       412     0    21     1    12
  5.7074681901247780E-02 a       413     0    21     1    13
  1.8089395853877593E-01 a       414     0    21     1    14
  8.5693032455756069E-01 a       415     0    21     1    15
  6.3393066611751141E-03 a       416     0    21     1    16
  2.3000239168793651E-01 a       417     0    21     1    17
 -4.7204365050630231E-01 a       418     0    21     1    18
  8.9168879933664274E-03 a       419     0    21     1    19
 -3.6000569031019343E-02 a       420     0    21     1    20
 -1.7760255945394329E-01 a       421     0    22     1     1
 -7.4554990155525580E-02 a       422     0    22     1     2
  2.4511703890023456E-01 a       423     0    22     1     3
  2.7709851623851724E-02 a       424     0    22     1     4
 -1.1567884706936800E-01 a       425     0    22     1     5
 -1.2793294794968886E-02 a       426     0    22     1     6
 -2.6315670658886237E-01 a       427     0    22     1     7
  1.3781643989940986E-01 a       428     0    22     1     8
 -3.8607803234485050E-01 a       429     0    22     1     9
 -9.0337502436363890E-02 a       430     0    22     1    10
 -2.1995115149867683E-01 a       431     0    22     1    11
 -1.3159233817396310E-01 a       432     0    22     1    12
  3.2251690744240086E-01 a       433     0    22     1    13
  2.6876407909650901E-01 a       434     0    22     1    14
 -1.3934113275146703E-01 a       435     0    22     1    15
  1.6885276295945498E-01 a       436     0    22     1    16
  7.7117075350677479E-03 a       437     0    22     1    17
  1.5388307923787797E-01 a       438     0    22     1    18
  2.5495262999188514E-02 a       439     0    22     1    19
 -2.1528107834961674E-01 a       440     0    22     1    20
 -4.6444763009198275E-01 a       441     0    23     1     1
 -2.8920300825302375E-02 a       442     0    23     1     2
  2.6295151125269994E-01 a       443     0    23     1     3
  9.7750391455442689E-02 a       444     0    23     1     4
 -1.0497613987755670E-01 a       445     0    23     1     5
  1.9937129170976195E-01 a       446     0    23     1     6
  4.8949868204751118E-01 a       447     0    23     1     7
  2.1912209487744924E-01 a       448     0    23     1     8
 -7.5153797520316937E-02 a       449     0    23     1     9
  4.9483944352514131E-02 a       450     0    23     1    10
 -2.5766081649620026E-01 a       451     0    23     1    11
  1.4938869287754121E-02 a       452     0    23     1    12
  8.0255198676247683E-02 a       453     0    23     1    13
 -5.0743261616453517E-01 a       454     0    23     1    14
  5.4173163309179473E-01 a       455     0    23     1    15
  8.0947700054081695E-02 a       456     0    23     1    16
  7.3121953196429113E-01 a       457     0    23     1    17
 -1.2177149969934364E-02 a       458     0    23     1    18
 -2.7520955250586432E-01 a       459     0    23     1    19
 -1.4715327217172869E-01 a       460     0    23     1    20
  4.2924065923276217E-01 a       461     0    24     1     1
 -2.1525543950941906E-01 a       462     0    24     1     2
 -2.9364158159014481E-01 a       463     0    24     1     3
 -2.5856898388207350E-01 a       464     0    24     1     4
 -1.2792461117140783E-01 a       465     0    24     1     5
  3.4005265225284137E-01 a       466     0    24     1     6
  6.9887646810547405E-02 a       467     0    24     1     7
  2.4398169917794429E-01 a       468     0    24     1     8
 -7.3934464917145681E-01 a       469     0    24     1     9
 -2.6479261461467762E-01 a       470     0    24     1    10
 -3.0752533272074722E-01 a       471     0    24     1    11
 -9.7793630534806900E-02 a       472     0    24     1    12
 -5.3217986019532974E-02 a       473     0    24     1    13
  8.1562626298272978E-01 a       474     0    24     1    14
 -4.3860247355695975E-01 a       475     0    24     1    15
  1.3212440714948412E-01 a       476     0    24     1    16
 -4.2939608300014781E-01 a       477     0    24     1    17
  6.5377690138267419E-01 a       478     0    24     1    18
 -5.0775488499746146E-01 a       479     0    24     1    19
  6.2275886348675580E-01 a       480     0    24     1    20
 -8.4953167080862327E-02 a       481     0    25     1     1
 -3.2212247048854870E-01 a       482     0    25     1     2
 -9.1748862447459653E-02 a       483     0    25     1     3
  6.2912787706527126E-02 a       484     0    25     1     4
 -1.1920126953128194E-03 a       485     0    25     1     5
  1.3878619920383486E-01 a       486     0    25     1     6
 -1.9720792006183743E-01 a       487     0    25     1     7
 -1.4343102789948009E-01 a       488     0    25     1     8
  2.5550557940352239E-02 a       489     0    25     1     9
  3.2828116654092562E-02 a       490     0    25     1    10
  3.8230145662508380E-01 a       491     0    25     1    11
  1.0878015389816227E-02 a       492     0    25     1    12
  1.3878656067772385E-01 a       493     0    25     1    13
 -2.9911938844017255E-01 a       494     0    25     1    14
  8.3306642247000004E-02 a       495     0    25     1    15
  3.9670304672533914E-02 a       496     0    25     1    16
  3.2578906750290994E-02 a       497     0    25     1    17
 -2.7585885666721094E-01 a       498     0    25     1    18
  5.2103859532267238E-01 a       499     0    25     1    19
  1.1175122378296588E-02 a       500     0    25     1    20
 -3.2184894566443734E-01 a       501     0    26     1     1
 -3.1201587829371308E-01 a       502     0    26     1     2
 -8.3108441049569459E-01 a       503     0    26     1     3
 -1.5408387849928151E-02 a       504     0    26     1     4
 -3.8150177164944887E-01 a       505     0    26     1     5
  3.9598367834173767E-02 a       506     0    26     1     6
  4.1941302891617344E-01 a       507     0    26     1     7
  4.6146234177521289E-01 a       508     0    26     1     8
 -4.9129854694029168E-01 a       509     0    26     1     9
 -1.3011682259417143E-01 a       510     0    26     1    10
  2.1200406447927747E-01 a       511     0    26     1    11
 -1.1322331857762197E-01 a       512     0    26     1    12
 -4.6077784074075846E-02 a       513     0    26     1    13
  4.1897571972118125E-01 a       514     0    26     1    14
  4.6256407281315071E-01 a       515     0    26     1    15
  8.7318286767671047E-02 a       516     0    26     1    16
 -3.0903665149227877E-01 a       517     0    26     1    17
 -5.0232696947699086E-02 a       518     0    26     1    18
 -1.5409123366796487E-01 a       519     0    26     1    19
 -2.6108253806296078E-01 a       520     0    26     1    20
 -9.3434727622578861E-01 a       521     0    27     1     1
  5.8601962036761801E-01 a       522     0    27     1     2
  6.5141044244948509E-01 a       523     0    27     1     3
  8.7975072032039425E-01 a       524     0    27     1     4
 -4.0190883186553655E-01 a       525     0    27     1     5
 -1.2953667493753804E-01 a       526     0    27     1     6
 -1.0862238454653963E+00 a       527     0    27     1     7
 -3.0847591940141067E-01 a       528     0    27     1     8
  6.3393579860673654E-01 a       529     0    27     1     9
  6.3723647424364516E-01 a       530     0    27     1    10
