################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.2770613267420986E-01 a       175     0     9     1    15
  1.4072489264562787E-01 a       176     0     9     1    16
 -2.8188808148812283E-01 a       177     0     9     1    17
 -5.3637802955143771E-03 a       178     0     9     1    18
 -1.3241625746203062E-01 a       179     0     9     1    19
  2.8587714247690810E-01 a       180     0     9     1    20
  3.8971033004603589E-01 a       181     0    10     1     1
  3.4147911965303196E-01 a       182     0    10     1     2
 -8.3062891136053377E-02 a       183     0    10     1     3
  3.4385283785864161E-02 a       184     0    10     1     4
 -8.5746818229117838E-02 a       185     0    10     1     5
 -5.8106726400512942E-01 a       186     0    10     1     6
  1.7583176798020175E-01 a       187     0    10     1     7
 -4.4428224749202311E-01 a       188     0    10     1     8
  4.7251595156891188E-02 a       189     0    10     1     9
  2.7760498567958980E-01 a       190     0    10     1    10
  1.7741253516190356E-01 a       191     0    10     1    11
  2.8932941915178909E-02 a       192     0    10     1    12
 -5.2619194759193626E-02 a       193     0    10     1    13
 -2.2115453354703385E-02 a       194     0    10     1    14
  2.0475496354723852E-01 a       195     0    10     1    15
  2.0363050032810348E-01 a       196     0    10     1    16
 -2.5518709514611226E-01 a       197     0    10     1    17
 -2.4846394980210471E-01 a       198     0    10     1    18
  2.0394849629147296E-01 a       199     0    10     1    19
 -2.7971159810313567E-01 a       200     0    10     1    20
  7.7167420188776467E-02 a       201     0    11     1     1
  1.1027809626119807E-01 a       202     0    11     1     2
 -1.0320425119042592E-01 a       203     0    11     1     3
  4.0913426262512892E-01 a       204     0    11     1     4
 -1.2051865588865797E-02 a       205     0    11     1     5
 -4.3534621497977860E-01 a       206     0    11     1     6
  1.6618122774070770E-01 a       207     0    11     1     7
  5.0684538087141728E-01 a       208     0    11     1     8
 -5.5259254927270707E-01 a       209     0    11     1     9
 -2.4195970633120645E-01 a       210     0    11     1    10
  5.4307583167095630E-01 a       211     0    11     1    11
 -1.4729523360963082E-01 a       212     0    11     1    12
  2.1245292289648293E-01 a       213     0    11     1    13
 -5.4922108448404994E-01 a       214     0    11     1    14
  9.1851299327176825E-02 a       215     0    11     1    15
 -5.9168702940133533E-01 a       216     0    11     1    16
 -6.5636290055762647E-01 a       217     0    11     1    17
  5.9578511515765660E-02 a       218     0    11     1    18
 -2.9418378917130239E-01 a       219     0    11     1    19
  5.1101954993741405E-01 a       220     0    11     1    20
  3.2552780500128375E-01 a       221     0    12     1     1
 -5.9347347459893551E-01 a       222     0    12     1     2
  5.6396687393436906E-01 a       223     0    12     1     3
  8.4823813432528231E-04 a       224     0    12     1     4
 -3.7857362077968293E-01 a       225     0    12     1     5
  4.7995245699808414E-01 a       226     0    12     1     6
 -1.1987233679781330E-02 a       227     0    12     1     7
 -4.9170232860297991E-01 a       228     0    12     1     8
  4.6762902930258171E-01 a       229     0    12     1     9
  4.8176739525210516E-01 a       230     0    12     1    10
 -2.0957017511744488E-01 a       231     0    12     1    11
  2.2005821615136076E-01 a       232     0    12     1    12
 -4.6813413858980690E-02 a       233     0    12     1    13
  3.5586425673216332E-01 a       234     0    12     1    14
  1.8143751325953325E-01 a       235     0    12     1    15
 -1.4609388135285659E-01 a       236     0    12     1    16
  1.2497728207070709E-01 a       237     0    12     1    17
  9.7185282479411661E-02 a       238     0    12     1    18
 -2.0609969711895662E-01 a       239     0    12     1    19
 -6.3225021116264046E-01 a       240     0    12     1    20
  6.3293215611976525E-02 a       241     0    13     1     1
 -2.6284615399965815E-02 a       242     0    13     1     2
 -4.7483174983799101E-02 a       243     0    13     1     3
  3.1612301833436739E-02 a       244     0    13     1     4
 -6.3634696375133293E-01 a       245     0    13     1     5
  2.1755330672795328E-01 a       246     0    13     1     6
  1.7806263039394937E-01 a       247     0    13     1     7
  5.3572693434524116E-02 a       248     0    13     1     8
  2.2223175125100142E-01 a       249     0    13     1     9
  4.2644472163829716E-01 a       250     0    13     1    10
  2.3170141679038175E-01 a       251     0    13     1    11
 -1.5742814861527998E-01 a       252     0    13     1    12
  6.6624247877641235E-02 a       253     0    13     1    13
  7.7665778926717699E-01 a       254     0    13     1    14
 -2.3110434120668555E-01 a       255     0    13     1    15
  3.0545704987341604E-01 a       256     0    13     1    16
  3.4768440574646164E-01 a       257     0    13     1    17
 -2.2601909579238921E-01 a       258     0    13     1    18
  2.9350941815377685E-01 a       259     0    13     1    19
 -6.6213985358054206E-01 a       260     0    13     1    20
 -3.0939278894699057E-01 a       261     0    14     1     1
  8.3780446116067997E-01 a       262     0    14     1     2
 -3.6293791558844363E-01 a       263     0    14     1     3
 -1.5165024378896760E-01 a       264     0    14     1     4
 -2.0464242476799208E-01 a       265     0    14     1     5
 -1.6752223586528781E-02 a       266     0    14     1     6
  2.8284972728199670E-01 a       267     0    14     1     7
  3.6129347954587321E-01 a       268     0    14     1     8
  8.8841958816833178E-01 a       269     0    14     1     9
  1.3345213879967688E-01 a       270     0    14     1    10
 -1.7820306214310228E-01 a       271     0    14     1    11
  6.3365039399748291E-01 a       272     0    14     1    12
 -2.9659688706870965E-02 a       273     0    14     1    13
 -3.9252059795659838E-01 a       274     0    14     1    14
  1.7312427254623350E-01 a       275     0    14     1    15
  3.3044540821559748E-01 a       276     0    14     1    16
 -1.5223927311565574E-01 a       277     0    14     1    17
 -1.4100336863667584E-01 a       278     0    14     1    18
  1.1005428742644197E+00 a       279     0    14     1    19
  1.2718741492831767E-01 a       280     0    14     1    20
 -1.2105179417536416E+00 a       281     0    15     1     1
  6.3297672387626503E-03 a       282     0    15     1     2
  6.3162169916053923E-01 a       283     0    15     1     3
  1.3219931906753781E+00 a       284     0    15     1     4
  3.9010035183707226E-01 a       285     0    15     1     5
  3.0680293358376037E-01 a       286     0    15     1     6
 -5.2649291303661627E-01 a       287     0    15     1     7
 -2.5536868594525558E-01 a       288     0    15     1     8
  2.2126453109388314E-01 a       289     0    15     1     9
  2.2387148270437193E-01 a       290     0    15     1    10
  3.6660292438590558E-01 a       291     0    15     1    11
  7.9903987749534477E-01 a       292     0    15     1    12
 -6.7663198488772769E-01 a       293     0    15     1    13
  2.4229697958836530E-01 a       294     0    15     1    14
  5.2605252186219203E-03 a       295     0    15     1    15
  2.7664708979995412E-01 a       296     0    15     1    16
 -6.9139353240456586E-02 a       297     0    15     1    17
 -5.1745517125438414E-02 a       298     0    15     1    18
 -2.0765432748062712E-01 a       299     0    15     1    19
 -1.2362735790215358E+00 a       300     0    15     1    20
 -2.4105498066707649E-02 a       301     0    16     1     1
 -4.6160405369813101E-01 a       302     0    16     1     2
 -1.3254443970275862E-01 a       303     0    16     1     3
 -1.1246006688512939E-02 a       304     0    16     1     4
  1.1528904884708779E-01 a       305     0    16     1     5
 -2.8117789897485429E-01 a       306     0    16     1     6
 -1.5206514864033091E-01 a       307     0    16     1     7
 -4.1456532309358418E-01 a       308     0    16     1     8
 -2.6109959861063581E-01 a       309     0    16     1     9
  2.1946217366102785E-01 a       310     0    16     1    10
  1.6334332155559690E-02 a       311     0    16     1    11
 -3.4359814332950395E-01 a       312     0    16     1    12
 -4.0007299549936387E-01 a       313     0    16     1    13
  4.2789754908888777E-01 a       314     0    16     1    14
 -1.3909826003359482E-01 a       315     0    16     1    15
 -2.7181642879950013E-01 a       316     0    16     1    16
 -1.3847660716835611E-01 a       317     0    16     1    17
 -3.0533697980143337E-01 a       318     0    16     1    18
 -1.1062584776972578E-01 a       319     0    16     1    19
 -1.6501671110058405E-01 a       320     0    16     1    20
  1.4885078749138905E-01 a       321     0    17     1     1
 -4.2420321996346044E-02 a       322     0    17     1     2
  1.1853157616313419E-01 a       323     0    17     1     3
  1.9834628558686546E-01 a       324     0    17     1     4
 -2.5277780263984601E-01 a       325     0    17     1     5
 -3.6975771387704898E-01 a       326     0    17     1     6
  4.1711642997591486E-01 a       327     0    17     1     7
  3.4476342458241688E-02 a       328     0    17     1     8
  2.8614667994378635E-02 a       329     0    17     1     9
  1.0905048199608665E-01 a       330     0    17     1    10
 -1.9980917446040092E-01 a       331     0    17     1    11
  5.3430893076437634E-02 a       332     0    17     1    12
  9.2958199947401982E-02 a       333     0    17     1    13
  5.2240006508362269E-01 a       334     0    17     1    14
  1.4654021105870096E-01 a       335     0    17     1    15
 -2.5037559322350084E-01 a       336     0    17     1    16
  1.8872475080058851E-01 a       337     0    17     1    17
  3.7039088619092379E-02 a       338     0    17     1    18
  2.8885675896127705E-01 a       339     0    17     1    19
 -9.0576679373754701E-02 a       340     0    17     1    20
 -2.1338807708783031E-01 a       341     0    18     1     1
  2.5542719557192906E-01 a       342     0    18     1     2
  1.1535106502938970E-01 a       343     0    18     1     3
 -7.5382757949824561E-02 a       344     0    18     1     4
 -4.6989276029236327E-01 a       345     0    18     1     5
 -2.0953497719067557E-02 a       346     0    18     1     6
 -1.7438594118428780E-01 a       347     0    18     1     7
  9.0301031718480484E-01 a       348     0    18     1     8
 -2.7948603601876609E-01 a       349     0    18     1     9
 -2.4516374596652990E-01 a       350     0    18     1    10
 -7.4489893696650031E-02 a       351     0    18     1    11
  1.2902295299478381E-01 a       352     0    18     1    12
  6.4975917716390635E-02 a       353     0    18     1    13
 -2.4717822736560779E-01 a       354     0    18     1    14
 -9.4776330054953506E-02 a       355     0    18     1    15
 -1.3803462360163468E-01 a       356     0    18     1    16
  2.4933664224438989E-01 a       357     0    18     1    17
  1.4274960710188123E-01 a       358     0    18     1    18
  2.0536839477273205E-01 a       359     0    18     1    19
  7.4503569191487998E-02 a       360     0    18     1    20
  6.3263541859754732E-02 a       361     0    19     1     1
  1.0778445746378730E-01 a       362     0    19     1     2
  7.2655582699364923E-02 a       363     0    19     1     3
 -1.2316270307798087E-01 a       364     0    19     1     4
  8.5168172687622917E-02 a       365     0    19     1     5
  1.4283692749881707E-01 a       366     0    19     1     6
 -4.8435927315257289E-02 a       367     0    19     1     7
 -9.4376129573133100E-02 a       368     0    19     1     8
 -2.0674296020250596E-01 a       369     0    19     1     9
 -7.4445919335878616E-02 a       370     0    19     1    10
  8.1779512281530187E-02 a       371     0    19     1    11
  2.1111458596910068E-01 a       372     0    19     1    12
  1.2216000126520038E-01 a       373     0    19     1    13
 -3.2196155960954437E-01 a       374     0    19     1    14
  2.3599347908871148E-02 a       375     0    19     1    15
  9.1122777077272066E-01 a       376     0    19     1    16
  2.0789097243679076E-02 a       377     0    19     1    17
  1.8483405778681031E-01 a       378     0    19     1    18
 -1.5696722378604941E-01 a       379     0    19     1    19
  1.1930829713643080E-01 a       380     0    19     1    20
 -2.7875640211463194E-02 a       381     0    20     1     1
 -1.6874617012198614E-01 a       382     0    20     1     2
  6.8136483908085999E-01 a       383     0    20     1     3
  8.8485110627307365E-02 a       384     0    20     1     4
  1.6052649850655489E+00 a       385     0    20     1     5
  1.1306700208892019E-01 a       386     0    20     1     6
  6.6116655069550348E-02 a       387     0    20     1     7
 -1.0833626048139255E+00 a       388     0    20     1     8
 -2.8451703584336935E-01 a       389     0    20     1     9
 -3.1382527294516499E-01 a       390     0    20     1    10
  2.3462387597004690E-02 a       391     0    20     1    11
 -5.8862751529102342E-01 a       392     0    20     1    12
  1.9789745124248651E-01 a       393     0    20     1    13
  4.1324789530115730E-01 a       394     0    20     1    14
  7.1788630641062390E-02 a       395     0    20     1    15
  7.9600679040929823E-03 a       396     0    20     1    16
 -2.3565659666744421E-01 a       397     0    20     1    17
 -3.6919539449623634E-01 a       398     0    20     1    18
 -1.8067813440131014E-01 a       399     0    20     1    19
 -4.8606383782870433E-01 a       400     0    20     1    20
 -4.8251429219237651E-01 a       401     0    21     1     1
 -5.5423990412762858E-01 a       402     0    21     1     2
  4.5618884167560513E-02 a       403     0    21     1     3
  2.0294556666604852E-01 a       404     0    21     1     4
 -5.7756521994998589E-01 a       405     0    21     1     5
  5.1095394948720052E-01 a       406     0    21     1     6
 -3.2569968288317197E-01 a       407     0    21     1     7
  6.0707992661447785E-01 a       408     0    21     1     8
  7.2809911885003176E-01 a       409     0    21     1     9
 -2.3599294121064199E-01 a       410     0    21     1    10
 -1.0618640110970648E-01 a       411     0    21     1    11
 -6.7819657412142198E-01 a       412     0    21     1    12
  2.0476086746191471E-01 a       413     0    21     1    13
  4.3982122034330978E-01 a       414     0    21     1    14
 -1.7564450248730556E-01 a       415     0    21     1    15
  2.1497907886443543E-01 a       416     0    21     1    16
  5.3740792466966092E-01 a       417     0    21     1    17
 -2.1183825931427341E-01 a       418     0    21     1    18
 -1.4826249492971469E-01 a       419     0    21     1    19
  2.5687144447868354E-01 a       420     0    21     1    20
  1.7694198648778459E-01 a       421     0    22     1     1
  7.0249798937470673E-02 a       422     0    22     1     2
  3.7769950921755568E-01 a       423     0    22     1     3
 -3.4229675342618987E-01 a       424     0    22     1     4
  4.5123747545439874E-01 a       425     0    22     1     5
 -1.1419984881196688E-02 a       426     0    22     1     6
 -4.8677616297873622E-01 a       427     0    22     1     7
 -7.2577927119429952E-01 a       428     0    22     1     8
 -7.5455068147762233E-02 a       429     0    22     1     9
  3.6541196572025947E-01 a       430     0    22     1    10
 -1.7650464145999470E-01 a       431     0    22     1    11
 -3.2901881699560231E-01 a       432     0    22     1    12
 -5.3637823519162839E-02 a       433     0    22     1    13
 -5.7305316295288711E-01 a       434     0    22     1    14
  9.7130970315221360E-02 a       435     0    22     1    15
 -1.3601652948224696E-01 a       436     0    22     1    16
 -9.4150185777411866E-01 a       437     0    22     1    17
  1.0134067799855834E-01 a       438     0    22     1    18
 -3.7605561058652476E-01 a       439     0    22     1    19
 -7.7361246917769222E-01 a       440     0    22     1    20
  1.7267597818050720E-01 a       441     0    23     1     1
  4.7371993911861843E-01 a       442     0    23     1     2
 -2.0299762918826322E-01 a       443     0    23     1     3
 -5.5557778579371964E-01 a       444     0    23     1     4
  1.1515637602830900E-02 a       445     0    23     1     5
 -4.8263437345029198E-01 a       446     0    23     1     6
 -2.9017649333203283E-01 a       447     0    23     1     7
  3.5204381294531079E-01 a       448     0    23     1     8
 -7.1889330958329700E-01 a       449     0    23     1     9
  1.1089425295095261E-01 a       450     0    23     1    10
 -8.8665219405508658E-02 a       451     0    23     1    11
  5.8181441686471191E-01 a       452     0    23     1    12
  1.0990179576067025E-02 a       453     0    23     1    13
 -8.9262206223376450E-01 a       454     0    23     1    14
 -3.9811421543835557E-01 a       455     0    23     1    15
 -2.1076105234730450E-01 a       456     0    23     1    16
 -1.4319244869955002E-02 a       457     0    23     1    17
  4.7619965786203250E-01 a       458     0    23     1    18
  1.8755938337824485E-01 a       459     0    23     1    19
 -8.7410035274202991E-02 a       460     0    23     1    20
 -3.7631753592051752E-02 a       461     0    24     1     1
 -1.9627706993885077E-01 a       462     0    24     1     2
  2.2962242025260285E-01 a       463     0    24     1     3
  6.6696012313985489E-02 a       464     0    24     1     4
 -1.4594414772669867E-01 a       465     0    24     1     5
 -2.6336251746081542E-02 a       466     0    24     1     6
  9.5556580103557984E-02 a       467     0    24     1     7
 -2.5435867792917222E-01 a       468     0    24     1     8
  4.6702818083733347E-02 a       469     0    24     1     9
  3.6488873554407934E-02 a       470     0    24     1    10
  1.5414201645512568E-01 a       471     0    24     1    11
  2.0408223604850195E-01 a       472     0    24     1    12
 -1.9663222516639681E-01 a       473     0    24     1    13
  5.9110494719391837E-01 a       474     0    24     1    14
  1.6271201009235742E-01 a       475     0    24     1    15
 -9.8943851078624093E-02 a       476     0    24     1    16
 -2.0664005100692628E-01 a       477     0    24     1    17
 -2.8093014141474559E-01 a       478     0    24     1    18
 -1.5673554285159058E-01 a       479     0    24     1    19
  2.0607789159490275E-01 a       480     0    24     1    20
  2.2798810914878018E-01 a       481     0    25     1     1
  5.0689071511852146E-01 a       482     0    25     1     2
  6.4115704513274821E-02 a       483     0    25     1     3
  7.0894161254107080E-02 a       484     0    25     1     4
  5.9730680299544314E-01 a       485     0    25     1     5
 -3.9723341900901166E-01 a       486     0    25     1     6
  5.4530839019879795E-01 a       487     0    25     1     7
  3.3509518941679600E-01 a       488     0    25     1     8
 -9.2620970018736826E-01 a       489     0    25     1     9
 -5.2756438630435132E-01 a       490     0    25     1    10
  1.7115045560037281E-01 a       491     0    25     1    11
  1.6225061020870221E-01 a       492     0    25     1    12
 -7.0046023350817055E-02 a       493     0    25     1    13
 -2.0561086248534599E-01 a       494     0    25     1    14
  2.1282078240767552E-01 a       495     0    25     1    15
 -2.4053313103342822E-01 a       496     0    25     1    16
  2.6013027044105469E-01 a       497     0    25     1    17
  8.9096056840076793E-02 a       498     0    25     1    18
 -5.3870578181728725E-02 a       499     0    25     1    19
  1.9934634120395436E-01 a       500     0    25     1    20
 -2.0935854343210716E-01 a       501     0    26     1     1
 -2.9244142352578974E-02 a       502     0    26     1     2
 -5.9764515035370380E-01 a       503     0    26     1     3
  4.3698143625033109E-01 a       504     0    26     1     4
  4.6465002351719298E-02 a       505     0    26     1     5
  1.4608606956203632E-01 a       506     0    26     1     6
 -1.7379090112340281E-01 a       507     0    26     1     7
 -6.6085106983633082E-02 a       508     0    26     1     8
  3.2906780432472874E-02 a       509     0    26     1     9
 -9.6901327273865370E-02 a       510     0    26     1    10
  1.4734868911174795E-01 a       511     0    26     1    11
 -2.4497036140738379E-01 a       512     0    26     1    12
 -1.1235092552169262E-01 a       513     0    26     1    13
 -1.2697881132035449E-01 a       514     0    26     1    14
 -2.9078282161370966E-01 a       515     0    26     1    15
  4.0588762689547220E-01 a       516     0    26     1    16
  4.0710364710333535E-01 a       517     0    26     1    17
  1.5892580312874127E-01 a       518     0    26     1    18
  2.2667745668854247E-01 a       519     0    26     1    19
  2.4956603570982053E-01 a       520     0    26     1    20
 -2.2512157357815582E-01 a       521     0    27     1     1
  1.3984819839019356E+00 a       522     0    27     1     2
  1.6087928230671583E-01 a       523     0    27     1     3
 -6.8245821537632312E-01 a       524     0    27     1     4
  8.8288167473501971E-03 a       525     0    27     1     5
  1.2978845930846711E-01 a       526     0    27     1     6
  3.6337762942060264E-01 a       527     0    27     1     7
  3.4073746322435844E-01 a       528     0    27     1     8
  2.0282525291618858E-01 a       529     0    27     1     9
 -1.8125833518521209E-01 a       530     0    27     1    10
