################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.8315732781435041E-02 a        72     0     4     1    12
 -4.2186923161272799E-01 a        73     0     4     1    13
 -3.0736716156894953E-02 a        74     0     4     1    14
 -1.9574700541669757E-01 a        75     0     4     1    15
  1.6376933917362210E-02 a        76     0     4     1    16
 -2.7606983044541245E-01 a        77     0     4     1    17
 -1.9953003088895194E-01 a        78     0     4     1    18
  2.9089589439244345E-01 a        79     0     4     1    19
  7.5662792536552004E-01 a        80     0     4     1    20
 -5.9247736380748617E-01 a        81     0     5     1     1
  3.7180893271915033E-01 a        82     0     5     1     2
  4.5791352764633128E-02 a        83     0     5     1     3
 -4.5861372024445407E-01 a        84     0     5     1     4
 -9.9285808233649020E-02 a        85     0     5     1     5
  2.4402230949524351E-01 a        86     0     5     1     6
  1.3659532213905121E-01 a        87     0     5     1     7
 -2.0797677897480337E-02 a        88     0     5     1     8
  6.3367720843444897E-01 a        89     0     5     1     9
  6.0601671103605403E-01 a        90     0     5     1    10
 -7.3731871298710339E-02 a        91     0     5     1    11
 -2.1875363730937600E-01 a        92     0     5     1    12
  9.1387734680652127E-03 a        93     0     5     1    13
 -4.7912879742308623E-01 a        94     0     5     1    14
  3.9007532040049780E-01 a        95     0     5     1    15
  5.6390176924105051E-01 a        96     0     5     1    16
  1.2879360958039990E-01 a        97     0     5     1    17
 -6.8380649787185180E-02 a        98     0     5     1    18
  1.6727319497830709E-01 a        99     0     5     1    19
 -9.0831575293078406E-02 a       100     0     5     1    20
  8.5951565601785393E-02 a       101     0     6     1     1
 -5.5225975433809249E-01 a       102     0     6     1     2
 -4.5265783518182828E-01 a       103     0     6     1     3
  3.0789440818829733E-01 a       104     0     6     1     4
  7.8532018132406789E-01 a       105     0     6     1     5
 -5.0347006597617505E-01 a       106     0     6     1     6
 -2.5184979613873992E-01 a       107     0     6     1     7
 -1.3040645656799971E-01 a       108     0     6     1     8
 -1.5407184678546765E-01 a       109     0     6     1     9
 -7.0825360606325813E-02 a       110     0     6     1    10
  3.5688213284590864E-01 a       111     0     6     1    11
  1.0619005956036590E-01 a       112     0     6     1    12
 -5.6742076203813156E-02 a       113     0     6     1    13
  2.1289181188017117E-01 a       114     0     6     1    14
 -1.9210837957659144E-01 a       115     0     6     1    15
 -1.8328492798542464E-01 a       116     0     6     1    16
  3.0901983389390458E-01 a       117     0     6     1    17
  1.0126869909663228E-01 a       118     0     6     1    18
 -2.2172192647895525E-01 a       119     0     6     1    19
  4.8902659705689533E-01 a       120     0     6     1    20
  4.0833466560384440E-01 a       121     0     7     1     1
 -6.6694072720598674E-01 a       122     0     7     1     2
  2.3284936137692568E-02 a       123     0     7     1     3
  1.3970651715028353E-02 a       124     0     7     1     4
  2.8864057619493810E-01 a       125     0     7     1     5
 -2.6580361563450944E-01 a       126     0     7     1     6
  3.2324155712702524E-01 a       127     0     7     1     7
 -1.4097885992047687E-01 a       128     0     7     1     8
 -3.8365074104580715E-01 a       129     0     7     1     9
 -1.0998070255984134E-01 a       130     0     7     1    10
 -3.1327833880382761E-01 a       131     0     7     1    11
  2.3340998084529183E-01 a       132     0     7     1    12
 -6.4222697562437803E-01 a       133     0     7     1    13
  2.9710957519489791E-02 a       134     0     7     1    14
  4.8052459545772093E-02 a       135     0     7     1    15
  6.8178730161584644E-01 a       136     0     7     1    16
  6.2515234954711712E-03 a       137     0     7     1    17
 -5.9928941839421240E-02 a       138     0     7     1    18
  4.2940994950111350E-01 a       139     0     7     1    19
  8.2337571735823734E-01 a       140     0     7     1    20
  1.4566947811602915E-01 a       141     0     8     1     1
  9.8201330486395108E-02 a       142     0     8     1     2
  4.7537125349783875E-02 a       143     0     8     1     3
  4.0378548772605788E-01 a       144     0     8     1     4
 -1.9225515686439331E-02 a       145     0     8     1     5
  3.1551534983675089E-01 a       146     0     8     1     6
  5.9432905946578252E-01 a       147     0     8     1     7
  4.4742378250641796E-01 a       148     0     8     1     8
 -7.5398270185953109E-01 a       149     0     8     1     9
 -2.2147988978392247E-01 a       150     0     8     1    10
 -3.8209505915851311E-01 a       151     0     8     1    11
 -5.2903383565746276E-01 a       152     0     8     1    12
 -4.8458510024878015E-01 a       153     0     8     1    13
 -5.6907023153354285E-03 a       154     0     8     1    14
 -5.3925461378132422E-01 a       155     0     8     1    15
 -3.1594019095419257E-01 a       156     0     8     1    16
 -5.1238821043006477E-01 a       157     0     8     1    17
 -2.2439373639167759E-01 a       158     0     8     1    18
  3.7911830501284316E-01 a       159     0     8     1    19
 -5.7959679960759437E-02 a       160     0     8     1    20
  6.8022061138815704E-02 a       161     0     9     1     1
 -4.3190262236792044E-02 a       162     0     9     1     2
 -1.9944949713274293E-01 a       163     0     9     1     3
 -6.5876361768035296E-01 a       164     0     9     1     4
 -1.9658576562948102E-01 a       165     0     9     1     5
  2.2496104999374084E-01 a       166     0     9     1     6
  9.9862797554939237E-02 a       167     0     9     1     7
 -4.3983167982934535E-01 a       168     0     9     1     8
  9.4970703164235948E-02 a       169     0     9     1     9
  4.9899350526634090E-01 a       170     0     9     1    10
 -1.3937212691358475E-02 a       171     0     9     1    11
  2.6141499383797356E-01 a       172     0     9     1    12
  4.7400796468792034E-01 a       173     0     9     1    13
 -5.1484761718762519E-03 a       174     0     9     1    14
  1.8405160822888977E-01 a       175     0     9     1    15
 -1.7927310872060329E-01 a       176     0     9     1    16
  3.7186620641952378E-01 a       177     0     9     1    17
  2.3991157482370896E-02 a       178     0     9     1    18
 -9.9220146017601665E-02 a       179     0     9     1    19
 -4.0372929860640749E-01 a       180     0     9     1    20
 -2.5381637977891852E-01 a       181     0    10     1     1
  2.5627854715940962E-01 a       182     0    10     1     2
  2.1472242575599201E-01 a       183     0    10     1     3
 -7.7227737320708853E-02 a       184     0    10     1     4
  4.6838446387930242E-02 a       185     0    10     1     5
  3.7234948842866838E-01 a       186     0    10     1     6
  2.2768928991593138E-01 a       187     0    10     1     7
  1.4338179404582024E-01 a       188     0    10     1     8
  1.1920583731018794E-01 a       189     0    10     1     9
  7.0734954668920047E-01 a       190     0    10     1    10
  5.5672888090509853E-02 a       191     0    10     1    11
  2.9110751231096643E-01 a       192     0    10     1    12
  4.5140303307133295E-01 a       193     0    10     1    13
 -1.9841504340883476E-01 a       194     0    10     1    14
  6.8526437466192203E-01 a       195     0    10     1    15
 -3.0202794989726728E-01 a       196     0    10     1    16
  5.9510504374775619E-01 a       197     0    10     1    17
  1.2948811660249362E-01 a       198     0    10     1    18
  3.3972587852957492E-01 a       199     0    10     1    19
 -4.7669715161948689E-01 a       200     0    10     1    20
 -1.1262797797733137E-01 a       201     0    11     1     1
 -3.8000993579097547E-01 a       202     0    11     1     2
 -2.5812308652533755E-01 a       203     0    11     1     3
 -4.8637423471290277E-02 a       204     0    11     1     4
  5.8725685840234645E-02 a       205     0    11     1     5
  1.6581141521350209E-01 a       206     0    11     1     6
  6.0518458104190664E-01 a       207     0    11     1     7
 -3.2417826448724957E-01 a       208     0    11     1     8
 -3.2851523567353158E-01 a       209     0    11     1     9
 -6.3368505237107509E-01 a       210     0    11     1    10
 -3.3305244348482355E-01 a       211     0    11     1    11
  4.1939583653590901E-01 a       212     0    11     1    12
  3.7001024046896991E-01 a       213     0    11     1    13
 -4.6055792743784796E-01 a       214     0    11     1    14
  1.9908464977975232E-01 a       215     0    11     1    15
 -9.5157202979728711E-02 a       216     0    11     1    16
 -4.6820221641916338E-04 a       217     0    11     1    17
 -5.1247913752269014E-01 a       218     0    11     1    18
  2.6646659042611787E-01 a       219     0    11     1    19
  1.1627520387750211E-01 a       220     0    11     1    20
  2.9628742546650888E-01 a       221     0    12     1     1
 -2.0776223889383533E-01 a       222     0    12     1     2
  2.8842883033307720E-01 a       223     0    12     1     3
  9.6981607739183434E-02 a       224     0    12     1     4
  1.2573242443314500E-01 a       225     0    12     1     5
 -4.6053319525383912E-01 a       226     0    12     1     6
 -2.2879474987719631E-01 a       227     0    12     1     7
 -8.1472682774376942E-02 a       228     0    12     1     8
  1.1216998787822084E-01 a       229     0    12     1     9
 -1.1150300181949405E-01 a       230     0    12     1    10
 -2.6339929172122878E-01 a       231     0    12     1    11
  2.9662589665191430E-01 a       232     0    12     1    12
 -1.2683249047277456E-01 a       233     0    12     1    13
 -1.7688097260618005E-01 a       234     0    12     1    14
  1.3366822079229149E-01 a       235     0    12     1    15
  4.9388760344553784E-01 a       236     0    12     1    16
  7.4384259868945863E-03 a       237     0    12     1    17
  1.3048112445985993E-01 a       238     0    12     1    18
 -5.1892762871945164E-01 a       239     0    12     1    19
  1.9894816276615809E-01 a       240     0    12     1    20
 -2.0676358592727132E-01 a       241     0    13     1     1
 -1.8706558227729103E-01 a       242     0    13     1     2
 -3.9598831021313713E-01 a       243     0    13     1     3
 -2.2096932323418805E-01 a       244     0    13     1     4
  5.1961373889075246E-01 a       245     0    13     1     5
  2.0724923969186221E-01 a       246     0    13     1     6
  1.3485535459004330E-01 a       247     0    13     1     7
 -6.2983321219167099E-01 a       248     0    13     1     8
  4.0993847580605092E-01 a       249     0    13     1     9
 -1.1245053855927750E-01 a       250     0    13     1    10
 -4.1013095592610332E-01 a       251     0    13     1    11
 -5.1110621966326120E-01 a       252     0    13     1    12
 -2.8234210676368271E-01 a       253     0    13     1    13
  3.1308841110673485E-01 a       254     0    13     1    14
 -1.3676967434306272E-01 a       255     0    13     1    15
  4.8865082694990403E-02 a       256     0    13     1    16
  3.0646643100956716E-01 a       257     0    13     1    17
 -3.2577192502742042E-01 a       258     0    13     1    18
 -5.2732728481060143E-01 a       259     0    13     1    19
 -4.2218895823098124E-01 a       260     0    13     1    20
 -2.0200854514331465E-01 a       261     0    14     1     1
 -5.0193535112870398E-02 a       262     0    14     1     2
  1.4310860411108098E-01 a       263     0    14     1     3
  2.5525051466446624E-02 a       264     0    14     1     4
  1.0652817395523072E-01 a       265     0    14     1     5
  1.3155325634204248E-01 a       266     0    14     1     6
 -1.6059137793898698E-01 a       267     0    14     1     7
 -8.7471077333758918E-02 a       268     0    14     1     8
 -8.3140847966376691E-02 a       269     0    14     1     9
  1.2757927296744680E-02 a       270     0    14     1    10
  1.7034630385980856E-01 a       271     0    14     1    11
 -7.0652274109792093E-02 a       272     0    14     1    12
  4.6366800480903301E-03 a       273     0    14     1    13
  8.3281902240352063E-02 a       274     0    14     1    14
 -7.1004418324289734E-02 a       275     0    14     1    15
 -2.0809670373603401E-01 a       276     0    14     1    16
  1.9275539836861921E-01 a       277     0    14     1    17
  2.4884372520902712E-02 a       278     0    14     1    18
  3.4322053683222747E-02 a       279     0    14     1    19
 -1.2010063264279326E-01 a       280     0    14     1    20
 -7.7854898723594745E-02 a       281     0    15     1     1
  5.3111761770621868E-01 a       282     0    15     1     2
  9.9769976740976415E-02 a       283     0    15     1     3
 -3.5411587100930375E-01 a       284     0    15     1     4
  3.4636058747807889E-02 a       285     0    15     1     5
 -3.2762330769238779E-01 a       286     0    15     1     6
 -2.5217314423470411E-01 a       287     0    15     1     7
  8.4518211594525050E-01 a       288     0    15     1     8
 -2.9942087549752938E-01 a       289     0    15     1     9
  1.4074651688188944E-01 a       290     0    15     1    10
 -1.6731835770122391E-01 a       291     0    15     1    11
  2.2283618427807661E-01 a       292     0    15     1    12
  8.5528310859286263E-02 a       293     0    15     1    13
 -2.0064584879532524E-01 a       294     0    15     1    14
 -1.2272979001201194E-01 a       295     0    15     1    15
 -3.6108564476176019E-01 a       296     0    15     1    16
  3.9141377236516556E-01 a       297     0    15     1    17
  9.5412445816200203E-03 a       298     0    15     1    18
  2.7320042881664036E-01 a       299     0    15     1    19
 -2.3273996742931929E-01 a       300     0    15     1    20
 -1.1597296662806966E-03 a       301     0    16     1     1
 -3.7770783071943176E-02 a       302     0    16     1     2
  9.2229191143994652E-02 a       303     0    16     1     3
  3.1939445526900798E-02 a       304     0    16     1     4
 -6.0601828518133186E-02 a       305     0    16     1     5
 -1.6309459872396478E-01 a       306     0    16     1     6
  4.1431351904091453E-02 a       307     0    16     1     7
  2.9713456785060255E-01 a       308     0    16     1     8
  5.7007516395023432E-02 a       309     0    16     1     9
  1.1734995970006028E-01 a       310     0    16     1    10
 -4.0748942137953631E-02 a       311     0    16     1    11
  7.0485736218060049E-02 a       312     0    16     1    12
 -4.2358334869484301E-02 a       313     0    16     1    13
 -1.4126951175945371E-01 a       314     0    16     1    14
  4.0685857366812885E-02 a       315     0    16     1    15
 -2.4066178756705792E-02 a       316     0    16     1    16
 -7.9794013565072819E-02 a       317     0    16     1    17
  2.9610573214377134E-01 a       318     0    16     1    18
  2.1430857616954985E-01 a       319     0    16     1    19
  7.7394685507737218E-02 a       320     0    16     1    20
 -3.9728826898623493E-01 a       321     0    17     1     1
 -2.8105791951482134E-01 a       322     0    17     1     2
 -4.9642272052646413E-01 a       323     0    17     1     3
 -2.7845861421640489E-01 a       324     0    17     1     4
  1.3512281692556150E-01 a       325     0    17     1     5
  1.3206373558450582E-01 a       326     0    17     1     6
  6.4416064322842570E-01 a       327     0    17     1     7
 -3.1954145594018146E-01 a       328     0    17     1     8
  4.5224959314763447E-02 a       329     0    17     1     9
  3.6931005718783794E-01 a       330     0    17     1    10
  7.5790233353247560E-01 a       331     0    17     1    11
 -1.3707390019368486E-02 a       332     0    17     1    12
  3.5430746154025872E-01 a       333     0    17     1    13
  5.2682133075165738E-01 a       334     0    17     1    14
  1.3886188303557045E-01 a       335     0    17     1    15
 -2.0956146602246986E-01 a       336     0    17     1    16
  3.4556471568671482E-01 a       337     0    17     1    17
  3.7447574332253064E-01 a       338     0    17     1    18
  3.4653070261294167E-01 a       339     0    17     1    19
 -1.7772801683881059E-01 a       340     0    17     1    20
 -6.9663046748818513E-02 a       341     0    18     1     1
  7.8542492431006694E-02 a       342     0    18     1     2
  2.1469085408993965E-01 a       343     0    18     1     3
 -9.5579104091294109E-02 a       344     0    18     1     4
  5.8866493786115102E-02 a       345     0    18     1     5
  1.9419833002590873E-03 a       346     0    18     1     6
  1.0502812085647522E-02 a       347     0    18     1     7
  1.1090318736366472E-01 a       348     0    18     1     8
 -1.2648682799303046E-01 a       349     0    18     1     9
  1.2987364037359483E-01 a       350     0    18     1    10
 -1.6851529503157395E-01 a       351     0    18     1    11
  1.1898542058685731E-01 a       352     0    18     1    12
 -9.5422374888194147E-02 a       353     0    18     1    13
 -1.0595260097854906E-01 a       354     0    18     1    14
  1.6518346744527006E-02 a       355     0    18     1    15
  1.8032759585969421E-01 a       356     0    18     1    16
 -5.0796319309027636E-02 a       357     0    18     1    17
  1.4187316426969390E-03 a       358     0    18     1    18
 -1.0256083234875428E-01 a       359     0    18     1    19
  8.8381009495659330E-02 a       360     0    18     1    20
  1.7785766090527474E-01 a       361     0    19     1     1
 -1.0691694017800955E-01 a       362     0    19     1     2
  9.2744885083308207E-02 a       363     0    19     1     3
  2.9163312623710580E-01 a       364     0    19     1     4
  1.8822351801425416E-01 a       365     0    19     1     5
 -4.3653994272953828E-01 a       366     0    19     1     6
 -7.4816147775481748E-02 a       367     0    19     1     7
 -1.3365670132386953E-01 a       368     0    19     1     8
  7.3055646588913961E-02 a       369     0    19     1     9
 -7.3204560014761255E-01 a       370     0    19     1    10
 -3.5668686304044989E-01 a       371     0    19     1    11
 -1.4696371938389937E-02 a       372     0    19     1    12
 -1.4801456099187330E-01 a       373     0    19     1    13
 -8.6574897689067717E-02 a       374     0    19     1    14
  4.6312221696605044E-01 a       375     0    19     1    15
  3.6975436666293027E-01 a       376     0    19     1    16
 -2.7027459411191279E-01 a       377     0    19     1    17
 -5.1714629082752839E-01 a       378     0    19     1    18
 -3.8268291030845875E-01 a       379     0    19     1    19
 -8.0991847877688775E-02 a       380     0    19     1    20
 -1.3499844556917995E-01 a       381     0    20     1     1
  5.6359811974022261E-02 a       382     0    20     1     2
 -3.8092876129391623E-01 a       383     0    20     1     3
  6.1209356657290448E-01 a       384     0    20     1     4
 -2.9288610997694281E-02 a       385     0    20     1     5
 -8.8302441508881738E-02 a       386     0    20     1     6
 -2.9043535570880341E-01 a       387     0    20     1     7
 -1.3313707439486003E-01 a       388     0    20     1     8
 -8.9308799449013654E-02 a       389     0    20     1     9
 -9.5060142532826242E-02 a       390     0    20     1    10
  1.9046686432734697E-01 a       391     0    20     1    11
  1.3465011409126770E-01 a       392     0    20     1    12
  5.4824592510272094E-02 a       393     0    20     1    13
  2.7132437390621889E-01 a       394     0    20     1    14
  3.7791030119767216E-01 a       395     0    20     1    15
 -1.2151281165910814E-01 a       396     0    20     1    16
  3.3975837571035461E-01 a       397     0    20     1    17
  2.4348375886610554E-01 a       398     0    20     1    18
 -3.6497470324475895E-02 a       399     0    20     1    19
 -4.0998530775627366E-02 a       400     0    20     1    20
  2.5368313473272741E-01 a       401     0    21     1     1
  3.1505266507317664E-02 a       402     0    21     1     2
  9.1871767627315670E-01 a       403     0    21     1     3
  4.1635368699138675E-01 a       404     0    21     1     4
  8.5405519168034585E-02 a       405     0    21     1     5
 -1.2010141927348164E-01 a       406     0    21     1     6
 -1.1939346452509436E-02 a       407     0    21     1     7
  6.6242319139728467E-01 a       408     0    21     1     8
 -2.3676560967638011E-01 a       409     0    21     1     9
  9.2341942053986784E-02 a       410     0    21     1    10
 -6.7783984810818787E-01 a       411     0    21     1    11
  9.3943661496284969E-02 a       412     0    21     1    12
  3.6738891360336159E-02 a       413     0    21     1    13
 -5.1899460610371051E-01 a       414     0    21     1    14
  1.7334031408249023E-01 a       415     0    21     1    15
  4.2270521382366005E-02 a       416     0    21     1    16
 -1.0998481175479999E-01 a       417     0    21     1    17
  1.4796761469706105E-01 a       418     0    21     1    18
 -7.2823456306369549E-01 a       419     0    21     1    19
  1.5594608717291167E-02 a       420     0    21     1    20
  6.7183769079466674E-02 a       421     0    22     1     1
  4.2701339997720472E-01 a       422     0    22     1     2
 -2.8816749631093652E-01 a       423     0    22     1     3
  2.6580974964740728E-01 a       424     0    22     1     4
 -6.4928154182832620E-01 a       425     0    22     1     5
 -2.7254554385411012E-01 a       426     0    22     1     6
  6.3544916379947858E-02 a       427     0    22     1     7
 -1.9121320126052228E-02 a       428     0    22     1     8
  3.5533634609022829E-01 a       429     0    22     1     9
 -9.5944451444070888E-03 a       430     0    22     1    10
  7.7707903772491330E-02 a       431     0    22     1    11
  8.7050519490613713E-03 a       432     0    22     1    12
  1.2211609020220283E-01 a       433     0    22     1    13
  2.0558340645728052E-01 a       434     0    22     1    14
 -2.0816160531802944E-01 a       435     0    22     1    15
  2.6778800848477313E-01 a       436     0    22     1    16
 -2.2749246878033502E-01 a       437     0    22     1    17
 -4.4149784800515679E-01 a       438     0    22     1    18
 -3.6622247865374907E-01 a       439     0    22     1    19
  2.6018653949172754E-01 a       440     0    22     1    20
  1.9863330158736803E-01 a       441     0    23     1     1
  1.0813923805782817E-01 a       442     0    23     1     2
  4.0913400762463824E-02 a       443     0    23     1     3
  3.1576640829151142E-01 a       444     0    23     1     4
  9.8209396854851430E-02 a       445     0    23     1     5
 -1.7597110675545552E-01 a       446     0    23     1     6
  2.0494208675339343E-01 a       447     0    23     1     7
  1.7620952329644074E-01 a       448     0    23     1     8
 -3.1450515120222078E-01 a       449     0    23     1     9
 -5.9915223254572714E-01 a       450     0    23     1    10
 -2.4435980272314675E-01 a       451     0    23     1    11
 -2.2579545123050387E-01 a       452     0    23     1    12
  3.5007984908496154E-01 a       453     0    23     1    13
  4.1091095501198155E-01 a       454     0    23     1    14
  3.3957884403336358E-02 a       455     0    23     1    15
  2.9393288844524290E-01 a       456     0    23     1    16
 -3.2239717253605799E-01 a       457     0    23     1    17
  3.5514330123532262E-01 a       458     0    23     1    18
  8.7223721930670239E-02 a       459     0    23     1    19
 -2.8000584471818452E-01 a       460     0    23     1    20
 -1.7035040213872921E-01 a       461     0    24     1     1
  5.2660225303123032E-01 a       462     0    24     1     2
  1.3449083272234531E-02 a       463     0    24     1     3
 -2.8960445672319785E-01 a       464     0    24     1     4
 -6.8167305082161556E-01 a       465     0    24     1     5
 -8.1877504393778444E-02 a       466     0    24     1     6
 -3.8525457710710714E-01 a       467     0    24     1     7
  5.0347109549014657E-01 a       468     0    24     1     8
  7.2758254678750400E-01 a       469     0    24     1     9
  5.2888083178733794E-02 a       470     0    24     1    10
 -1.8807007181721019E-01 a       471     0    24     1    11
  9.4362627568944854E-02 a       472     0    24     1    12
 -1.0252821178388948E-01 a       473     0    24     1    13
  2.3772155305472342E-02 a       474     0    24     1    14
  2.7663723469048529E-01 a       475     0    24     1    15
  2.3086409741665234E-01 a       476     0    24     1    16
 -3.6784723109859535E-01 a       477     0    24     1    17
  1.5315157374776225E-01 a       478     0    24     1    18
 -2.3667560652608569E-01 a       479     0    24     1    19
  6.1819539786819988E-01 a       480     0    24     1    20
  6.9753926378936293E-02 a       481     0    25     1     1
 -2.2057640454811639E-01 a       482     0    25     1     2
 -4.4946741681908625E-01 a       483     0    25     1     3
  4.2382023509217825E-01 a       484     0    25     1     4
  5.5351457755662963E-02 a       485     0    25     1     5
 -2.4314613117939435E-02 a       486     0    25     1     6
  2.1857777870800429E-01 a       487     0    25     1     7
 -2.3987419547771668E-01 a       488     0    25     1     8
 -1.0903105678472969E-01 a       489     0    25     1     9
 -1.1883263710870871E-01 a       490     0    25     1    10
  1.0732574380917281E-01 a       491     0    25     1    11
  4.8615931233973404E-02 a       492     0    25     1    12
  1.4959453088149466E-01 a       493     0    25     1    13
  1.9699763615666199E-01 a       494     0    25     1    14
  1.2426474044627198E-01 a       495     0    25     1    15
 -6.1758283582982654E-01 a       496     0    25     1    16
  7.4437947641487187E-02 a       497     0    25     1    17
  2.2009306402627288E-01 a       498     0    25     1    18
 -7.0210711740977497E-02 a       499     0    25     1    19
 -8.8786095365240056E-02 a       500     0    25     1    20
  7.2058096745246103E-02 a       501     0    26     1     1
  5.1084863859954636E-02 a       502     0    26     1     2
 -6.0241627237789563E-01 a       503     0    26     1     3
  1.6743854142625275E-01 a       504     0    26     1     4
  3.0677782243951488E-02 a       505     0    26     1     5
  1.1099176254739294E-02 a       506     0    26     1     6
 -1.0859740725483560E-01 a       507     0    26     1     7
 -9.2913684619239198E-02 a       508     0    26     1     8
 -4.4749635805351219E-02 a       509     0    26     1     9
 -3.9035425338270857E-01 a       510     0    26     1    10
  5.1452435140035147E-01 a       511     0    26     1    11
  3.7959237648181743E-01 a       512     0    26     1    12
 -4.2590530519371311E-02 a       513     0    26     1    13
  3.4953323453768177E-02 a       514     0    26     1    14
 -4.4650834418098179E-01 a       515     0    26     1    15
 -6.3766395004464749E-01 a       516     0    26     1    16
 -2.7338448560090595E-01 a       517     0    26     1    17
 -2.0432787720126694E-01 a       518     0    26     1    18
 -3.2096622724488216E-01 a       519     0    26     1    19
 -6.9392167720211187E-02 a       520     0    26     1    20
  6.7290839120335399E-02 a       521     0    27     1     1
  1.5818786466250812E-01 a       522     0    27     1     2
  8.1337203361141019E-01 a       523     0    27     1     3
 -5.0834715882710262E-02 a       524     0    27     1     4
  1.7503144010051644E-01 a       525     0    27     1     5
  2.6289424305206155E-01 a       526     0    27     1     6
 -1.7928657538365488E-02 a       527     0    27     1     7
 -5.7225434070778769E-01 a       528     0    27     1     8
  6.8543917281389893E-02 a       529     0    27     1     9
  1.1850718137124074E-01 a       530     0    27     1    10
