################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9603030119375349E-01 a        86     0     5     1     6
  2.7439491439372421E-01 a        87     0     5     1     7
 -1.6432973174833942E-01 a        88     0     5     1     8
  4.2154516916183382E-01 a        89     0     5     1     9
  5.9658530573689428E-01 a        90     0     5     1    10
  2.4370446100281759E-01 a        91     0     5     1    11
  1.7426889421011574E-01 a        92     0     5     1    12
  4.0229554278217089E-02 a        93     0     5     1    13
  5.3268267784464496E-01 a        94     0     5     1    14
  6.2023222611866868E-01 a        95     0     5     1    15
  7.2761102499028585E-01 a        96     0     5     1    16
 -1.6583379058515724E-01 a        97     0     5     1    17
 -7.6675092245970622E-01 a        98     0     5     1    18
 -3.1480393199688522E-01 a        99     0     5     1    19
 -3.5428611803886645E-01 a       100     0     5     1    20
 -1.8145271262103285E-02 a       101     0     6     1     1
  1.1580905136574858E-01 a       102     0     6     1     2
 -7.1865997372227619E-01 a       103     0     6     1     3
  1.9319727062393935E-01 a       104     0     6     1     4
 -3.2979615384591932E-02 a       105     0     6     1     5
 -3.8681041902054453E-01 a       106     0     6     1     6
 -1.1368342341288848E-01 a       107     0     6     1     7
  1.4163045905796914E-01 a       108     0     6     1     8
  2.8902608717713807E-01 a       109     0     6     1     9
 -1.8886114012490798E-01 a       110     0     6     1    10
  4.8433152570967797E-01 a       111     0     6     1    11
 -5.7094394698592177E-01 a       112     0     6     1    12
  3.5486506685389957E-01 a       113     0     6     1    13
 -7.8786513146876214E-01 a       114     0     6     1    14
  8.5983589762600912E-02 a       115     0     6     1    15
 -2.6827811080546804E-01 a       116     0     6     1    16
  4.1085574364864424E-01 a       117     0     6     1    17
 -2.3507934905618350E-01 a       118     0     6     1    18
  1.2896653207128916E-01 a       119     0     6     1    19
  2.2329142439756089E-01 a       120     0     6     1    20
  7.3811678377440504E-01 a       121     0     7     1     1
  1.9863926494020562E-01 a       122     0     7     1     2
 -1.9381198860958054E-01 a       123     0     7     1     3
  3.2085349690802212E-01 a       124     0     7     1     4
 -3.0580680541225325E-01 a       125     0     7     1     5
  1.1873494506267489E-01 a       126     0     7     1     6
  2.7399822161550136E-01 a       127     0     7     1     7
  7.2933328572285194E-01 a       128     0     7     1     8
  5.1538952828171036E-01 a       129     0     7     1     9
  2.8330984813806615E-03 a       130     0     7     1    10
  5.5733352597983343E-01 a       131     0     7     1    11
 -8.8681013768738393E-01 a       132     0     7     1    12
 -4.3662754899810080E-01 a       133     0     7     1    13
 -4.2947876840101695E-01 a       134     0     7     1    14
 -5.5693861305156100E-01 a       135     0     7     1    15
  1.1632480012003862E-01 a       136     0     7     1    16
  9.5955050320120333E-02 a       137     0     7     1    17
  1.1878251255905975E-01 a       138     0     7     1    18
 -4.9022795156241350E-01 a       139     0     7     1    19
  1.0472731557916963E+00 a       140     0     7     1    20
 -1.2254689048653448E-01 a       141     0     8     1     1
  1.8392929641294664E-01 a       142     0     8     1     2
 -3.4684594180439399E-01 a       143     0     8     1     3
  2.7032756927867924E-01 a       144     0     8     1     4
  3.7793445697506656E-01 a       145     0     8     1     5
  7.3149689003778662E-01 a       146     0     8     1     6
 -2.7942031786977545E-01 a       147     0     8     1     7
  3.3729189914496421E-01 a       148     0     8     1     8
 -2.8849956868720572E-01 a       149     0     8     1     9
  3.4300092853303432E-01 a       150     0     8     1    10
  3.1092063520422186E-01 a       151     0     8     1    11
  2.8772382232555682E-01 a       152     0     8     1    12
  4.1491900890027728E-01 a       153     0     8     1    13
 -4.9805908209553634E-01 a       154     0     8     1    14
  5.0908825630056853E-01 a       155     0     8     1    15
  2.1134942044596011E-02 a       156     0     8     1    16
  7.6088433930594623E-01 a       157     0     8     1    17
  6.7299402371617523E-01 a       158     0     8     1    18
  2.7466508317449113E-02 a       159     0     8     1    19
  8.2745722230870800E-01 a       160     0     8     1    20
  1.6047722686833479E-01 a       161     0     9     1     1
  6.5502006060638704E-02 a       162     0     9     1     2
  2.6532444824001700E-01 a       163     0     9     1     3
  1.7302368983713490E-01 a       164     0     9     1     4
  7.9453366911325329E-01 a       165     0     9     1     5
 -4.1877881840871982E-02 a       166     0     9     1     6
  1.1044209471576201E-02 a       167     0     9     1     7
 -3.2961977634770195E-01 a       168     0     9     1     8
 -5.2498584352567546E-01 a       169     0     9     1     9
  1.9502665122373788E-01 a       170     0     9     1    10
 -3.8519964004336943E-01 a       171     0     9     1    11
  4.9352638629952184E-01 a       172     0     9     1    12
  2.2822136770622686E-01 a       173     0     9     1    13
 -2.9253381277981361E-01 a       174     0     9     1    14
 -1.5252803936604040E-01 a       175     0     9     1    15
  6.9163219809264564E-01 a       176     0     9     1    16
 -6.2189522321925117E-01 a       177     0     9     1    17
  2.8973216224871409E-02 a       178     0     9     1    18
  1.4694131423058474E-01 a       179     0     9     1    19
 -8.8562398071526813E-02 a       180     0     9     1    20
 -5.5938986806399016E-01 a       181     0    10     1     1
  1.4736603896847967E-02 a       182     0    10     1     2
  8.6802973281357809E-01 a       183     0    10     1     3
 -2.2571152119385762E-01 a       184     0    10     1     4
 -2.3111133671769563E-01 a       185     0    10     1     5
  3.2527727043858458E-02 a       186     0    10     1     6
  2.0595279407410677E-01 a       187     0    10     1     7
 -1.1987725088635240E-01 a       188     0    10     1     8
 -3.2518792947043712E-02 a       189     0    10     1     9
 -3.1691875580508438E-01 a       190     0    10     1    10
 -2.8973703734000483E-01 a       191     0    10     1    11
  3.4356234200324232E-01 a       192     0    10     1    12
 -1.6008783885021063E-01 a       193     0    10     1    13
  1.0757435396213237E-01 a       194     0    10     1    14
 -1.1874293457119554E-01 a       195     0    10     1    15
 -5.8529365447411490E-02 a       196     0    10     1    16
 -3.5072233719510709E-01 a       197     0    10     1    17
 -7.2864457088642065E-01 a       198     0    10     1    18
 -2.3791812508220539E-01 a       199     0    10     1    19
 -1.0938784908406032E+00 a       200     0    10     1    20
  9.2713884571809735E-02 a       201     0    11     1     1
  2.1996364366594695E-01 a       202     0    11     1     2
 -1.4099753631530329E-01 a       203     0    11     1     3
 -9.2941844343305186E-02 a       204     0    11     1     4
  1.6645782780553953E-01 a       205     0    11     1     5
  1.3386725369070399E-01 a       206     0    11     1     6
 -1.0137517077795280E-01 a       207     0    11     1     7
  2.0415112204472857E-01 a       208     0    11     1     8
  1.4838845187320945E-01 a       209     0    11     1     9
  1.0263493894302700E-01 a       210     0    11     1    10
 -3.9323415285457508E-01 a       211     0    11     1    11
 -7.5309809699450192E-01 a       212     0    11     1    12
  4.2889478302273404E-01 a       213     0    11     1    13
  8.4365276214981091E-02 a       214     0    11     1    14
 -1.4551096914454023E-01 a       215     0    11     1    15
  2.9927188038269895E-03 a       216     0    11     1    16
  2.4818955512284066E-01 a       217     0    11     1    17
  1.4573631997559264E-02 a       218     0    11     1    18
 -1.8113669575064530E-02 a       219     0    11     1    19
  3.8107424172988086E-01 a       220     0    11     1    20
 -3.5661633719358114E-03 a       221     0    12     1     1
 -3.6961382788035124E-01 a       222     0    12     1     2
 -2.2568330735941597E-01 a       223     0    12     1     3
  4.7215950868100584E-02 a       224     0    12     1     4
 -2.0455910400589983E-01 a       225     0    12     1     5
 -2.1930151899076383E-01 a       226     0    12     1     6
  2.1594646726229211E-01 a       227     0    12     1     7
 -4.0601146913173414E-01 a       228     0    12     1     8
  3.4596199774688585E-02 a       229     0    12     1     9
  1.9445160074974890E-01 a       230     0    12     1    10
  7.2825186841528042E-02 a       231     0    12     1    11
 -2.9240403813148591E-01 a       232     0    12     1    12
  3.1291983878430985E-01 a       233     0    12     1    13
  1.1155790317344032E-01 a       234     0    12     1    14
 -2.3024172519685088E-01 a       235     0    12     1    15
  2.0991980106219918E-01 a       236     0    12     1    16
 -2.4491923277846492E-01 a       237     0    12     1    17
  6.7370761369254106E-01 a       238     0    12     1    18
  2.1074836749787251E-01 a       239     0    12     1    19
  2.2609812148346450E-01 a       240     0    12     1    20
  1.7779224460998225E-01 a       241     0    13     1     1
 -2.1224442347856426E-01 a       242     0    13     1     2
  6.8886180906970274E-01 a       243     0    13     1     3
 -4.7774271899077275E-01 a       244     0    13     1     4
 -7.4133985946965644E-02 a       245     0    13     1     5
 -6.1957535048193635E-01 a       246     0    13     1     6
  6.7714870030753938E-01 a       247     0    13     1     7
  8.0828658511451823E-01 a       248     0    13     1     8
  2.8981537318470313E-01 a       249     0    13     1     9
  2.7630109094220073E-01 a       250     0    13     1    10
  9.5960347860803222E-02 a       251     0    13     1    11
  3.1236611527118252E-01 a       252     0    13     1    12
  1.0010165705314365E-01 a       253     0    13     1    13
 -5.3829317346328154E-01 a       254     0    13     1    14
 -7.6549247371899720E-02 a       255     0    13     1    15
 -8.0566557768544056E-01 a       256     0    13     1    16
 -1.3230546606404252E+00 a       257     0    13     1    17
  5.2100046786250320E-01 a       258     0    13     1    18
  5.5980517472898915E-02 a       259     0    13     1    19
  1.7399833508001655E-01 a       260     0    13     1    20
  5.1333535777400303E-02 a       261     0    14     1     1
 -2.9564066234573366E-01 a       262     0    14     1     2
  1.3291714507930555E-01 a       263     0    14     1     3
 -3.3531554725001182E-02 a       264     0    14     1     4
  7.3667817848181910E-02 a       265     0    14     1     5
 -1.2375978850509482E-02 a       266     0    14     1     6
  1.5562389507414282E-01 a       267     0    14     1     7
 -7.3777393732204044E-02 a       268     0    14     1     8
 -1.4849069146842543E-02 a       269     0    14     1     9
 -2.0228764809736688E-01 a       270     0    14     1    10
 -2.9823705870128120E-01 a       271     0    14     1    11
  1.1805772370639055E-01 a       272     0    14     1    12
 -3.0841838210567385E-01 a       273     0    14     1    13
  2.2738570739436581E-01 a       274     0    14     1    14
 -6.0372957420552521E-02 a       275     0    14     1    15
  1.2351246987469403E-02 a       276     0    14     1    16
  7.1479413555905688E-02 a       277     0    14     1    17
 -2.3056060983504764E-01 a       278     0    14     1    18
 -1.5657866535463315E-02 a       279     0    14     1    19
 -7.0966166253329743E-02 a       280     0    14     1    20
  8.0990137191473674E-02 a       281     0    15     1     1
 -3.1040467925991316E-01 a       282     0    15     1     2
 -5.8798127859831717E-01 a       283     0    15     1     3
 -6.2161289892503760E-02 a       284     0    15     1     4
  1.5301399692544765E-01 a       285     0    15     1     5
  8.3851874664740339E-02 a       286     0    15     1     6
  2.0380404631389687E-01 a       287     0    15     1     7
 -8.4898654065509660E-01 a       288     0    15     1     8
 -2.9572843909879204E-01 a       289     0    15     1     9
 -2.5854904469570547E-02 a       290     0    15     1    10
 -2.7201703380039949E-01 a       291     0    15     1    11
  3.1936262813250932E-01 a       292     0    15     1    12
  2.2010199936616437E-01 a       293     0    15     1    13
  1.9772086022302837E-01 a       294     0    15     1    14
 -2.2600522895176739E-01 a       295     0    15     1    15
  2.8328575691815389E-01 a       296     0    15     1    16
  4.0016353142256583E-01 a       297     0    15     1    17
 -3.6474263826512188E-01 a       298     0    15     1    18
  2.0031973309467507E-01 a       299     0    15     1    19
 -7.2767161584932838E-01 a       300     0    15     1    20
 -8.5792013500314984E-02 a       301     0    16     1     1
  9.0760509655264752E-03 a       302     0    16     1     2
  1.1205744285157088E-01 a       303     0    16     1     3
 -8.4115635502828273E-02 a       304     0    16     1     4
 -1.8000184444197199E-02 a       305     0    16     1     5
 -5.1386790948391374E-02 a       306     0    16     1     6
 -4.0535196657818032E-02 a       307     0    16     1     7
 -3.6954926579893514E-02 a       308     0    16     1     8
  5.5089589811340267E-02 a       309     0    16     1     9
  5.9973770658145659E-02 a       310     0    16     1    10
  6.2959848737279292E-02 a       311     0    16     1    11
 -1.1950947581137590E-01 a       312     0    16     1    12
  4.8866213512918359E-02 a       313     0    16     1    13
 -6.9390385758537843E-02 a       314     0    16     1    14
  5.5666926419254630E-02 a       315     0    16     1    15
 -7.9019462357256487E-02 a       316     0    16     1    16
  5.3002941276926461E-03 a       317     0    16     1    17
  2.0257818317374894E-02 a       318     0    16     1    18
 -9.7986993232147823E-04 a       319     0    16     1    19
  1.7325659782856235E-02 a       320     0    16     1    20
 -1.4364688700291153E-01 a       321     0    17     1     1
  3.1895811483654335E-01 a       322     0    17     1     2
  1.1403853972346406E-01 a       323     0    17     1     3
  3.5859718650004874E-01 a       324     0    17     1     4
 -3.6035519951735673E-01 a       325     0    17     1     5
  4.2495928419682923E-02 a       326     0    17     1     6
  8.4314020197744199E-02 a       327     0    17     1     7
 -2.1910984228015459E-01 a       328     0    17     1     8
 -5.2192647449141139E-01 a       329     0    17     1     9
  1.8929434493529848E-01 a       330     0    17     1    10
  2.1449486597321493E-01 a       331     0    17     1    11
  5.1247820205966255E-01 a       332     0    17     1    12
 -4.0011965145554768E-01 a       333     0    17     1    13
 -8.9828984988498317E-01 a       334     0    17     1    14
  5.5245074650445525E-01 a       335     0    17     1    15
  4.5338825275185990E-01 a       336     0    17     1    16
 -8.6316861940245093E-01 a       337     0    17     1    17
 -2.1526317675206386E-01 a       338     0    17     1    18
 -6.4806405527319477E-01 a       339     0    17     1    19
  3.3006832659622898E-01 a       340     0    17     1    20
  2.1452845528766851E-01 a       341     0    18     1     1
  1.2712580355415601E-01 a       342     0    18     1     2
  9.7868601488211929E-02 a       343     0    18     1     3
 -5.5094285461010351E-01 a       344     0    18     1     4
 -1.5244789796452790E-01 a       345     0    18     1     5
  1.1926306319799156E-01 a       346     0    18     1     6
  2.2216970859815890E-01 a       347     0    18     1     7
 -6.8297772543319771E-02 a       348     0    18     1     8
  2.4076235276622140E-01 a       349     0    18     1     9
 -2.7881880599960296E-01 a       350     0    18     1    10
 -2.9257649758432729E-03 a       351     0    18     1    11
 -4.9850938152498962E-02 a       352     0    18     1    12
 -7.7147696473136990E-02 a       353     0    18     1    13
 -9.3350938845239026E-02 a       354     0    18     1    14
 -5.3855186024616260E-02 a       355     0    18     1    15
 -1.3950474873264399E-01 a       356     0    18     1    16
  8.2939997336345689E-02 a       357     0    18     1    17
  4.0388660275748406E-01 a       358     0    18     1    18
 -1.6634782324733505E-02 a       359     0    18     1    19
 -2.2629110506313707E-01 a       360     0    18     1    20
  6.3627189789066202E-02 a       361     0    19     1     1
 -4.6705621791613583E-01 a       362     0    19     1     2
 -7.2729070251420086E-02 a       363     0    19     1     3
 -7.8262348682665683E-02 a       364     0    19     1     4
  8.9703984450406865E-02 a       365     0    19     1     5
  2.1628077151213285E-01 a       366     0    19     1     6
  1.7139076631457284E-01 a       367     0    19     1     7
  4.5199035055467074E-01 a       368     0    19     1     8
  2.3834000808647007E-01 a       369     0    19     1     9
 -1.9354691104178509E-01 a       370     0    19     1    10
  1.5684002435979092E-02 a       371     0    19     1    11
  4.0044141672456385E-01 a       372     0    19     1    12
 -2.1187095977878902E-02 a       373     0    19     1    13
 -2.2016243919572212E-01 a       374     0    19     1    14
 -5.7787605233693240E-01 a       375     0    19     1    15
 -2.9662533505718025E-01 a       376     0    19     1    16
 -1.5718577039112455E-01 a       377     0    19     1    17
 -1.5511944132918376E-01 a       378     0    19     1    18
  6.8587329418235976E-01 a       379     0    19     1    19
  3.8167167540295921E-01 a       380     0    19     1    20
 -8.2862471026304233E-03 a       381     0    20     1     1
  6.7150088391807611E-02 a       382     0    20     1     2
  2.4240837054019548E-01 a       383     0    20     1     3
 -6.1736761053708088E-02 a       384     0    20     1     4
  3.7523601070268398E-01 a       385     0    20     1     5
 -4.5792997223153907E-02 a       386     0    20     1     6
 -4.3227498147558835E-01 a       387     0    20     1     7
 -2.3364127232455500E-01 a       388     0    20     1     8
 -2.4822688667029316E-01 a       389     0    20     1     9
 -2.5651297176574844E-01 a       390     0    20     1    10
  3.4207126639638608E-01 a       391     0    20     1    11
 -1.5080354821127753E-01 a       392     0    20     1    12
 -2.2027882298927862E-01 a       393     0    20     1    13
  2.3121413265237228E-01 a       394     0    20     1    14
  4.9441582260570532E-01 a       395     0    20     1    15
 -1.3029132618489128E-01 a       396     0    20     1    16
  2.5052387567724325E-02 a       397     0    20     1    17
  1.3309561382144172E-01 a       398     0    20     1    18
 -4.3038989223149010E-01 a       399     0    20     1    19
 -2.0559530453717074E-02 a       400     0    20     1    20
  9.1189526690794637E-02 a       401     0    21     1     1
 -2.3591802283055785E-01 a       402     0    21     1     2
  2.0789479769640684E-01 a       403     0    21     1     3
 -3.6599597436008507E-01 a       404     0    21     1     4
  5.2235613912983503E-01 a       405     0    21     1     5
 -4.5327637311990820E-01 a       406     0    21     1     6
 -2.1612758889816414E-02 a       407     0    21     1     7
 -2.0816576699335684E-01 a       408     0    21     1     8
  3.1322288689946948E-01 a       409     0    21     1     9
 -1.1620981751598329E-01 a       410     0    21     1    10
 -4.1812397509631460E-01 a       411     0    21     1    11
 -4.1248535213555076E-01 a       412     0    21     1    12
  3.8689657827984780E-01 a       413     0    21     1    13
  1.6547327994271388E-01 a       414     0    21     1    14
 -3.6542497165413362E-01 a       415     0    21     1    15
 -9.3100695306504277E-02 a       416     0    21     1    16
  9.5875395080879044E-01 a       417     0    21     1    17
 -3.4984677723861191E-01 a       418     0    21     1    18
  1.5309728527464350E-01 a       419     0    21     1    19
  3.9016068863235588E-02 a       420     0    21     1    20
 -2.8466239106482916E-01 a       421     0    22     1     1
  1.3047633405718816E-02 a       422     0    22     1     2
  1.2177423473730499E-02 a       423     0    22     1     3
  1.7443119283484390E-01 a       424     0    22     1     4
 -1.7796326122873890E-01 a       425     0    22     1     5
  3.8583725863909663E-01 a       426     0    22     1     6
 -4.0071893651939633E-01 a       427     0    22     1     7
  2.4669517502355690E-02 a       428     0    22     1     8
 -6.3681221422716969E-02 a       429     0    22     1     9
  3.1168013248811410E-01 a       430     0    22     1    10
 -2.6495327678701639E-02 a       431     0    22     1    11
 -6.6014983836164318E-02 a       432     0    22     1    12
  1.3088312952338966E-02 a       433     0    22     1    13
  8.9303525592339894E-01 a       434     0    22     1    14
 -3.1692245845802136E-01 a       435     0    22     1    15
 -3.4266064772549717E-02 a       436     0    22     1    16
 -3.0438385912724558E-01 a       437     0    22     1    17
  4.2226607263414490E-01 a       438     0    22     1    18
  4.3341920986853782E-01 a       439     0    22     1    19
  1.3726042648938791E-01 a       440     0    22     1    20
  2.2054613379042554E-01 a       441     0    23     1     1
  1.2895636281342396E-01 a       442     0    23     1     2
  1.1983613967156660E-01 a       443     0    23     1     3
 -7.1426293113575956E-02 a       444     0    23     1     4
  5.8898859669830404E-02 a       445     0    23     1     5
 -5.4131627723105458E-01 a       446     0    23     1     6
 -2.1833947734081753E-02 a       447     0    23     1     7
 -4.5157870073467166E-01 a       448     0    23     1     8
 -3.8527497768864766E-01 a       449     0    23     1     9
 -6.1507454994992460E-02 a       450     0    23     1    10
 -3.8109113971528036E-01 a       451     0    23     1    11
  3.5111364647479437E-01 a       452     0    23     1    12
  3.4057050084446289E-01 a       453     0    23     1    13
  1.6925975844917788E-02 a       454     0    23     1    14
 -9.9181709765352885E-02 a       455     0    23     1    15
 -5.8499095250827049E-01 a       456     0    23     1    16
  5.1831521193480390E-01 a       457     0    23     1    17
 -9.4902252542554771E-02 a       458     0    23     1    18
  5.4774438430958761E-01 a       459     0    23     1    19
  4.4940336602175879E-01 a       460     0    23     1    20
 -4.3611654237119063E-01 a       461     0    24     1     1
  2.6584391556078185E-01 a       462     0    24     1     2
 -2.8391443675674494E-01 a       463     0    24     1     3
  2.7282054032899944E-01 a       464     0    24     1     4
  3.6064350726792838E-01 a       465     0    24     1     5
 -2.1202225786763360E-01 a       466     0    24     1     6
 -2.8681223074816004E-01 a       467     0    24     1     7
  1.7190479924029567E-01 a       468     0    24     1     8
  4.9822008812319318E-01 a       469     0    24     1     9
 -1.6085540251574623E-01 a       470     0    24     1    10
  4.5478679657368598E-01 a       471     0    24     1    11
  1.1498770704747435E-01 a       472     0    24     1    12
 -1.7184173305212511E-01 a       473     0    24     1    13
  2.7341561257234065E-01 a       474     0    24     1    14
  4.2915755919429005E-01 a       475     0    24     1    15
  4.6528865301244887E-01 a       476     0    24     1    16
 -2.8741907412859147E-01 a       477     0    24     1    17
  1.2749602475705948E-01 a       478     0    24     1    18
  6.5552936691819066E-02 a       479     0    24     1    19
 -2.8372254630026411E-01 a       480     0    24     1    20
 -1.6564257261861645E-01 a       481     0    25     1     1
  3.6016324635640079E-01 a       482     0    25     1     2
 -1.6308897727985586E-01 a       483     0    25     1     3
 -2.6359519851025448E-01 a       484     0    25     1     4
 -8.3653044865882362E-02 a       485     0    25     1     5
  3.8680257354366498E-01 a       486     0    25     1     6
  1.5190940245580142E-01 a       487     0    25     1     7
 -2.8389878631568188E-01 a       488     0    25     1     8
 -8.2983896939258298E-02 a       489     0    25     1     9
  2.4873117662132654E-02 a       490     0    25     1    10
  4.4532534999553050E-02 a       491     0    25     1    11
 -1.5811452020994460E-01 a       492     0    25     1    12
  1.1143319935337814E-01 a       493     0    25     1    13
  2.6072078978141216E-02 a       494     0    25     1    14
 -1.0523135207649881E-01 a       495     0    25     1    15
 -1.5225164820914042E-01 a       496     0    25     1    16
 -1.1160462111613147E-01 a       497     0    25     1    17
  3.7836243809363912E-01 a       498     0    25     1    18
 -2.2097641072318951E-02 a       499     0    25     1    19
 -6.3861078969182083E-03 a       500     0    25     1    20
 -8.9360885793451694E-02 a       501     0    26     1     1
 -8.1049443555836764E-02 a       502     0    26     1     2
 -4.7212016010290941E-01 a       503     0    26     1     3
 -3.4765774898864218E-02 a       504     0    26     1     4
  2.1823652778124131E-01 a       505     0    26     1     5
 -1.2594997002104419E-01 a       506     0    26     1     6
 -1.1012701723972876E-01 a       507     0    26     1     7
 -7.4749753633428273E-01 a       508     0    26     1     8
 -6.8102777005369902E-02 a       509     0    26     1     9
 -5.1069397219034485E-01 a       510     0    26     1    10
 -4.1315956541066684E-01 a       511     0    26     1    11
 -8.2984518651129810E-02 a       512     0    26     1    12
  8.7120004789953312E-02 a       513     0    26     1    13
  4.3017641453745914E-01 a       514     0    26     1    14
  1.8672602245699674E-01 a       515     0    26     1    15
 -4.2345111062061852E-01 a       516     0    26     1    16
  3.1148710056001372E-01 a       517     0    26     1    17
 -2.5553791841191092E-01 a       518     0    26     1    18
 -1.4318437321703029E-01 a       519     0    26     1    19
 -2.3059449413430708E-01 a       520     0    26     1    20
 -1.3052089322981381E-01 a       521     0    27     1     1
 -3.4187081862108093E-01 a       522     0    27     1     2
  7.1709551975693742E-01 a       523     0    27     1     3
  7.1291055886351417E-03 a       524     0    27     1     4
 -1.4061318820025578E-01 a       525     0    27     1     5
  6.1628242639049369E-01 a       526     0    27     1     6
  3.4499766106924412E-01 a       527     0    27     1     7
  8.7024327362271814E-01 a       528     0    27     1     8
 -2.7974342607995023E-01 a       529     0    27     1     9
 -7.2941954033422629E-02 a       530     0    27     1    10
