################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9664646816296503E-01 a       165     0     9     1     5
  2.8054810738525471E-01 a       166     0     9     1     6
  4.3067975046965590E-01 a       167     0     9     1     7
  3.6324703701823186E-01 a       168     0     9     1     8
  1.7354697485941747E-02 a       169     0     9     1     9
  6.4711682640266432E-01 a       170     0     9     1    10
  3.2326920860919417E-01 a       171     0     9     1    11
  1.8980805442686052E-01 a       172     0     9     1    12
  5.8456966293023294E-01 a       173     0     9     1    13
 -6.2934642525512896E-01 a       174     0     9     1    14
  3.5604165722095432E-01 a       175     0     9     1    15
  6.9625557662152737E-01 a       176     0     9     1    16
 -8.5735229100686405E-01 a       177     0     9     1    17
 -8.0764042350884591E-01 a       178     0     9     1    18
  2.1141116430622950E-01 a       179     0     9     1    19
 -1.4607536395959537E-02 a       180     0     9     1    20
  1.9828469565991466E-01 a       181     0    10     1     1
 -1.6094459043989157E-01 a       182     0    10     1     2
 -3.7740630050022831E-03 a       183     0    10     1     3
  6.5126905795024392E-01 a       184     0    10     1     4
  3.1903179042578561E-01 a       185     0    10     1     5
  3.5131082931501106E-02 a       186     0    10     1     6
  2.9610678443333927E-03 a       187     0    10     1     7
  6.0452465534010891E-01 a       188     0    10     1     8
  1.1711245083074708E-01 a       189     0    10     1     9
  8.8345665338371815E-01 a       190     0    10     1    10
 -2.1856140141607780E-01 a       191     0    10     1    11
 -4.4908290966204845E-01 a       192     0    10     1    12
  4.0691403539890098E-01 a       193     0    10     1    13
  2.0451247064323552E-01 a       194     0    10     1    14
 -3.3984024539678032E-01 a       195     0    10     1    15
  4.4497560782225154E-01 a       196     0    10     1    16
  1.3332640944127835E-01 a       197     0    10     1    17
  8.7304477699489666E-02 a       198     0    10     1    18
 -2.6695079683238532E-01 a       199     0    10     1    19
 -9.0368566210217682E-01 a       200     0    10     1    20
 -8.0028592914526589E-02 a       201     0    11     1     1
 -7.1716745681859195E-01 a       202     0    11     1     2
  2.3700258616363012E-01 a       203     0    11     1     3
  2.3056353940138291E-01 a       204     0    11     1     4
  1.9816591003269107E-01 a       205     0    11     1     5
 -3.2484641593778590E-02 a       206     0    11     1     6
 -6.8310837198665209E-01 a       207     0    11     1     7
  4.3365574478475183E-01 a       208     0    11     1     8
  5.1063420415869631E-01 a       209     0    11     1     9
 -2.6994854282934377E-01 a       210     0    11     1    10
  2.4854023586887380E-01 a       211     0    11     1    11
  3.0145253160991703E-01 a       212     0    11     1    12
 -2.3231836191241945E-01 a       213     0    11     1    13
 -2.8975764893516262E-02 a       214     0    11     1    14
  1.7780092376058593E-01 a       215     0    11     1    15
  1.8591097565311854E-01 a       216     0    11     1    16
  1.5820269928385447E-01 a       217     0    11     1    17
 -4.4970317961918402E-02 a       218     0    11     1    18
  1.0719570588034616E-01 a       219     0    11     1    19
  8.5975755266038081E-02 a       220     0    11     1    20
 -5.3981729946406898E-03 a       221     0    12     1     1
  1.5125218440695812E-01 a       222     0    12     1     2
  1.8642713127215177E-01 a       223     0    12     1     3
 -1.5477136843281905E-01 a       224     0    12     1     4
 -1.4967077947835297E-01 a       225     0    12     1     5
 -3.3937850942029923E-01 a       226     0    12     1     6
  1.8431684062701756E-01 a       227     0    12     1     7
 -1.0374560104126454E-01 a       228     0    12     1     8
 -3.2370273919008402E-01 a       229     0    12     1     9
 -1.7769600194400861E-01 a       230     0    12     1    10
  3.1182679557179727E-01 a       231     0    12     1    11
  4.0413429763643127E-01 a       232     0    12     1    12
 -2.0989877375470881E-01 a       233     0    12     1    13
 -4.7022821872017243E-02 a       234     0    12     1    14
  8.4280061297040118E-02 a       235     0    12     1    15
  1.0872603232342714E-02 a       236     0    12     1    16
  6.7795133348856129E-01 a       237     0    12     1    17
 -4.6044713495149492E-01 a       238     0    12     1    18
 -3.4979835574369306E-01 a       239     0    12     1    19
  2.1455217558555167E-01 a       240     0    12     1    20
  1.7615198966784851E-01 a       241     0    13     1     1
  6.5534539518766832E-01 a       242     0    13     1     2
 -3.2673271645815238E-01 a       243     0    13     1     3
  4.7263626243504314E-01 a       244     0    13     1     4
 -3.6713408567349437E-01 a       245     0    13     1     5
  1.8092379405720369E-02 a       246     0    13     1     6
  2.5999442167351339E-01 a       247     0    13     1     7
 -1.4028514991193533E-01 a       248     0    13     1     8
 -7.2546260071015056E-01 a       249     0    13     1     9
  1.7882438008215232E-01 a       250     0    13     1    10
  3.8615774803368347E-01 a       251     0    13     1    11
 -1.6444852179593719E-01 a       252     0    13     1    12
  3.6141799764989629E-01 a       253     0    13     1    13
 -4.8415078417668828E-01 a       254     0    13     1    14
  4.3691129722140870E-01 a       255     0    13     1    15
 -8.6870528113895895E-02 a       256     0    13     1    16
  1.3155141776367033E-01 a       257     0    13     1    17
  3.4545790008227628E-01 a       258     0    13     1    18
  2.5219333958746409E-01 a       259     0    13     1    19
 -1.2651139149073173E-01 a       260     0    13     1    20
 -1.7012792126972737E-01 a       261     0    14     1     1
  3.0767914250976686E-03 a       262     0    14     1     2
  6.5737695837587595E-02 a       263     0    14     1     3
  8.1636141419762304E-02 a       264     0    14     1     4
 -2.9812813188032550E-01 a       265     0    14     1     5
  7.3798619325676537E-02 a       266     0    14     1     6
 -6.3541012606376596E-02 a       267     0    14     1     7
 -6.0304522604746015E-03 a       268     0    14     1     8
  1.6933723197274550E-01 a       269     0    14     1     9
  3.8448455115173454E-02 a       270     0    14     1    10
  5.0400926429406176E-02 a       271     0    14     1    11
 -2.0743888965417415E-02 a       272     0    14     1    12
 -1.1125765008191912E-01 a       273     0    14     1    13
  1.9680677085198903E-01 a       274     0    14     1    14
  2.6487599737801985E-03 a       275     0    14     1    15
  1.1281956837787459E-01 a       276     0    14     1    16
 -3.3414881728605267E-01 a       277     0    14     1    17
  1.8247589219738453E-01 a       278     0    14     1    18
 -2.3097396020033464E-02 a       279     0    14     1    19
  4.8545487846610051E-02 a       280     0    14     1    20
  9.1145726693683737E-01 a       281     0    15     1     1
  3.2272071422981613E-01 a       282     0    15     1     2
  2.7482134691185844E-01 a       283     0    15     1     3
 -8.5384773777319789E-01 a       284     0    15     1     4
  2.8900216568540127E-01 a       285     0    15     1     5
  2.8412423635732059E-01 a       286     0    15     1     6
  4.7455564158985511E-02 a       287     0    15     1     7
  3.6306317916514208E-01 a       288     0    15     1     8
  3.5958198288387928E-02 a       289     0    15     1     9
  2.5182892173316606E-02 a       290     0    15     1    10
  1.6984556059580164E-01 a       291     0    15     1    11
 -6.7161528417352645E-01 a       292     0    15     1    12
 -1.8609964060422077E-01 a       293     0    15     1    13
  2.3136356074270442E-01 a       294     0    15     1    14
 -2.4167525701220843E-01 a       295     0    15     1    15
 -8.1742577244713899E-02 a       296     0    15     1    16
  3.1771024877025184E-01 a       297     0    15     1    17
 -9.4298331757773871E-02 a       298     0    15     1    18
  6.2562138023149416E-02 a       299     0    15     1    19
 -1.9339815821223713E-01 a       300     0    15     1    20
  3.0443679812466368E-01 a       301     0    16     1     1
 -2.5367907202165824E-02 a       302     0    16     1     2
  1.3717347523256185E-01 a       303     0    16     1     3
  1.3596129756105579E-01 a       304     0    16     1     4
  1.3249652894412198E-01 a       305     0    16     1     5
 -1.0734510201248518E-01 a       306     0    16     1     6
 -3.5481908774592383E-02 a       307     0    16     1     7
 -4.2103094654700066E-02 a       308     0    16     1     8
 -7.9209412854779879E-02 a       309     0    16     1     9
  4.6849937800475770E-02 a       310     0    16     1    10
  1.6776322195980045E-01 a       311     0    16     1    11
 -2.4472577283940724E-02 a       312     0    16     1    12
 -1.2315211216548734E-01 a       313     0    16     1    13
  4.9451786716310710E-02 a       314     0    16     1    14
 -1.7315838199105460E-01 a       315     0    16     1    15
 -1.0793774507361559E-01 a       316     0    16     1    16
  2.0656298896780995E-01 a       317     0    16     1    17
  5.0432108133469856E-02 a       318     0    16     1    18
 -8.1586046924129019E-02 a       319     0    16     1    19
 -9.7940090059580237E-02 a       320     0    16     1    20
  3.3160742471645677E-01 a       321     0    17     1     1
  2.8631936541586428E-01 a       322     0    17     1     2
  2.0454588116341771E-01 a       323     0    17     1     3
  2.3566080420619365E-01 a       324     0    17     1     4
  1.0229357757382863E-01 a       325     0    17     1     5
  3.8480009454668274E-01 a       326     0    17     1     6
 -4.8797616881588443E-02 a       327     0    17     1     7
  2.9061106596808883E-01 a       328     0    17     1     8
 -3.8473814399400152E-01 a       329     0    17     1     9
 -7.5325802565220895E-02 a       330     0    17     1    10
 -5.5467382746561789E-01 a       331     0    17     1    11
  2.1623172213594738E-01 a       332     0    17     1    12
  1.4331368171727810E-01 a       333     0    17     1    13
 -1.0601472120620738E-01 a       334     0    17     1    14
 -7.8661361330563187E-02 a       335     0    17     1    15
  1.2841249836160457E-01 a       336     0    17     1    16
 -4.1524556415764351E-02 a       337     0    17     1    17
  5.8461151807966592E-02 a       338     0    17     1    18
  4.3700057194714892E-01 a       339     0    17     1    19
 -2.1942865657859095E-01 a       340     0    17     1    20
 -4.9671981335178680E-02 a       341     0    18     1     1
 -9.6722468357543057E-02 a       342     0    18     1     2
 -4.7179374386872502E-02 a       343     0    18     1     3
  2.1465344101433050E-02 a       344     0    18     1     4
  1.2715913126409460E-02 a       345     0    18     1     5
 -8.0399968484190662E-02 a       346     0    18     1     6
 -1.0651223981567570E-02 a       347     0    18     1     7
 -5.3264252365321368E-02 a       348     0    18     1     8
  3.2959816736881850E-02 a       349     0    18     1     9
 -8.6671234405707606E-02 a       350     0    18     1    10
  3.3784846541821345E-02 a       351     0    18     1    11
  6.1023864726682401E-03 a       352     0    18     1    12
 -9.2728953134681630E-02 a       353     0    18     1    13
  5.3239242270498144E-02 a       354     0    18     1    14
 -7.1804138552689453E-02 a       355     0    18     1    15
 -8.2691843133990313E-03 a       356     0    18     1    16
 -1.3799899870552775E-02 a       357     0    18     1    17
 -3.2019510108586981E-02 a       358     0    18     1    18
 -2.4488310433108049E-02 a       359     0    18     1    19
 -2.5150362078530008E-02 a       360     0    18     1    20
 -3.6620495558239891E-01 a       361     0    19     1     1
  1.0642519006312180E-02 a       362     0    19     1     2
 -1.8748664836057388E-01 a       363     0    19     1     3
 -6.5584296528257424E-01 a       364     0    19     1     4
  5.4695692841546351E-02 a       365     0    19     1     5
 -5.6823823215582858E-01 a       366     0    19     1     6
 -5.3583499680367075E-02 a       367     0    19     1     7
 -2.9132397153519290E-01 a       368     0    19     1     8
 -2.9906700399383918E-01 a       369     0    19     1     9
  1.9042751151612186E-01 a       370     0    19     1    10
  3.7113521297761082E-01 a       371     0    19     1    11
 -2.4790213655942456E-01 a       372     0    19     1    12
 -1.1830993291204968E-01 a       373     0    19     1    13
  1.2419356388258304E-01 a       374     0    19     1    14
  2.5929871110426311E-01 a       375     0    19     1    15
 -7.7174907608723886E-01 a       376     0    19     1    16
  2.6792847007200293E-01 a       377     0    19     1    17
  3.1222881444068401E-01 a       378     0    19     1    18
  1.2396287181464534E-01 a       379     0    19     1    19
  2.0577477531097571E-01 a       380     0    19     1    20
 -1.3528424511976095E-01 a       381     0    20     1     1
  1.0372680216947322E-01 a       382     0    20     1     2
  8.1936334904632890E-01 a       383     0    20     1     3
  4.7978551787412484E-02 a       384     0    20     1     4
 -2.6692039382880545E-01 a       385     0    20     1     5
  1.1070500590303654E-01 a       386     0    20     1     6
  3.2151934478854766E-01 a       387     0    20     1     7
 -3.8614393693938120E-01 a       388     0    20     1     8
  3.2983311915312913E-01 a       389     0    20     1     9
 -1.0195683676677560E-02 a       390     0    20     1    10
 -2.8862266769478334E-01 a       391     0    20     1    11
  6.1120811451463419E-02 a       392     0    20     1    12
  3.4895107456726981E-01 a       393     0    20     1    13
  4.2143217106619624E-01 a       394     0    20     1    14
  7.2512018583461346E-02 a       395     0    20     1    15
  4.5667671996923304E-01 a       396     0    20     1    16
  1.6258464587484606E-01 a       397     0    20     1    17
  6.3123811170648553E-02 a       398     0    20     1    18
 -1.3447022604859746E-01 a       399     0    20     1    19
 -4.4877532698047645E-02 a       400     0    20     1    20
 -5.0423482657357466E-01 a       401     0    21     1     1
 -1.0283415123192204E-01 a       402     0    21     1     2
 -1.8797658828667366E-01 a       403     0    21     1     3
 -8.3415637639297324E-02 a       404     0    21     1     4
  8.3516820681153139E-02 a       405     0    21     1     5
 -1.5185953122206727E-01 a       406     0    21     1     6
  8.2384443599218793E-01 a       407     0    21     1     7
 -5.3694721090900976E-01 a       408     0    21     1     8
  4.7258165160359461E-01 a       409     0    21     1     9
  2.6540276848488795E-02 a       410     0    21     1    10
  3.1247079873364153E-01 a       411     0    21     1    11
  1.3546734705810587E-01 a       412     0    21     1    12
  3.0827908462894904E-01 a       413     0    21     1    13
  2.5739765609144905E-01 a       414     0    21     1    14
 -4.8784257329812758E-01 a       415     0    21     1    15
  1.5908850919520556E-01 a       416     0    21     1    16
  1.3336050929321100E-01 a       417     0    21     1    17
 -8.1129074942863727E-02 a       418     0    21     1    18
 -6.8876503989917737E-01 a       419     0    21     1    19
  4.5386989446686031E-02 a       420     0    21     1    20
 -2.2588217865942636E-01 a       421     0    22     1     1
  2.3508817925065298E-01 a       422     0    22     1     2
 -6.4705092047168000E-01 a       423     0    22     1     3
  1.5758486108554218E-01 a       424     0    22     1     4
 -4.0874873368284409E-01 a       425     0    22     1     5
 -4.7640415264697027E-02 a       426     0    22     1     6
  9.6448274226588870E-03 a       427     0    22     1     7
 -4.6055305103210105E-02 a       428     0    22     1     8
  1.3736020274852892E-01 a       429     0    22     1     9
  1.3273342875002883E-01 a       430     0    22     1    10
 -1.0688234183673265E-01 a       431     0    22     1    11
 -2.8598948308864963E-01 a       432     0    22     1    12
 -4.0472341984976234E-01 a       433     0    22     1    13
 -2.8791713036628391E-01 a       434     0    22     1    14
  7.5992898363136308E-01 a       435     0    22     1    15
  4.9022738874529925E-01 a       436     0    22     1    16
  3.0864918799218921E-01 a       437     0    22     1    17
 -1.1526841499103649E-01 a       438     0    22     1    18
  1.8978333555453988E-01 a       439     0    22     1    19
  5.4500434610985915E-01 a       440     0    22     1    20
  2.1846936864855968E-01 a       441     0    23     1     1
  2.5373820463504626E-01 a       442     0    23     1     2
  7.9966001350930599E-02 a       443     0    23     1     3
 -3.4031820023807202E-01 a       444     0    23     1     4
  1.0384065033344698E-01 a       445     0    23     1     5
 -1.4624102422542407E-01 a       446     0    23     1     6
  4.7598647142854791E-02 a       447     0    23     1     7
 -1.7125358401101159E-01 a       448     0    23     1     8
  4.6482949773004612E-01 a       449     0    23     1     9
  3.4566203447740201E-01 a       450     0    23     1    10
 -1.9249856536314811E-01 a       451     0    23     1    11
 -4.7691618390583951E-01 a       452     0    23     1    12
  5.2213903452179397E-02 a       453     0    23     1    13
  2.0075050028840086E-01 a       454     0    23     1    14
 -2.9892663393028052E-01 a       455     0    23     1    15
 -4.7009499634679669E-01 a       456     0    23     1    16
  5.1781870924385609E-01 a       457     0    23     1    17
  1.9213129729925282E-02 a       458     0    23     1    18
  1.2697245789303133E-01 a       459     0    23     1    19
  5.1241905814574362E-01 a       460     0    23     1    20
  5.4249421630692540E-01 a       461     0    24     1     1
  2.2742823158410258E-01 a       462     0    24     1     2
 -1.9812382902634465E-01 a       463     0    24     1     3
 -1.8453270316912632E-01 a       464     0    24     1     4
  1.2399603135003001E-01 a       465     0    24     1     5
 -1.4757727243280458E-01 a       466     0    24     1     6
 -1.4094876207774240E-01 a       467     0    24     1     7
  1.7363764308644492E-02 a       468     0    24     1     8
 -5.0985062762181432E-01 a       469     0    24     1     9
 -2.2619705799995429E-01 a       470     0    24     1    10
 -4.9211098175395185E-01 a       471     0    24     1    11
 -3.8750585353118712E-02 a       472     0    24     1    12
 -1.1415042520523516E-03 a       473     0    24     1    13
  1.7938893863930000E-01 a       474     0    24     1    14
  8.1625361393846319E-01 a       475     0    24     1    15
  4.5272280873901222E-01 a       476     0    24     1    16
  6.1968905077884173E-01 a       477     0    24     1    17
 -7.7029068130845299E-02 a       478     0    24     1    18
 -4.9829295800385476E-02 a       479     0    24     1    19
 -1.3709844719561359E-01 a       480     0    24     1    20
 -3.4548746590067798E-02 a       481     0    25     1     1
  1.5291051900441863E-01 a       482     0    25     1     2
  1.0512760789670603E-01 a       483     0    25     1     3
  4.2907538011559032E-01 a       484     0    25     1     4
 -3.3858724564759329E-02 a       485     0    25     1     5
 -2.4013136554782830E-01 a       486     0    25     1     6
  7.6743692847357214E-02 a       487     0    25     1     7
 -2.9788798400360576E-02 a       488     0    25     1     8
  2.5645449433361117E-01 a       489     0    25     1     9
  3.4445586211852196E-02 a       490     0    25     1    10
 -1.3097101249898888E-01 a       491     0    25     1    11
  1.0151981183459760E-01 a       492     0    25     1    12
  9.0975399803649562E-02 a       493     0    25     1    13
 -3.3593389573228655E-01 a       494     0    25     1    14
  2.4597811951954165E-01 a       495     0    25     1    15
 -5.2594582519023374E-02 a       496     0    25     1    16
  1.5525507369743020E-02 a       497     0    25     1    17
  1.4103198002998271E-01 a       498     0    25     1    18
  2.1744162823854254E-01 a       499     0    25     1    19
  2.3554241594524621E-02 a       500     0    25     1    20
 -1.2234781525546931E-01 a       501     0    26     1     1
  8.4804846210653195E-01 a       502     0    26     1     2
  2.9408362969796481E-01 a       503     0    26     1     3
  3.3806031514574231E-01 a       504     0    26     1     4
  5.7019311183852062E-01 a       505     0    26     1     5
 -1.3800141616247774E-01 a       506     0    26     1     6
 -3.3366836191606586E-01 a       507     0    26     1     7
  6.3222588731541529E-01 a       508     0    26     1     8
  8.0932779087223503E-02 a       509     0    26     1     9
  2.5011845231009966E-01 a       510     0    26     1    10
 -4.1747675199619610E-02 a       511     0    26     1    11
 -1.4061586308259141E-02 a       512     0    26     1    12
 -6.7031424142302759E-02 a       513     0    26     1    13
  7.4360828185536909E-01 a       514     0    26     1    14
 -6.2156287364557410E-03 a       515     0    26     1    15
 -5.5189354736097707E-02 a       516     0    26     1    16
 -5.8078192462053557E-01 a       517     0    26     1    17
  3.4871842704106670E-01 a       518     0    26     1    18
  1.0808323758521453E-01 a       519     0    26     1    19
  8.9772687124988950E-03 a       520     0    26     1    20
  1.9826313835825243E-01 a       521     0    27     1     1
 -6.3240920234774212E-01 a       522     0    27     1     2
 -1.2998244410843907E-01 a       523     0    27     1     3
 -2.6483787344277648E-01 a       524     0    27     1     4
  5.5361186186141054E-01 a       525     0    27     1     5
  8.4041108731379011E-01 a       526     0    27     1     6
  5.6605940210063421E-01 a       527     0    27     1     7
  1.9586726160336154E-01 a       528     0    27     1     8
  1.8393255952824347E-01 a       529     0    27     1     9
  7.1428302177404668E-01 a       530     0    27     1    10
  5.7114631562435381E-01 a       531     0    27     1    11
