################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.1090079484535840E+00 a        33     0     2     1    13
  7.3884770106711906E-01 a        34     0     2     1    14
  1.2780658949042462E-01 a        35     0     2     1    15
 -8.4817627280023422E-01 a        36     0     2     1    16
  2.3160659155585406E-01 a        37     0     2     1    17
  9.9439496369271047E-02 a        38     0     2     1    18
 -3.9958556458475697E-01 a        39     0     2     1    19
  4.4517674798336265E-01 a        40     0     2     1    20
 -2.7143082296903642E-01 a        41     0     3     1     1
  1.7993019800942675E-01 a        42     0     3     1     2
 -2.8686368011333591E-01 a        43     0     3     1     3
 -1.5107538511853430E-01 a        44     0     3     1     4
  5.2736437747451814E-01 a        45     0     3     1     5
 -4.4000899496071727E-01 a        46     0     3     1     6
 -2.0777182989060469E-01 a        47     0     3     1     7
  8.1604055295853906E-02 a        48     0     3     1     8
  3.8016896031717851E-01 a        49     0     3     1     9
  4.1218261964770864E-01 a        50     0     3     1    10
 -1.7388278319738495E-01 a        51     0     3     1    11
  4.2280400173610538E-01 a        52     0     3     1    12
  2.0916557082075787E-01 a        53     0     3     1    13
  4.0984382483010606E-01 a        54     0     3     1    14
 -5.8677720952972356E-01 a        55     0     3     1    15
  3.8636401134285320E-01 a        56     0     3     1    16
  6.0344213741496240E-02 a        57     0     3     1    17
  1.2627306466419738E-01 a        58     0     3     1    18
  1.8884331640645183E-01 a        59     0     3     1    19
  5.0878392012293841E-02 a        60     0     3     1    20
  5.3900965333375339E-01 a        61     0     4     1     1
 -2.2644536918202764E-02 a        62     0     4     1     2
  5.0610630071691176E-01 a        63     0     4     1     3
  1.3055955502040323E-01 a        64     0     4     1     4
 -5.2392243084330714E-01 a        65     0     4     1     5
  6.3430195831332981E-01 a        66     0     4     1     6
  1.6287043391969921E-01 a        67     0     4     1     7
  4.4994417548446125E-01 a        68     0     4     1     8
  7.3266525448273612E-02 a        69     0     4     1     9
  3.3446250766381080E-01 a        70     0     4     1    10
  4.9440490929098180E-01 a        71     0     4     1    11
 -4.2642661633934587E-01 a        72     0     4     1    12
 -2.5354777824748381E-01 a        73     0     4     1    13
 -4.0129243748555071E-01 a        74     0     4     1    14
  3.4227772286662050E-01 a        75     0     4     1    15
  2.1909913795935440E-01 a        76     0     4     1    16
  2.0944768257446156E-01 a        77     0     4     1    17
  5.0568052844766939E-02 a        78     0     4     1    18
 -5.1727277603267063E-01 a        79     0     4     1    19
  1.6900599460101229E-01 a        80     0     4     1    20
 -1.1298197535361371E-01 a        81     0     5     1     1
 -2.2680400634000358E-01 a        82     0     5     1     2
 -3.2809946031953513E-01 a        83     0     5     1     3
 -1.3634481471172011E-01 a        84     0     5     1     4
  8.9248222347427270E-02 a        85     0     5     1     5
 -5.8738409322910079E-01 a        86     0     5     1     6
  2.6213904558560303E-01 a        87     0     5     1     7
  7.4981962298531338E-02 a        88     0     5     1     8
 -4.3221030389426746E-01 a        89     0     5     1     9
  5.7542817865407991E-01 a        90     0     5     1    10
 -7.4043863693190104E-02 a        91     0     5     1    11
 -2.9429055488764688E-01 a        92     0     5     1    12
  3.8202248987588644E-01 a        93     0     5     1    13
  2.2872332290752306E-01 a        94     0     5     1    14
 -1.7934872965161874E-01 a        95     0     5     1    15
 -5.0136105910101147E-01 a        96     0     5     1    16
 -3.4628363385407723E-01 a        97     0     5     1    17
  4.4832034715441293E-01 a        98     0     5     1    18
 -7.6068011820014858E-01 a        99     0     5     1    19
  4.8032607263621419E-01 a       100     0     5     1    20
  4.7634314220928770E-01 a       101     0     6     1     1
  8.7860031110613190E-02 a       102     0     6     1     2
  4.9238861662160865E-01 a       103     0     6     1     3
 -6.5955941158582732E-01 a       104     0     6     1     4
 -1.4923838299302619E-01 a       105     0     6     1     5
  3.0691251519252127E-01 a       106     0     6     1     6
  3.6705693706112386E-01 a       107     0     6     1     7
  1.1263181458560595E-02 a       108     0     6     1     8
  1.7133928351118347E-01 a       109     0     6     1     9
 -4.1413831299724285E-01 a       110     0     6     1    10
 -1.0196926513790958E-02 a       111     0     6     1    11
  2.9957030671718088E-01 a       112     0     6     1    12
  3.5549165706728342E-01 a       113     0     6     1    13
 -4.1746995038568835E-01 a       114     0     6     1    14
 -1.3170844057757788E-01 a       115     0     6     1    15
 -9.0306249406379394E-02 a       116     0     6     1    16
  1.7047744974318113E-01 a       117     0     6     1    17
 -7.1371670843033042E-01 a       118     0     6     1    18
 -6.0230108178468160E-03 a       119     0     6     1    19
 -3.9175889391034990E-01 a       120     0     6     1    20
  1.6517454655891314E-01 a       121     0     7     1     1
 -4.4103048110285364E-01 a       122     0     7     1     2
 -5.5149032772099771E-01 a       123     0     7     1     3
  3.2659843102009350E-01 a       124     0     7     1     4
 -1.1046750576458078E-01 a       125     0     7     1     5
  4.4602140663586232E-01 a       126     0     7     1     6
 -6.0954642054952664E-02 a       127     0     7     1     7
 -1.3793284452914844E-02 a       128     0     7     1     8
  1.7285257892124234E-02 a       129     0     7     1     9
 -2.4608375746864902E-02 a       130     0     7     1    10
 -6.2662783413737089E-01 a       131     0     7     1    11
  9.0678415436313026E-02 a       132     0     7     1    12
 -1.1043378401424106E-01 a       133     0     7     1    13
  2.4116390320237741E-01 a       134     0     7     1    14
  2.9659594783507420E-01 a       135     0     7     1    15
  5.8094368727112733E-01 a       136     0     7     1    16
  1.9552150119325033E-02 a       137     0     7     1    17
 -1.4009519967886186E-01 a       138     0     7     1    18
  8.1323085918604321E-02 a       139     0     7     1    19
 -1.4664128768487350E-01 a       140     0     7     1    20
 -5.7154664489041052E-01 a       141     0     8     1     1
 -4.2754856823893889E-01 a       142     0     8     1     2
  4.1091593400200105E-01 a       143     0     8     1     3
  3.6323020989557371E-02 a       144     0     8     1     4
 -5.0277731846231910E-02 a       145     0     8     1     5
 -5.7396324178042690E-01 a       146     0     8     1     6
 -1.4408588341055331E-01 a       147     0     8     1     7
  4.6375820516641054E-02 a       148     0     8     1     8
 -9.4167227892062902E-02 a       149     0     8     1     9
 -1.3802103406935848E-01 a       150     0     8     1    10
 -2.8437097787155829E-01 a       151     0     8     1    11
  1.4514860054601444E-01 a       152     0     8     1    12
 -8.6257044327200605E-01 a       153     0     8     1    13
  8.3898225991334152E-01 a       154     0     8     1    14
 -4.0809430268878566E-01 a       155     0     8     1    15
  1.1066350983909148E-01 a       156     0     8     1    16
 -5.3929090848591432E-01 a       157     0     8     1    17
 -3.0901821649200428E-01 a       158     0     8     1    18
  7.1782031150885628E-01 a       159     0     8     1    19
  5.9156447453912786E-01 a       160     0     8     1    20
  3.1966031932103706E-01 a       161     0     9     1     1
 -5.3488106380419231E-02 a       162     0     9     1     2
  3.8372759291170883E-01 a       163     0     9     1     3
 -3.6413885362479109E-01 a       164     0     9     1     4
 -6.3784115054016344E-01 a       165     0     9     1     5
  3.4554731974145186E-01 a       166     0     9     1     6
 -1.6315738461223667E-01 a       167     0     9     1     7
  1.4232844802565878E-01 a       168     0     9     1     8
  1.6838381519920351E-01 a       169     0     9     1     9
 -2.1195978092586439E-02 a       170     0     9     1    10
  6.7182676642892014E-02 a       171     0     9     1    11
  2.6019413581371065E-01 a       172     0     9     1    12
 -1.3492130326866725E-01 a       173     0     9     1    13
 -1.2300236061708293E-01 a       174     0     9     1    14
 -3.4725403890968773E-02 a       175     0     9     1    15
 -3.2445850617604688E-01 a       176     0     9     1    16
  4.3589948302094159E-02 a       177     0     9     1    17
  2.4669888124963017E-02 a       178     0     9     1    18
 -6.6604958699639738E-01 a       179     0     9     1    19
 -2.0548255126230597E-01 a       180     0     9     1    20
 -4.7476074099970422E-01 a       181     0    10     1     1
  1.4699789326771937E-01 a       182     0    10     1     2
 -9.0924364411438183E-03 a       183     0    10     1     3
  2.1792081372371732E-02 a       184     0    10     1     4
  1.2645790376260502E-01 a       185     0    10     1     5
 -1.2083673121060533E-01 a       186     0    10     1     6
  6.3633768958086778E-01 a       187     0    10     1     7
 -1.5006603635933960E-01 a       188     0    10     1     8
  2.6180175683561407E-01 a       189     0    10     1     9
  4.1226237864680249E-01 a       190     0    10     1    10
  7.0583019411957812E-02 a       191     0    10     1    11
  3.3309045481217053E-01 a       192     0    10     1    12
  7.6558808325963790E-02 a       193     0    10     1    13
 -4.5882689718015413E-01 a       194     0    10     1    14
 -2.7553612073542716E-01 a       195     0    10     1    15
 -3.8184305775354144E-01 a       196     0    10     1    16
  4.8965540916933309E-01 a       197     0    10     1    17
  8.5528294098944302E-01 a       198     0    10     1    18
  8.2449594428190415E-02 a       199     0    10     1    19
 -1.4404441146150068E-01 a       200     0    10     1    20
 -7.2664841458218457E-02 a       201     0    11     1     1
 -2.0010698336649166E-01 a       202     0    11     1     2
 -8.0891425912793843E-02 a       203     0    11     1     3
 -9.6669399589373144E-03 a       204     0    11     1     4
 -4.0014323631423188E-01 a       205     0    11     1     5
 -7.8168580882929217E-01 a       206     0    11     1     6
 -4.4978565239940399E-01 a       207     0    11     1     7
  5.3673646620392690E-01 a       208     0    11     1     8
  2.0256643027579730E-04 a       209     0    11     1     9
  2.0328720404247697E-01 a       210     0    11     1    10
 -2.1294444886012329E-01 a       211     0    11     1    11
  2.4762802234365505E-01 a       212     0    11     1    12
 -3.3779399572454694E-01 a       213     0    11     1    13
  2.3696762893101983E-01 a       214     0    11     1    14
 -4.3256534460003865E-01 a       215     0    11     1    15
 -3.6462278728465536E-01 a       216     0    11     1    16
 -3.3186864938946420E-01 a       217     0    11     1    17
 -4.0440311936603485E-01 a       218     0    11     1    18
 -8.7843029925194005E-01 a       219     0    11     1    19
  2.4981666911878886E-01 a       220     0    11     1    20
  1.8528906078242366E-01 a       221     0    12     1     1
  4.0147149608603488E-01 a       222     0    12     1     2
 -1.1039068685144098E-01 a       223     0    12     1     3
 -3.6537791437624656E-01 a       224     0    12     1     4
 -1.7623560988451795E-01 a       225     0    12     1     5
 -2.6110655581029169E-01 a       226     0    12     1     6
  5.6179648469344834E-01 a       227     0    12     1     7
 -6.4644625153048904E-02 a       228     0    12     1     8
 -5.5531226886971219E-01 a       229     0    12     1     9
  6.0359755053757713E-01 a       230     0    12     1    10
 -1.0144743281741092E-03 a       231     0    12     1    11
 -8.6299711204996243E-02 a       232     0    12     1    12
  9.6673894487610434E-02 a       233     0    12     1    13
  1.4898271359156503E-02 a       234     0    12     1    14
  2.9553390061616963E-01 a       235     0    12     1    15
  1.7555783094559474E-01 a       236     0    12     1    16
  3.1349915280127753E-02 a       237     0    12     1    17
 -4.0375582320228032E-01 a       238     0    12     1    18
 -1.5424103796855429E-01 a       239     0    12     1    19
 -5.3562312170109865E-02 a       240     0    12     1    20
 -2.8841294412563323E-01 a       241     0    13     1     1
 -1.8563632320719514E-01 a       242     0    13     1     2
  4.5871496757720515E-01 a       243     0    13     1     3
 -1.8833883814396643E-01 a       244     0    13     1     4
  8.6392626675086182E-01 a       245     0    13     1     5
 -2.3353235611493617E-01 a       246     0    13     1     6
  2.6689982220955154E-02 a       247     0    13     1     7
  2.3934031021790050E-01 a       248     0    13     1     8
  1.7639217360241088E-01 a       249     0    13     1     9
 -2.5093005002229030E-01 a       250     0    13     1    10
 -3.5931359897252574E-01 a       251     0    13     1    11
  1.9077575902558705E-01 a       252     0    13     1    12
  4.8938100649486849E-01 a       253     0    13     1    13
 -4.7310447589224314E-01 a       254     0    13     1    14
 -3.1273538969035376E-02 a       255     0    13     1    15
  1.9026197605370909E-01 a       256     0    13     1    16
 -2.2561418895375940E-01 a       257     0    13     1    17
 -3.4775950607513695E-01 a       258     0    13     1    18
  1.2355049109880256E+00 a       259     0    13     1    19
 -4.7864127096224079E-01 a       260     0    13     1    20
 -7.1962158858128489E-01 a       261     0    14     1     1
 -2.9880483412333464E-01 a       262     0    14     1     2
 -6.1510190585073776E-01 a       263     0    14     1     3
  3.8690691445977154E-01 a       264     0    14     1     4
 -6.5579738061790682E-02 a       265     0    14     1     5
  2.2487810908768183E-02 a       266     0    14     1     6
  2.5108867342339769E-01 a       267     0    14     1     7
  1.5290086042203432E-01 a       268     0    14     1     8
  3.4176025058995430E-01 a       269     0    14     1     9
  6.0089928125227088E-01 a       270     0    14     1    10
 -4.1665484715036888E-01 a       271     0    14     1    11
 -1.8862815528870508E-01 a       272     0    14     1    12
  3.8682168726418248E-01 a       273     0    14     1    13
 -2.6404691957156856E-01 a       274     0    14     1    14
 -1.0133571135072013E+00 a       275     0    14     1    15
  6.9432732643627149E-02 a       276     0    14     1    16
 -2.5895598589115126E-01 a       277     0    14     1    17
 -4.0358315171095105E-01 a       278     0    14     1    18
 -7.1876618254862381E-03 a       279     0    14     1    19
  7.7338512104698595E-02 a       280     0    14     1    20
 -2.2843878822350039E-01 a       281     0    15     1     1
  4.9182063643257251E-01 a       282     0    15     1     2
 -7.9584338004431010E-01 a       283     0    15     1     3
 -7.2150507456224533E-02 a       284     0    15     1     4
 -1.1874837514602449E-01 a       285     0    15     1     5
 -4.8426658153577473E-01 a       286     0    15     1     6
  3.1916256180970354E-01 a       287     0    15     1     7
  2.4827179537432315E-01 a       288     0    15     1     8
  4.4143916305472952E-01 a       289     0    15     1     9
  1.5174452627929166E-01 a       290     0    15     1    10
  6.2363346181166915E-02 a       291     0    15     1    11
 -2.9613275587892834E-01 a       292     0    15     1    12
 -1.2101664805659622E+00 a       293     0    15     1    13
 -9.4796650443784380E-01 a       294     0    15     1    14
  3.3356451334756004E-01 a       295     0    15     1    15
  1.7189871527942974E-01 a       296     0    15     1    16
 -2.3484762750132085E-01 a       297     0    15     1    17
  5.8675791514651299E-01 a       298     0    15     1    18
  3.8848525251189336E-01 a       299     0    15     1    19
 -1.8923597384329946E-01 a       300     0    15     1    20
 -4.6465109764298178E-02 a       301     0    16     1     1
 -2.8288944050775592E-02 a       302     0    16     1     2
  8.3609226720130353E-02 a       303     0    16     1     3
  1.1623531219366526E-01 a       304     0    16     1     4
  9.5610318502479433E-02 a       305     0    16     1     5
 -1.7881404820459351E-01 a       306     0    16     1     6
  6.7349123369445751E-01 a       307     0    16     1     7
 -1.3059398553484444E-01 a       308     0    16     1     8
  2.4075873266796893E-01 a       309     0    16     1     9
  7.8055833510880590E-01 a       310     0    16     1    10
 -6.6724107207555328E-01 a       311     0    16     1    11
  2.0343166610947521E-02 a       312     0    16     1    12
 -2.1483997959090589E-01 a       313     0    16     1    13
 -2.0363230323647968E-01 a       314     0    16     1    14
  4.3837601210392518E-01 a       315     0    16     1    15
 -1.6967225946126485E-01 a       316     0    16     1    16
  3.6778014182700580E-01 a       317     0    16     1    17
  2.1831248664753716E-01 a       318     0    16     1    18
  1.5723544556158425E-01 a       319     0    16     1    19
 -1.9419913364181438E-01 a       320     0    16     1    20
 -1.2503325814442943E-02 a       321     0    17     1     1
 -1.1017533648131844E-01 a       322     0    17     1     2
 -1.5314763751517427E-01 a       323     0    17     1     3
  1.4743582767156577E-01 a       324     0    17     1     4
 -1.3201815251832721E-01 a       325     0    17     1     5
 -1.8382199012831837E-01 a       326     0    17     1     6
  3.9327543740246135E-01 a       327     0    17     1     7
 -1.5702164624970430E-01 a       328     0    17     1     8
  1.3333529014790427E-01 a       329     0    17     1     9
  2.1984770856217126E-01 a       330     0    17     1    10
 -1.6153782410920120E-01 a       331     0    17     1    11
 -8.2634013684256558E-01 a       332     0    17     1    12
  3.7732261805926717E-02 a       333     0    17     1    13
 -3.0295517454559485E-02 a       334     0    17     1    14
  1.2597985447668051E-02 a       335     0    17     1    15
  1.6285889743920451E-01 a       336     0    17     1    16
  2.8767290031424314E-01 a       337     0    17     1    17
 -2.0271592798557700E-01 a       338     0    17     1    18
 -2.4053574435846461E-01 a       339     0    17     1    19
  2.4487485195475341E-02 a       340     0    17     1    20
 -2.9487110888270929E-02 a       341     0    18     1     1
 -3.1510851065750450E-01 a       342     0    18     1     2
  2.6682132118610347E-01 a       343     0    18     1     3
  3.8686079547733321E-01 a       344     0    18     1     4
  1.5249390194919851E-01 a       345     0    18     1     5
 -5.0455782255648743E-02 a       346     0    18     1     6
 -1.2377622384624271E-01 a       347     0    18     1     7
  2.5899125116691318E-01 a       348     0    18     1     8
  1.4900431793016042E-02 a       349     0    18     1     9
 -9.1653585294975456E-02 a       350     0    18     1    10
 -2.2629203222720565E-01 a       351     0    18     1    11
  3.1841456131562146E-01 a       352     0    18     1    12
  2.5230537593216057E-01 a       353     0    18     1    13
  2.7493833147155994E-01 a       354     0    18     1    14
 -3.3933775995949950E-01 a       355     0    18     1    15
  4.6787853867883394E-01 a       356     0    18     1    16
 -4.7474801285240864E-01 a       357     0    18     1    17
 -8.7984376797202016E-02 a       358     0    18     1    18
 -5.1918808987245785E-03 a       359     0    18     1    19
  6.1314552459543134E-02 a       360     0    18     1    20
 -1.4216458037242283E-01 a       361     0    19     1     1
  2.0434838840275449E-01 a       362     0    19     1     2
 -1.7169873113144615E-01 a       363     0    19     1     3
  1.6551547587655072E-01 a       364     0    19     1     4
  1.2547403547102168E-01 a       365     0    19     1     5
 -4.9401925993960157E-02 a       366     0    19     1     6
 -1.7220679258409527E-01 a       367     0    19     1     7
 -3.7711339699247018E-02 a       368     0    19     1     8
  2.5759238110618748E-01 a       369     0    19     1     9
 -5.4257571928623982E-01 a       370     0    19     1    10
  3.7106271837606558E-01 a       371     0    19     1    11
  2.5908287752733533E-01 a       372     0    19     1    12
  5.5700116265196470E-02 a       373     0    19     1    13
 -1.1807436699854900E-03 a       374     0    19     1    14
 -2.0848106525781986E-02 a       375     0    19     1    15
 -4.9844722473835416E-02 a       376     0    19     1    16
 -6.8584843612965157E-02 a       377     0    19     1    17
  6.5876259008527824E-02 a       378     0    19     1    18
 -1.7085666957138788E-02 a       379     0    19     1    19
 -5.8098720406685967E-03 a       380     0    19     1    20
 -2.4132053459280243E-02 a       381     0    20     1     1
  2.6196526638818890E-01 a       382     0    20     1     2
 -5.9673197026222080E-01 a       383     0    20     1     3
 -5.6514338054425439E-01 a       384     0    20     1     4
 -3.0086482229216633E-02 a       385     0    20     1     5
  6.9596874431781275E-01 a       386     0    20     1     6
 -5.8079312209090572E-01 a       387     0    20     1     7
 -2.4208440086922950E-01 a       388     0    20     1     8
 -3.1257555326132286E-01 a       389     0    20     1     9
  2.7570562686572686E-01 a       390     0    20     1    10
  7.1838796154810758E-01 a       391     0    20     1    11
  3.1434952932785393E-01 a       392     0    20     1    12
 -1.6068832029672636E-01 a       393     0    20     1    13
 -4.7004945839069506E-01 a       394     0    20     1    14
  1.0511320977614301E-01 a       395     0    20     1    15
 -6.5431984138651800E-01 a       396     0    20     1    16
  5.7171555684236963E-01 a       397     0    20     1    17
 -5.5249470817367929E-01 a       398     0    20     1    18
  6.5814361033846180E-01 a       399     0    20     1    19
 -7.4121988914801387E-02 a       400     0    20     1    20
 -7.4811377598288420E-01 a       401     0    21     1     1
 -2.7987927328505735E-01 a       402     0    21     1     2
 -1.9488254541039648E-01 a       403     0    21     1     3
 -9.1795393639936529E-01 a       404     0    21     1     4
 -3.6882425187349621E-01 a       405     0    21     1     5
  1.0733792841678934E-01 a       406     0    21     1     6
  5.6366451969276132E-01 a       407     0    21     1     7
  4.3407601012375618E-01 a       408     0    21     1     8
  5.3883715794741727E-01 a       409     0    21     1     9
 -6.3522775996601666E-01 a       410     0    21     1    10
  8.5516744663102706E-01 a       411     0    21     1    11
 -7.3345955153545062E-01 a       412     0    21     1    12
 -4.8601342889955129E-02 a       413     0    21     1    13
  2.4048619035370836E-01 a       414     0    21     1    14
 -2.1208344607147822E-01 a       415     0    21     1    15
 -1.6189503072345376E-01 a       416     0    21     1    16
  2.4149389143954925E-01 a       417     0    21     1    17
 -3.4512413369977901E-01 a       418     0    21     1    18
  3.7253990843418067E-01 a       419     0    21     1    19
 -2.2356695219696607E-02 a       420     0    21     1    20
  3.1400979480093039E-01 a       421     0    22     1     1
  2.5234546773227212E-01 a       422     0    22     1     2
  1.7454096687429166E-01 a       423     0    22     1     3
 -5.6274462659952014E-02 a       424     0    22     1     4
  1.3145003352390541E-01 a       425     0    22     1     5
  4.1748918329481249E-01 a       426     0    22     1     6
 -5.9952495615050096E-02 a       427     0    22     1     7
 -5.7754967654963262E-02 a       428     0    22     1     8
 -5.7092302122496275E-01 a       429     0    22     1     9
  3.0676349850688978E-01 a       430     0    22     1    10
  1.4222616277081809E-01 a       431     0    22     1    11
  3.9150205391182530E-01 a       432     0    22     1    12
  3.7562441961439397E-01 a       433     0    22     1    13
 -2.9491691799183456E-01 a       434     0    22     1    14
  1.5559073710401589E-01 a       435     0    22     1    15
  3.5897558063599161E-01 a       436     0    22     1    16
 -2.2263593994105695E-02 a       437     0    22     1    17
  2.1898845286007998E-01 a       438     0    22     1    18
 -4.2007986120428865E-02 a       439     0    22     1    19
 -3.3277153425104494E-01 a       440     0    22     1    20
  9.7847841461445628E-01 a       441     0    23     1     1
  4.3464123841740288E-01 a       442     0    23     1     2
  7.7642986730259866E-01 a       443     0    23     1     3
  6.9291458636306458E-01 a       444     0    23     1     4
  4.7941670399238950E-01 a       445     0    23     1     5
 -3.3176783242767915E-01 a       446     0    23     1     6
 -1.7857905717791270E-01 a       447     0    23     1     7
 -2.3823984568429901E-01 a       448     0    23     1     8
  1.5193367717845227E-01 a       449     0    23     1     9
 -5.2684757954940875E-01 a       450     0    23     1    10
 -3.1101554846665980E-01 a       451     0    23     1    11
  7.3648095347386977E-02 a       452     0    23     1    12
  1.7347511528887122E-01 a       453     0    23     1    13
 -2.0677037418824987E-01 a       454     0    23     1    14
  3.1859269544189650E-01 a       455     0    23     1    15
  3.1282028559374925E-01 a       456     0    23     1    16
 -9.6624842586945825E-01 a       457     0    23     1    17
 -1.5628050987644038E-01 a       458     0    23     1    18
 -4.0279329387536167E-01 a       459     0    23     1    19
 -1.0699944283395066E-01 a       460     0    23     1    20
 -1.8292749030960259E-01 a       461     0    24     1     1
 -3.7999512942821646E-02 a       462     0    24     1     2
  5.2859065192248637E-02 a       463     0    24     1     3
 -1.0832079469500454E-01 a       464     0    24     1     4
 -3.4057579325462456E-01 a       465     0    24     1     5
  4.5431012403122535E-02 a       466     0    24     1     6
 -1.3623700505669198E-01 a       467     0    24     1     7
 -1.6174864275244626E-02 a       468     0    24     1     8
 -1.5356063922796309E-01 a       469     0    24     1     9
  1.7072672534194425E-01 a       470     0    24     1    10
 -1.7428697603137738E-01 a       471     0    24     1    11
 -2.1846343015943612E-01 a       472     0    24     1    12
 -2.2959793802711051E-01 a       473     0    24     1    13
  7.5379621849572323E-02 a       474     0    24     1    14
  1.1538464482815168E-01 a       475     0    24     1    15
 -1.1630552263385614E-01 a       476     0    24     1    16
  2.5998616232912902E-01 a       477     0    24     1    17
  6.3098214393305785E-01 a       478     0    24     1    18
  4.7947692149646989E-02 a       479     0    24     1    19
 -2.4100984924151175E-02 a       480     0    24     1    20
  6.7702466465713662E-01 a       481     0    25     1     1
 -5.9532267864190733E-02 a       482     0    25     1     2
  7.8783794203831636E-02 a       483     0    25     1     3
  1.1443452860759771E+00 a       484     0    25     1     4
  4.2284640255297606E-01 a       485     0    25     1     5
 -1.0676890252742942E-01 a       486     0    25     1     6
 -6.3903992157446055E-01 a       487     0    25     1     7
 -2.9093345141488547E-01 a       488     0    25     1     8
 -2.2591557613424790E-01 a       489     0    25     1     9
 -1.1172948541456368E-01 a       490     0    25     1    10
 -2.7763617082845299E-01 a       491     0    25     1    11
 -1.4281435401801629E-01 a       492     0    25     1    12
  1.0012444915278562E-02 a       493     0    25     1    13
  4.8884688147947879E-02 a       494     0    25     1    14
  2.1430274969979160E-01 a       495     0    25     1    15
  8.4839161392457799E-02 a       496     0    25     1    16
 -4.2677422473950954E-02 a       497     0    25     1    17
 -2.0445562003810300E-02 a       498     0    25     1    18
 -2.3988617539878734E-01 a       499     0    25     1    19
 -6.0311168637536737E-02 a       500     0    25     1    20
 -2.9991703153461802E-01 a       501     0    26     1     1
 -1.9445926015784745E-01 a       502     0    26     1     2
  1.4570487793667880E-01 a       503     0    26     1     3
 -3.4137687069334510E-01 a       504     0    26     1     4
 -2.4373016940772765E-01 a       505     0    26     1     5
  2.2671839705062438E-01 a       506     0    26     1     6
 -2.9707297339710403E-01 a       507     0    26     1     7
 -2.9794022880560445E-01 a       508     0    26     1     8
  4.4058600034085782E-01 a       509     0    26     1     9
 -2.9068535609458879E-01 a       510     0    26     1    10
  2.9483807723743582E-01 a       511     0    26     1    11
 -2.5017906378237703E-01 a       512     0    26     1    12
 -8.2285661530299342E-02 a       513     0    26     1    13
  1.9796523041673689E-01 a       514     0    26     1    14
  9.7994458989282232E-02 a       515     0    26     1    15
  5.9015593303667968E-01 a       516     0    26     1    16
  1.5925638958287752E-01 a       517     0    26     1    17
 -8.5624802747105017E-02 a       518     0    26     1    18
  3.0010575697333508E-01 a       519     0    26     1    19
  3.3825528981749209E-01 a       520     0    26     1    20
  1.9731268916070943E-01 a       521     0    27     1     1
  5.4669164272161574E-01 a       522     0    27     1     2
 -4.9132045759933018E-01 a       523     0    27     1     3
 -5.2500590514736614E-02 a       524     0    27     1     4
 -4.9528423197269016E-02 a       525     0    27     1     5
  4.5620263118992510E-01 a       526     0    27     1     6
 -6.3534844887638064E-01 a       527     0    27     1     7
  7.9465048172419533E-02 a       528     0    27     1     8
 -4.8916574777573124E-01 a       529     0    27     1     9
 -3.7831290199724665E-01 a       530     0    27     1    10
