################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.8853259673643942E-01 a        80     0     4     1    20
  1.0433699776390352E-01 a        81     0     5     1     1
  3.1563245672371681E-01 a        82     0     5     1     2
 -5.3089513926038212E-01 a        83     0     5     1     3
  1.3485187962638892E-01 a        84     0     5     1     4
  5.1054066914646967E-01 a        85     0     5     1     5
 -3.9536845320998021E-01 a        86     0     5     1     6
 -4.9374717564259668E-01 a        87     0     5     1     7
  1.4148122182508566E-01 a        88     0     5     1     8
 -2.1593558548446593E-01 a        89     0     5     1     9
  5.9797475795368094E-01 a        90     0     5     1    10
 -2.1919454227652560E-01 a        91     0     5     1    11
  1.5989359801644545E-01 a        92     0     5     1    12
 -8.1984362877044981E-01 a        93     0     5     1    13
 -1.2777513526669948E-01 a        94     0     5     1    14
  7.8249845659196315E-01 a        95     0     5     1    15
  5.4885085266144373E-01 a        96     0     5     1    16
  1.8615600430187154E-01 a        97     0     5     1    17
  2.1913183468237021E-02 a        98     0     5     1    18
  7.0518422525941415E-01 a        99     0     5     1    19
  7.5937707892609176E-03 a       100     0     5     1    20
 -2.6002908314765560E-01 a       101     0     6     1     1
 -7.0287254052412251E-01 a       102     0     6     1     2
 -1.9504304689203458E-01 a       103     0     6     1     3
  3.2851022146656692E-03 a       104     0     6     1     4
  2.3700750880019200E-01 a       105     0     6     1     5
  3.2025890326415379E-01 a       106     0     6     1     6
 -1.3404663257963911E-01 a       107     0     6     1     7
  1.1178536869815107E-01 a       108     0     6     1     8
 -2.0106494133079902E-01 a       109     0     6     1     9
 -4.9410619261406286E-01 a       110     0     6     1    10
 -2.9802917834543974E-01 a       111     0     6     1    11
 -1.1231421437237343E+00 a       112     0     6     1    12
  7.3736515659330615E-01 a       113     0     6     1    13
  2.8107204365474459E-01 a       114     0     6     1    14
 -5.3348543710280305E-01 a       115     0     6     1    15
 -3.4191322707459887E-01 a       116     0     6     1    16
 -2.6845780518401580E-01 a       117     0     6     1    17
  3.8750065735211070E-01 a       118     0     6     1    18
  8.5374171401594159E-02 a       119     0     6     1    19
  2.4653539025953300E-01 a       120     0     6     1    20
 -8.2923341916644813E-02 a       121     0     7     1     1
  5.4613478370589374E-01 a       122     0     7     1     2
  3.2139994909899999E-01 a       123     0     7     1     3
  1.3176916363584976E+00 a       124     0     7     1     4
 -2.8166843268244768E-01 a       125     0     7     1     5
 -9.0138528545861751E-01 a       126     0     7     1     6
  1.7425413832366096E-01 a       127     0     7     1     7
  1.8095553250689672E-01 a       128     0     7     1     8
  3.6992075697452342E-01 a       129     0     7     1     9
 -3.7480186647605114E-02 a       130     0     7     1    10
  4.6500601439594025E-01 a       131     0     7     1    11
 -5.3631866582352594E-01 a       132     0     7     1    12
  6.6076976771122686E-01 a       133     0     7     1    13
 -3.8464612073304966E-01 a       134     0     7     1    14
 -9.7288960789442019E-02 a       135     0     7     1    15
  2.6616958450050812E-02 a       136     0     7     1    16
 -3.2316296597558924E-01 a       137     0     7     1    17
 -5.2156477360739195E-01 a       138     0     7     1    18
 -2.6813809694657215E-01 a       139     0     7     1    19
  3.5350518823865179E-01 a       140     0     7     1    20
 -4.7719253199487116E-01 a       141     0     8     1     1
  1.1947708679450805E-01 a       142     0     8     1     2
  3.8151160147278956E-01 a       143     0     8     1     3
 -2.5442785820172237E-01 a       144     0     8     1     4
  5.4514599129127234E-03 a       145     0     8     1     5
  1.3162171365871728E-01 a       146     0     8     1     6
  7.1530191893361650E-01 a       147     0     8     1     7
  2.7053309157305422E-01 a       148     0     8     1     8
 -3.4360230553837870E-02 a       149     0     8     1     9
  2.6272187280476073E-01 a       150     0     8     1    10
 -4.1970257220665136E-01 a       151     0     8     1    11
 -4.7621622348080189E-01 a       152     0     8     1    12
 -5.6684493343870557E-01 a       153     0     8     1    13
 -1.8254936651747641E-01 a       154     0     8     1    14
 -1.0391663416874894E-01 a       155     0     8     1    15
 -1.5105865825562764E-01 a       156     0     8     1    16
  4.8444559231321405E-01 a       157     0     8     1    17
 -4.7161729468068368E-02 a       158     0     8     1    18
  3.6060592238799244E-01 a       159     0     8     1    19
  2.9118222832767049E-01 a       160     0     8     1    20
  8.4301166040209863E-01 a       161     0     9     1     1
  9.0203673905926007E-01 a       162     0     9     1     2
 -7.9071239289270276E-02 a       163     0     9     1     3
 -3.2396117969550714E-01 a       164     0     9     1     4
 -7.5580597853379755E-02 a       165     0     9     1     5
 -6.0934281716639886E-02 a       166     0     9     1     6
 -4.2034064714489466E-01 a       167     0     9     1     7
 -1.1035356709523479E-01 a       168     0     9     1     8
  2.2235466279442090E-01 a       169     0     9     1     9
 -1.3511619122473489E-01 a       170     0     9     1    10
  1.2634947444735187E-01 a       171     0     9     1    11
  3.1615630002251999E-01 a       172     0     9     1    12
  2.6885149048269086E-01 a       173     0     9     1    13
  7.4658596039271308E-01 a       174     0     9     1    14
 -5.8710595451653369E-01 a       175     0     9     1    15
  5.7927467627261775E-01 a       176     0     9     1    16
  6.2371430902718417E-01 a       177     0     9     1    17
  1.2448490988384089E-01 a       178     0     9     1    18
  2.3172861925563176E-01 a       179     0     9     1    19
 -9.7318255527503630E-02 a       180     0     9     1    20
 -5.9520067935611365E-01 a       181     0    10     1     1
  2.5909244806790188E-01 a       182     0    10     1     2
 -3.1207539341441370E-01 a       183     0    10     1     3
 -3.2424697443413730E-01 a       184     0    10     1     4
  3.1837290346115021E-01 a       185     0    10     1     5
  2.1025686649477854E-01 a       186     0    10     1     6
 -1.7685358633801437E-02 a       187     0    10     1     7
 -9.6892538038961279E-02 a       188     0    10     1     8
  2.4849913215158934E-01 a       189     0    10     1     9
 -4.9364456400291273E-02 a       190     0    10     1    10
 -2.5713453652012142E-01 a       191     0    10     1    11
  7.2709098939586596E-03 a       192     0    10     1    12
  2.9075124791238954E-01 a       193     0    10     1    13
 -3.4920061064263913E-01 a       194     0    10     1    14
  8.4985768549881613E-01 a       195     0    10     1    15
  3.3155124487184501E-01 a       196     0    10     1    16
  3.5090929949883581E-01 a       197     0    10     1    17
  6.1475458554788379E-02 a       198     0    10     1    18
  1.5834234404658887E-01 a       199     0    10     1    19
 -8.0255111862845041E-01 a       200     0    10     1    20
 -2.9215679342802250E-02 a       201     0    11     1     1
 -1.2653496004193004E-01 a       202     0    11     1     2
 -5.1587435319103214E-01 a       203     0    11     1     3
  3.1967453832038403E-02 a       204     0    11     1     4
  7.7566959338173411E-02 a       205     0    11     1     5
 -7.1993687462666067E-01 a       206     0    11     1     6
  7.5696118332436257E-01 a       207     0    11     1     7
  1.8170642235468620E-01 a       208     0    11     1     8
 -6.0879823809728029E-01 a       209     0    11     1     9
 -5.1990088462889217E-02 a       210     0    11     1    10
 -7.3934351949357088E-02 a       211     0    11     1    11
  6.7461100310625983E-03 a       212     0    11     1    12
  3.7795158910555605E-02 a       213     0    11     1    13
  1.4314214044323431E-01 a       214     0    11     1    14
  1.1232631361718290E-01 a       215     0    11     1    15
  2.8961822276678850E-01 a       216     0    11     1    16
  1.5078200704844358E-01 a       217     0    11     1    17
 -4.4328987470050379E-01 a       218     0    11     1    18
 -4.7579759745546749E-02 a       219     0    11     1    19
  2.5463123505238378E-01 a       220     0    11     1    20
 -9.5833121505539048E-02 a       221     0    12     1     1
  2.9376228547458444E-01 a       222     0    12     1     2
  5.8251248535528023E-02 a       223     0    12     1     3
  6.7273352659849706E-01 a       224     0    12     1     4
 -3.3043728116901211E-01 a       225     0    12     1     5
 -4.4136483374446464E-02 a       226     0    12     1     6
 -3.7933411323402239E-01 a       227     0    12     1     7
  3.5411065934376101E-01 a       228     0    12     1     8
 -1.9482339115231842E-01 a       229     0    12     1     9
  2.9200831319051135E-01 a       230     0    12     1    10
  2.0516019086711165E-01 a       231     0    12     1    11
  1.4139880854095793E-01 a       232     0    12     1    12
 -4.0260867177576337E-01 a       233     0    12     1    13
 -2.3808387953233376E-01 a       234     0    12     1    14
 -3.1959428239231080E-01 a       235     0    12     1    15
 -8.4316604642894893E-02 a       236     0    12     1    16
  2.5076674928927051E-01 a       237     0    12     1    17
 -2.0237853124394586E-01 a       238     0    12     1    18
 -6.3506705408862185E-01 a       239     0    12     1    19
  2.7770895597437262E-01 a       240     0    12     1    20
 -3.3678123326172177E-01 a       241     0    13     1     1
  4.6353420668979309E-02 a       242     0    13     1     2
  4.1496754972109712E-01 a       243     0    13     1     3
 -4.4221304962338746E-02 a       244     0    13     1     4
 -2.2475389583507720E-02 a       245     0    13     1     5
  2.2223595987331168E-01 a       246     0    13     1     6
 -8.5036173754575073E-01 a       247     0    13     1     7
 -1.0838778092286798E-01 a       248     0    13     1     8
  4.4837292814248458E-01 a       249     0    13     1     9
  6.8731340106606365E-01 a       250     0    13     1    10
  2.4602224787392155E-01 a       251     0    13     1    11
  3.5222853386873632E-01 a       252     0    13     1    12
  1.4658712285722839E-01 a       253     0    13     1    13
 -4.8213142806073983E-01 a       254     0    13     1    14
  1.9306405715454569E-01 a       255     0    13     1    15
 -1.6140437252238390E-02 a       256     0    13     1    16
 -2.9768505237217030E-01 a       257     0    13     1    17
  5.9224690547621688E-02 a       258     0    13     1    18
  2.0373596530404790E-02 a       259     0    13     1    19
 -1.4137136470858017E-01 a       260     0    13     1    20
  7.7875565897255639E-02 a       261     0    14     1     1
 -3.1313714227883274E-02 a       262     0    14     1     2
 -6.9131384548432859E-02 a       263     0    14     1     3
 -1.3375988888293999E-01 a       264     0    14     1     4
 -1.0954229034201463E-01 a       265     0    14     1     5
  2.7720938056279887E-01 a       266     0    14     1     6
  2.4302689866627475E-01 a       267     0    14     1     7
 -6.4380017094585379E-02 a       268     0    14     1     8
 -5.2139112197259870E-02 a       269     0    14     1     9
 -3.1734860470948689E-01 a       270     0    14     1    10
 -2.6287197892322400E-01 a       271     0    14     1    11
 -1.2337055330498327E-03 a       272     0    14     1    12
  1.1864330602142588E-01 a       273     0    14     1    13
 -1.1499551337879922E-01 a       274     0    14     1    14
  2.4818179180650923E-01 a       275     0    14     1    15
 -7.1533565168220195E-02 a       276     0    14     1    16
  1.7380502443006240E-01 a       277     0    14     1    17
 -9.1385026736751016E-02 a       278     0    14     1    18
 -2.1840792576472148E-01 a       279     0    14     1    19
  8.4211328131567065E-02 a       280     0    14     1    20
 -1.6300958738456714E-01 a       281     0    15     1     1
 -1.5063901899613416E-01 a       282     0    15     1     2
 -2.5898327485228151E-01 a       283     0    15     1     3
 -4.5215061556805553E-01 a       284     0    15     1     4
  1.7651939684376186E-01 a       285     0    15     1     5
 -3.3669838871997780E-02 a       286     0    15     1     6
 -3.2985245711265571E-01 a       287     0    15     1     7
 -2.1151009648521291E-01 a       288     0    15     1     8
 -5.0322338282833079E-01 a       289     0    15     1     9
  1.0193308342072693E-01 a       290     0    15     1    10
 -2.1233781511249609E-02 a       291     0    15     1    11
  5.4008150269874586E-02 a       292     0    15     1    12
  1.5559446516421419E-01 a       293     0    15     1    13
  4.9691964057028559E-01 a       294     0    15     1    14
 -6.3229624060627029E-02 a       295     0    15     1    15
 -8.6823574856221372E-02 a       296     0    15     1    16
 -2.8314275273556688E-01 a       297     0    15     1    17
  7.5316530986831928E-02 a       298     0    15     1    18
 -5.4086898073860627E-02 a       299     0    15     1    19
 -5.1988238263377895E-01 a       300     0    15     1    20
 -2.4807638503664579E-02 a       301     0    16     1     1
 -3.2764823103602451E-02 a       302     0    16     1     2
  1.0301235212642776E-01 a       303     0    16     1     3
  2.8830951867743190E-02 a       304     0    16     1     4
  2.8842665843577526E-03 a       305     0    16     1     5
 -2.0636867347009902E-01 a       306     0    16     1     6
 -2.4359024177173255E-02 a       307     0    16     1     7
  3.6147591197016493E-02 a       308     0    16     1     8
 -1.2985894674569591E-02 a       309     0    16     1     9
  1.2458362807782740E-01 a       310     0    16     1    10
  1.6598739713340474E-01 a       311     0    16     1    11
  1.2229070788479576E-01 a       312     0    16     1    12
 -3.6962119289101194E-03 a       313     0    16     1    13
 -2.5354648091398535E-01 a       314     0    16     1    14
 -6.2263511163155039E-02 a       315     0    16     1    15
  3.2942699003986498E-02 a       316     0    16     1    16
 -9.2016244152874991E-03 a       317     0    16     1    17
  3.5675958171389119E-02 a       318     0    16     1    18
  5.6590122924507581E-02 a       319     0    16     1    19
 -1.0320068373823560E-01 a       320     0    16     1    20
 -5.6554751373488354E-01 a       321     0    17     1     1
  4.9052564830054227E-02 a       322     0    17     1     2
 -2.8892100510272339E-01 a       323     0    17     1     3
  1.9055207510791064E-01 a       324     0    17     1     4
 -2.0394744097957071E-01 a       325     0    17     1     5
  3.5588572002435009E-01 a       326     0    17     1     6
 -8.3511975825812657E-01 a       327     0    17     1     7
  1.2530846753979374E-01 a       328     0    17     1     8
  5.2685627788531364E-01 a       329     0    17     1     9
  1.1812930380628171E-01 a       330     0    17     1    10
  6.5855788023720704E-02 a       331     0    17     1    11
 -5.7097258841787790E-01 a       332     0    17     1    12
  1.6369966471366201E-01 a       333     0    17     1    13
  4.3147792146710578E-01 a       334     0    17     1    14
  2.6514865292633114E-02 a       335     0    17     1    15
  1.3713450256705861E-01 a       336     0    17     1    16
  8.5826558811055720E-02 a       337     0    17     1    17
 -1.6837790247405915E-01 a       338     0    17     1    18
  7.0298108570125473E-01 a       339     0    17     1    19
  2.4816853124903868E-02 a       340     0    17     1    20
  1.9068316695193083E-01 a       341     0    18     1     1
 -1.0100863125262136E-01 a       342     0    18     1     2
  2.8359283547695235E-02 a       343     0    18     1     3
 -3.8526021716306945E-02 a       344     0    18     1     4
  1.1424538045152476E-01 a       345     0    18     1     5
 -1.6382580971828412E-01 a       346     0    18     1     6
  1.9476628163769188E-01 a       347     0    18     1     7
 -2.0892810343974520E-02 a       348     0    18     1     8
 -2.1784578361374229E-01 a       349     0    18     1     9
 -2.1112486466413265E-02 a       350     0    18     1    10
  1.9102556530315010E-01 a       351     0    18     1    11
  1.4797768581601198E-01 a       352     0    18     1    12
  1.1521961083996078E-02 a       353     0    18     1    13
  3.9459956615071706E-02 a       354     0    18     1    14
  4.6923026501340719E-02 a       355     0    18     1    15
 -1.0524154169773903E-01 a       356     0    18     1    16
 -8.9540578649206698E-02 a       357     0    18     1    17
 -4.5911855392271703E-02 a       358     0    18     1    18
 -6.1610028933556243E-02 a       359     0    18     1    19
 -5.4817183317007134E-02 a       360     0    18     1    20
 -3.2386314258020542E-02 a       361     0    19     1     1
 -2.8631684426875381E-01 a       362     0    19     1     2
  8.1793886049751974E-01 a       363     0    19     1     3
  1.7849184191363970E-01 a       364     0    19     1     4
  2.0997298195050140E-02 a       365     0    19     1     5
  2.1267516069685155E-01 a       366     0    19     1     6
 -2.4305775149401701E-01 a       367     0    19     1     7
  2.5548954335942081E-01 a       368     0    19     1     8
  6.0431658490784768E-01 a       369     0    19     1     9
 -8.8751262621933683E-03 a       370     0    19     1    10
  9.0773187056524141E-01 a       371     0    19     1    11
  2.1698798539761949E-01 a       372     0    19     1    12
 -3.5194019537213195E-01 a       373     0    19     1    13
 -2.6057326568133315E-01 a       374     0    19     1    14
 -3.4816276099294902E-01 a       375     0    19     1    15
  6.3860168882721377E-02 a       376     0    19     1    16
  7.9084109777098580E-02 a       377     0    19     1    17
  4.9314044467489865E-01 a       378     0    19     1    18
 -1.8997117844970060E-01 a       379     0    19     1    19
  2.3073829334531154E-01 a       380     0    19     1    20
  3.3894276544165991E-01 a       381     0    20     1     1
 -1.2365183937982301E-02 a       382     0    20     1     2
 -2.6274156203840379E-02 a       383     0    20     1     3
 -5.1617136183497525E-01 a       384     0    20     1     4
 -1.3089339465245073E-01 a       385     0    20     1     5
 -3.7834611353105901E-01 a       386     0    20     1     6
  1.7452310808721683E-01 a       387     0    20     1     7
  6.6596573839642015E-01 a       388     0    20     1     8
 -2.0771232549823482E-01 a       389     0    20     1     9
 -1.3519218943097983E-01 a       390     0    20     1    10
  1.8976693567026506E-01 a       391     0    20     1    11
  2.3937068596124045E-01 a       392     0    20     1    12
  3.5711401498474754E-01 a       393     0    20     1    13
 -8.9205633286011499E-02 a       394     0    20     1    14
 -2.5969511376666787E-01 a       395     0    20     1    15
 -2.2005758623227026E-01 a       396     0    20     1    16
  2.1236004879206602E-01 a       397     0    20     1    17
 -4.8230098180825681E-01 a       398     0    20     1    18
  1.3878883832040340E-01 a       399     0    20     1    19
 -2.6118710416432039E-01 a       400     0    20     1    20
  5.0147749260217378E-01 a       401     0    21     1     1
  1.5622171506157042E-02 a       402     0    21     1     2
  8.6549954867761198E-03 a       403     0    21     1     3
 -1.1409298954706718E-02 a       404     0    21     1     4
  1.0725830231652406E-01 a       405     0    21     1     5
 -9.5178743838411003E-02 a       406     0    21     1     6
  4.6378807935423350E-01 a       407     0    21     1     7
  3.1976903671536777E-01 a       408     0    21     1     8
 -1.6224436855369945E-01 a       409     0    21     1     9
  3.8511310669294675E-02 a       410     0    21     1    10
 -6.1959823532978886E-01 a       411     0    21     1    11
 -2.9107756366273285E-01 a       412     0    21     1    12
 -2.1780678480231863E-01 a       413     0    21     1    13
  8.3401782288518213E-03 a       414     0    21     1    14
 -1.0205178329356319E-01 a       415     0    21     1    15
 -2.8582851908612553E-02 a       416     0    21     1    16
  1.8430775194879823E-01 a       417     0    21     1    17
 -1.3096773198160539E-02 a       418     0    21     1    18
 -1.4949595391675158E-01 a       419     0    21     1    19
  1.8156605114521124E-01 a       420     0    21     1    20
  1.4797645648979124E-01 a       421     0    22     1     1
  3.0779078373316271E-01 a       422     0    22     1     2
  1.0144324357663077E-01 a       423     0    22     1     3
  7.8159554390111505E-02 a       424     0    22     1     4
  1.7077307315874249E-01 a       425     0    22     1     5
 -2.6100658356282273E-02 a       426     0    22     1     6
  2.4280192565115658E-02 a       427     0    22     1     7
 -2.6973882277465316E-01 a       428     0    22     1     8
 -3.5348113217174910E-02 a       429     0    22     1     9
 -6.8851761972172909E-02 a       430     0    22     1    10
 -3.5765217313632092E-01 a       431     0    22     1    11
  1.0162435128862111E+00 a       432     0    22     1    12
  1.1551959355470295E-01 a       433     0    22     1    13
 -4.0630003135328191E-01 a       434     0    22     1    14
 -1.9204792242701407E-01 a       435     0    22     1    15
  1.0192893571240158E-01 a       436     0    22     1    16
  3.6875828903985830E-01 a       437     0    22     1    17
  6.9805659943360894E-04 a       438     0    22     1    18
 -4.4644070944092679E-01 a       439     0    22     1    19
 -4.2842603563707275E-02 a       440     0    22     1    20
 -2.6465096381723946E-01 a       441     0    23     1     1
 -8.2324233441063399E-01 a       442     0    23     1     2
  1.5241054254767195E-01 a       443     0    23     1     3
 -5.0363249900951690E-01 a       444     0    23     1     4
  1.4747826058893060E-01 a       445     0    23     1     5
  3.7902580803845726E-01 a       446     0    23     1     6
  6.1420255296082582E-01 a       447     0    23     1     7
 -2.9179943616549547E-01 a       448     0    23     1     8
 -4.7644387017508028E-01 a       449     0    23     1     9
  2.1386455050839992E-01 a       450     0    23     1    10
 -3.3807908183955981E-01 a       451     0    23     1    11
 -4.4535208817199845E-01 a       452     0    23     1    12
 -6.8016157945726852E-02 a       453     0    23     1    13
  4.7354281407160255E-02 a       454     0    23     1    14
 -9.7166755156942453E-03 a       455     0    23     1    15
 -2.7339907188694534E-01 a       456     0    23     1    16
  1.0907941548900207E-01 a       457     0    23     1    17
  5.2632555461762931E-01 a       458     0    23     1    18
  2.4041176176424390E-02 a       459     0    23     1    19
  3.0616721015348389E-02 a       460     0    23     1    20
  6.3377180527814292E-01 a       461     0    24     1     1
  1.8279997942843691E-02 a       462     0    24     1     2
  1.6928576877561743E-01 a       463     0    24     1     3
 -6.7446182611359651E-02 a       464     0    24     1     4
 -8.8890099226737782E-02 a       465     0    24     1     5
 -3.3939691113263504E-01 a       466     0    24     1     6
 -5.6694553400069359E-01 a       467     0    24     1     7
  6.2514830462651694E-01 a       468     0    24     1     8
  2.0015753160915664E-01 a       469     0    24     1     9
 -2.6228581422237784E-01 a       470     0    24     1    10
 -3.8989155828896525E-02 a       471     0    24     1    11
  8.8859189252298898E-01 a       472     0    24     1    12
  2.9616813846387324E-01 a       473     0    24     1    13
  8.6822976657671122E-02 a       474     0    24     1    14
  1.2376765112232059E-01 a       475     0    24     1    15
  1.7816762666399380E-01 a       476     0    24     1    16
 -7.3281104576334433E-01 a       477     0    24     1    17
 -2.0920387801784326E-01 a       478     0    24     1    18
 -2.3724786274205788E-02 a       479     0    24     1    19
 -1.0757653755517760E-01 a       480     0    24     1    20
 -5.8154590337351403E-02 a       481     0    25     1     1
 -3.3781329780061503E-01 a       482     0    25     1     2
  1.2939165984245288E-01 a       483     0    25     1     3
  6.4254873219715486E-02 a       484     0    25     1     4
  7.1453713301506655E-02 a       485     0    25     1     5
 -3.1169714232108892E-01 a       486     0    25     1     6
  9.0683386910979047E-02 a       487     0    25     1     7
 -1.9379612612237207E-01 a       488     0    25     1     8
 -1.7071257608841195E-01 a       489     0    25     1     9
  6.4875421343642660E-03 a       490     0    25     1    10
  5.2277197759852005E-02 a       491     0    25     1    11
 -2.0861013093447592E-01 a       492     0    25     1    12
 -1.4535009942775146E-01 a       493     0    25     1    13
  1.7322920205936529E-01 a       494     0    25     1    14
  5.2240968081462238E-02 a       495     0    25     1    15
  1.8828605774576426E-01 a       496     0    25     1    16
  2.4433797336275681E-01 a       497     0    25     1    17
 -8.2375429677837425E-02 a       498     0    25     1    18
  3.8137065609486681E-01 a       499     0    25     1    19
  5.4567394361932080E-02 a       500     0    25     1    20
  1.2074602289325626E-01 a       501     0    26     1     1
 -1.9759291763589440E-01 a       502     0    26     1     2
 -5.2833218169264590E-02 a       503     0    26     1     3
 -1.7933181620165556E-01 a       504     0    26     1     4
 -1.6103816493017539E-01 a       505     0    26     1     5
 -3.6872046747488157E-01 a       506     0    26     1     6
  4.1298084945305014E-01 a       507     0    26     1     7
 -4.2182131080109925E-01 a       508     0    26     1     8
 -3.5337959955647397E-01 a       509     0    26     1     9
 -4.8628016849962413E-01 a       510     0    26     1    10
 -1.2747058477853490E-01 a       511     0    26     1    11
  9.8352795781807278E-02 a       512     0    26     1    12
  4.8963922715500680E-01 a       513     0    26     1    13
 -7.9631037683345930E-03 a       514     0    26     1    14
  2.1202003910883715E-01 a       515     0    26     1    15
 -6.6661335539151789E-01 a       516     0    26     1    16
 -4.1900442025820134E-02 a       517     0    26     1    17
 -6.1269859240112655E-02 a       518     0    26     1    18
  1.8902185180574980E-02 a       519     0    26     1    19
 -4.0774301948067848E-01 a       520     0    26     1    20
  1.6717127667101930E-01 a       521     0    27     1     1
  1.1713992735980354E-01 a       522     0    27     1     2
 -7.0761063255929180E-01 a       523     0    27     1     3
 -8.2665502234638222E-01 a       524     0    27     1     4
  3.2749454929527627E-01 a       525     0    27     1     5
  6.1518714607632530E-01 a       526     0    27     1     6
  5.8917081016113204E-01 a       527     0    27     1     7
 -1.2974951690413890E+00 a       528     0    27     1     8
  4.5741489832736565E-01 a       529     0    27     1     9
  2.6768978884994465E-01 a       530     0    27     1    10
