################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.5634861776691589E-02 a        58     0     3     1    18
 -5.9713931187088032E-01 a        59     0     3     1    19
  1.7731383847852701E-02 a        60     0     3     1    20
  3.2579363899367098E-01 a        61     0     4     1     1
 -7.5153877337157082E-01 a        62     0     4     1     2
  2.5467941986578058E-01 a        63     0     4     1     3
  3.3651017014479329E-01 a        64     0     4     1     4
  2.6664243190835635E-01 a        65     0     4     1     5
  1.2380489099221827E-01 a        66     0     4     1     6
  2.2716093516324802E-02 a        67     0     4     1     7
  6.3131808384849109E-01 a        68     0     4     1     8
  3.0486941068511506E-02 a        69     0     4     1     9
  5.7052446331191907E-02 a        70     0     4     1    10
 -5.5276496356921412E-01 a        71     0     4     1    11
  3.2967332443871883E-01 a        72     0     4     1    12
 -4.0183389155615074E-01 a        73     0     4     1    13
 -5.6871462145770524E-01 a        74     0     4     1    14
  3.1436456212877528E-01 a        75     0     4     1    15
  4.4003743827448732E-01 a        76     0     4     1    16
  5.4767813656277609E-01 a        77     0     4     1    17
 -8.2931590262113897E-01 a        78     0     4     1    18
  2.5394529515080044E-01 a        79     0     4     1    19
  2.1028115583362794E-01 a        80     0     4     1    20
 -5.2853400991053123E-01 a        81     0     5     1     1
  7.3065814923525751E-01 a        82     0     5     1     2
  1.0665463698073970E-02 a        83     0     5     1     3
  1.1585464039003703E-01 a        84     0     5     1     4
  4.2826279559513203E-01 a        85     0     5     1     5
 -6.0234490641987093E-01 a        86     0     5     1     6
 -3.0834489081490318E-01 a        87     0     5     1     7
 -1.1518397393925846E-02 a        88     0     5     1     8
  1.0377733309229970E-01 a        89     0     5     1     9
 -7.2785775875506928E-02 a        90     0     5     1    10
  1.5603741947798852E-01 a        91     0     5     1    11
 -1.1570880284432916E-01 a        92     0     5     1    12
  2.2435935786450156E-01 a        93     0     5     1    13
  4.4171972194700787E-01 a        94     0     5     1    14
 -3.8391441018374783E-01 a        95     0     5     1    15
 -4.2490607812812092E-01 a        96     0     5     1    16
  3.1987697386055308E-02 a        97     0     5     1    17
 -4.8804934117440954E-02 a        98     0     5     1    18
 -2.6297178811676236E-01 a        99     0     5     1    19
  4.2771854062306047E-01 a       100     0     5     1    20
  1.1346850341333237E-01 a       101     0     6     1     1
 -4.0741928826142798E-01 a       102     0     6     1     2
 -7.3062569745118888E-01 a       103     0     6     1     3
 -7.1632308272000578E-01 a       104     0     6     1     4
  2.4249002295121145E-02 a       105     0     6     1     5
  2.8005195884367905E-02 a       106     0     6     1     6
  5.0719155941781491E-01 a       107     0     6     1     7
 -5.2312990647764923E-01 a       108     0     6     1     8
  1.9861220686507425E-01 a       109     0     6     1     9
  6.7825003544516815E-01 a       110     0     6     1    10
  9.1013549015700732E-02 a       111     0     6     1    11
  1.6215012310720109E-01 a       112     0     6     1    12
 -1.7521410646507629E-01 a       113     0     6     1    13
  3.3054793243964299E-02 a       114     0     6     1    14
 -1.8319227685310027E-01 a       115     0     6     1    15
  7.3509279071718159E-01 a       116     0     6     1    16
 -6.6419983408281846E-01 a       117     0     6     1    17
  9.5907930058522176E-02 a       118     0     6     1    18
  3.6786929965152210E-01 a       119     0     6     1    19
 -5.0356439642708439E-01 a       120     0     6     1    20
 -2.3182619899645526E-02 a       121     0     7     1     1
  3.9563952107780853E-01 a       122     0     7     1     2
 -1.0560394022169201E-01 a       123     0     7     1     3
  1.4426319526577480E-01 a       124     0     7     1     4
  2.5516526436551795E-01 a       125     0     7     1     5
  3.6402586984371121E-01 a       126     0     7     1     6
 -1.2167336995549678E-01 a       127     0     7     1     7
  5.1121793025880088E-02 a       128     0     7     1     8
  1.6700040627406670E-01 a       129     0     7     1     9
 -1.2643170834953085E-01 a       130     0     7     1    10
 -3.5201171665537245E-01 a       131     0     7     1    11
 -2.7566569966254356E-01 a       132     0     7     1    12
  4.1393127187308959E-01 a       133     0     7     1    13
 -5.6995535387294982E-01 a       134     0     7     1    14
  6.3393899017041020E-04 a       135     0     7     1    15
  2.7263382850494089E-01 a       136     0     7     1    16
  6.7393175113671849E-02 a       137     0     7     1    17
 -3.0866862698200564E-01 a       138     0     7     1    18
  8.0707204271758107E-02 a       139     0     7     1    19
 -5.1843686798253119E-01 a       140     0     7     1    20
  2.5550259950803444E-01 a       141     0     8     1     1
  1.0805640494626336E+00 a       142     0     8     1     2
 -1.6277300677974377E-01 a       143     0     8     1     3
  2.4380931244323356E-01 a       144     0     8     1     4
 -3.8401892486960082E-01 a       145     0     8     1     5
 -3.2577137993938611E-02 a       146     0     8     1     6
 -5.5138102261168651E-02 a       147     0     8     1     7
 -2.5915775737724783E-02 a       148     0     8     1     8
 -7.1060066446113762E-02 a       149     0     8     1     9
 -3.8124913768769242E-01 a       150     0     8     1    10
  3.8215357456365667E-01 a       151     0     8     1    11
 -2.1705575218219009E-01 a       152     0     8     1    12
  4.4469247760313152E-01 a       153     0     8     1    13
 -1.1313908273018553E-01 a       154     0     8     1    14
 -1.4726168172532902E-01 a       155     0     8     1    15
 -7.1039527477822195E-01 a       156     0     8     1    16
 -1.1697389694373948E-01 a       157     0     8     1    17
  2.5527781775660446E-01 a       158     0     8     1    18
  1.9171988276249841E-01 a       159     0     8     1    19
  5.8564003361028742E-03 a       160     0     8     1    20
  4.3236245130372880E-01 a       161     0     9     1     1
 -1.9725162686441378E-01 a       162     0     9     1     2
 -1.2906177661885632E-01 a       163     0     9     1     3
  4.3882176142055335E-01 a       164     0     9     1     4
  8.8216122473210798E-02 a       165     0     9     1     5
  1.1532602108003100E-01 a       166     0     9     1     6
  1.8001965236868908E-01 a       167     0     9     1     7
  7.3471579929394737E-01 a       168     0     9     1     8
  1.0483230835869493E-01 a       169     0     9     1     9
 -6.5003960583469508E-02 a       170     0     9     1    10
  1.1302794741569769E-01 a       171     0     9     1    11
 -7.3521776973581185E-02 a       172     0     9     1    12
 -1.4511063355986295E-01 a       173     0     9     1    13
 -1.9326090226811957E-01 a       174     0     9     1    14
 -7.9684253526931065E-02 a       175     0     9     1    15
  7.3128410533028931E-01 a       176     0     9     1    16
 -2.4618369958995445E-01 a       177     0     9     1    17
 -3.7092577161807377E-01 a       178     0     9     1    18
  2.4269090407883409E-01 a       179     0     9     1    19
 -1.3726100046019435E-01 a       180     0     9     1    20
  4.8200559660348258E-01 a       181     0    10     1     1
 -2.2303730231465699E-01 a       182     0    10     1     2
 -8.8696957083465797E-02 a       183     0    10     1     3
 -5.9097176229768907E-02 a       184     0    10     1     4
 -4.1866778122705683E-01 a       185     0    10     1     5
  4.3473484547773826E-02 a       186     0    10     1     6
  7.0436183037143454E-02 a       187     0    10     1     7
 -1.9265136847292658E-01 a       188     0    10     1     8
 -8.2249155012526290E-03 a       189     0    10     1     9
  2.6085973021179831E-01 a       190     0    10     1    10
  3.1764917124751983E-02 a       191     0    10     1    11
  1.2245098465362768E-01 a       192     0    10     1    12
 -3.2700707221035208E-01 a       193     0    10     1    13
 -6.5350390208879477E-02 a       194     0    10     1    14
  2.0739755714605840E-01 a       195     0    10     1    15
 -6.2271282603151993E-03 a       196     0    10     1    16
 -2.3822795190542903E-01 a       197     0    10     1    17
 -7.8930578171361759E-02 a       198     0    10     1    18
 -5.4794088102816230E-01 a       199     0    10     1    19
  2.4998425246705064E-01 a       200     0    10     1    20
  1.6765958690971888E-01 a       201     0    11     1     1
  8.5609097357366848E-01 a       202     0    11     1     2
  1.1242735694970885E-01 a       203     0    11     1     3
  3.6706049189024692E-01 a       204     0    11     1     4
  3.1873741862498495E-01 a       205     0    11     1     5
 -2.1307599977307610E-02 a       206     0    11     1     6
  8.3740012426867183E-01 a       207     0    11     1     7
 -3.4311338165802965E-02 a       208     0    11     1     8
  2.8787347811722225E-01 a       209     0    11     1     9
 -1.3055199581411559E-02 a       210     0    11     1    10
  1.2492048683127281E-01 a       211     0    11     1    11
  1.8123437389883684E-01 a       212     0    11     1    12
  4.6644880870819461E-01 a       213     0    11     1    13
 -1.5475019042661969E-01 a       214     0    11     1    14
  1.3078160747683362E-01 a       215     0    11     1    15
  2.0571904657107137E-01 a       216     0    11     1    16
 -3.1256181843984632E-01 a       217     0    11     1    17
  3.7682547624935564E-01 a       218     0    11     1    18
  2.2671088382656993E-01 a       219     0    11     1    19
  2.0009979817734284E-02 a       220     0    11     1    20
 -4.4118038187995373E-01 a       221     0    12     1     1
 -1.3809006866136631E-01 a       222     0    12     1     2
 -9.9872380533879826E-02 a       223     0    12     1     3
  4.8309023894749219E-02 a       224     0    12     1     4
  7.2101603135343514E-02 a       225     0    12     1     5
 -5.8415826745421937E-02 a       226     0    12     1     6
 -2.2701425627718813E-01 a       227     0    12     1     7
 -6.0100125402830024E-02 a       228     0    12     1     8
 -3.7036889684512131E-02 a       229     0    12     1     9
  4.0837018938424180E-01 a       230     0    12     1    10
 -5.7004449977702702E-02 a       231     0    12     1    11
 -8.8122566344657108E-02 a       232     0    12     1    12
  2.4744352025754604E-01 a       233     0    12     1    13
  1.6117705192153592E-01 a       234     0    12     1    14
 -7.7612781571883810E-02 a       235     0    12     1    15
 -3.0984541966707119E-01 a       236     0    12     1    16
  5.2984651260593607E-01 a       237     0    12     1    17
  3.3452656594763992E-02 a       238     0    12     1    18
  9.2998459300961900E-02 a       239     0    12     1    19
 -1.2365470734613709E-01 a       240     0    12     1    20
 -2.5257519000998828E-03 a       241     0    13     1     1
 -2.9781772337820833E-01 a       242     0    13     1     2
 -1.3919241352895109E-01 a       243     0    13     1     3
  5.5278894616453234E-01 a       244     0    13     1     4
 -4.6122342442210273E-01 a       245     0    13     1     5
  3.5668030487836344E-01 a       246     0    13     1     6
 -9.9578250478721564E-01 a       247     0    13     1     7
 -1.2979237942202254E-01 a       248     0    13     1     8
 -3.8387859294750526E-01 a       249     0    13     1     9
  1.1188929539185803E-01 a       250     0    13     1    10
  5.6786302446928456E-02 a       251     0    13     1    11
  4.4385832651477197E-01 a       252     0    13     1    12
 -1.0816705289411912E+00 a       253     0    13     1    13
  2.4390653309355997E-01 a       254     0    13     1    14
 -2.2276325752587389E-03 a       255     0    13     1    15
 -3.4301841852124643E-01 a       256     0    13     1    16
  3.8842047433567767E-01 a       257     0    13     1    17
 -4.0522993355880066E-01 a       258     0    13     1    18
 -5.9229616532439655E-01 a       259     0    13     1    19
  4.1012966712494175E-01 a       260     0    13     1    20
  3.8482150604920151E-01 a       261     0    14     1     1
  3.6526813808889463E-01 a       262     0    14     1     2
  7.5533477040462441E-02 a       263     0    14     1     3
  2.1100423169750465E-01 a       264     0    14     1     4
 -1.0266545654369541E-01 a       265     0    14     1     5
  2.4677956538659068E-01 a       266     0    14     1     6
 -2.2301598944317325E-02 a       267     0    14     1     7
  2.0029067359768726E-01 a       268     0    14     1     8
  2.0732349914777701E-01 a       269     0    14     1     9
  3.3978594340956747E-01 a       270     0    14     1    10
  2.9927090008565849E-01 a       271     0    14     1    11
 -1.4674878351405890E-01 a       272     0    14     1    12
  1.4657172377893904E-01 a       273     0    14     1    13
 -3.8457922702685571E-01 a       274     0    14     1    14
 -1.9772501001799231E-01 a       275     0    14     1    15
  2.4558638954082504E-01 a       276     0    14     1    16
 -5.0037743009447377E-01 a       277     0    14     1    17
 -5.7148673565681318E-01 a       278     0    14     1    18
 -7.6555408219160193E-01 a       279     0    14     1    19
 -1.3426496693006942E-01 a       280     0    14     1    20
 -4.1187204149964317E-02 a       281     0    15     1     1
 -5.6561359000328504E-01 a       282     0    15     1     2
  1.4141077497628263E-02 a       283     0    15     1     3
 -1.2729766739160580E-02 a       284     0    15     1     4
  1.4881657284075697E-01 a       285     0    15     1     5
  9.3666748465322902E-01 a       286     0    15     1     6
  7.3493041201458242E-01 a       287     0    15     1     7
 -7.5178889974098984E-01 a       288     0    15     1     8
 -4.9251463898918740E-01 a       289     0    15     1     9
 -2.6303325528622196E-01 a       290     0    15     1    10
  8.0874244976286802E-01 a       291     0    15     1    11
 -3.8619221408528365E-01 a       292     0    15     1    12
 -4.4726598536988604E-01 a       293     0    15     1    13
 -6.8431645842911937E-01 a       294     0    15     1    14
  1.1617894914992800E-01 a       295     0    15     1    15
  5.2766651125300057E-01 a       296     0    15     1    16
 -2.6123895491395921E-01 a       297     0    15     1    17
  6.3743433635001090E-01 a       298     0    15     1    18
  1.6096547250369880E-01 a       299     0    15     1    19
 -7.8007716031397376E-02 a       300     0    15     1    20
 -2.2807428963875359E-02 a       301     0    16     1     1
 -1.1948348167441596E-01 a       302     0    16     1     2
  1.6861670726937863E-02 a       303     0    16     1     3
  2.3858479508246155E-01 a       304     0    16     1     4
  2.2574170846481401E-01 a       305     0    16     1     5
  3.9763296310332728E-02 a       306     0    16     1     6
 -1.5147306306839339E-01 a       307     0    16     1     7
  9.8724163019402428E-02 a       308     0    16     1     8
 -5.1486990453789988E-02 a       309     0    16     1     9
  1.4902740478495194E-02 a       310     0    16     1    10
  7.2401983184467431E-04 a       311     0    16     1    11
  3.8709513746980284E-01 a       312     0    16     1    12
 -1.0529316167271910E-01 a       313     0    16     1    13
 -2.7513341306485462E-01 a       314     0    16     1    14
 -8.5605805159050294E-02 a       315     0    16     1    15
 -9.1666226011135887E-02 a       316     0    16     1    16
  4.6079125484514416E-01 a       317     0    16     1    17
 -1.4073045991605335E-01 a       318     0    16     1    18
 -4.2879273454074168E-01 a       319     0    16     1    19
 -2.1153413854980474E-01 a       320     0    16     1    20
  1.4618276282759381E-02 a       321     0    17     1     1
  1.5910227156964885E-01 a       322     0    17     1     2
  6.0701680012015978E-03 a       323     0    17     1     3
  1.7897022468842991E-01 a       324     0    17     1     4
  3.6976418559448103E-02 a       325     0    17     1     5
 -3.7735335583922343E-02 a       326     0    17     1     6
 -1.5981683952875397E-01 a       327     0    17     1     7
  2.0800631750544116E-01 a       328     0    17     1     8
 -5.6313125772847097E-02 a       329     0    17     1     9
 -5.9807022224637955E-02 a       330     0    17     1    10
 -2.0970482738183724E-01 a       331     0    17     1    11
 -4.2602565582021357E-01 a       332     0    17     1    12
 -1.1271079358006006E-01 a       333     0    17     1    13
 -1.4961124604555093E-01 a       334     0    17     1    14
  1.2995568419430226E-01 a       335     0    17     1    15
 -1.4277369838976800E-01 a       336     0    17     1    16
 -5.6955418105217315E-02 a       337     0    17     1    17
 -1.0036174011662711E-02 a       338     0    17     1    18
 -2.1388261238327380E-01 a       339     0    17     1    19
  2.4662650235615183E-01 a       340     0    17     1    20
 -4.2072195055862877E-01 a       341     0    18     1     1
  3.5155574758012481E-01 a       342     0    18     1     2
  8.9313162175688535E-02 a       343     0    18     1     3
 -2.0926015152514610E-01 a       344     0    18     1     4
  2.1155606121601278E-02 a       345     0    18     1     5
 -4.3077736581016081E-02 a       346     0    18     1     6
 -2.2200055044583003E-01 a       347     0    18     1     7
 -3.2445668324958898E-01 a       348     0    18     1     8
 -3.4124263901425095E-01 a       349     0    18     1     9
  4.9028885374927189E-01 a       350     0    18     1    10
 -5.2893507351285729E-02 a       351     0    18     1    11
  3.0461304573692066E-01 a       352     0    18     1    12
  1.7791331662750798E-01 a       353     0    18     1    13
 -4.4645173753133670E-02 a       354     0    18     1    14
  2.9327313676768502E-01 a       355     0    18     1    15
  8.0075840542826279E-02 a       356     0    18     1    16
 -3.3435494417975165E-01 a       357     0    18     1    17
 -1.0108034337654326E-01 a       358     0    18     1    18
 -4.8373409625532722E-03 a       359     0    18     1    19
 -1.2147005768503916E-01 a       360     0    18     1    20
  5.6624161150010588E-01 a       361     0    19     1     1
  1.1340212574751244E-02 a       362     0    19     1     2
  4.7593265086697929E-02 a       363     0    19     1     3
 -1.8057370535521264E-01 a       364     0    19     1     4
  3.9526392856070919E-01 a       365     0    19     1     5
  1.9341779654781593E-02 a       366     0    19     1     6
  5.5182573249287208E-02 a       367     0    19     1     7
 -2.6392888087787547E-01 a       368     0    19     1     8
  2.0334602486182471E-01 a       369     0    19     1     9
 -2.3133928516013486E-01 a       370     0    19     1    10
  5.4490555551556408E-02 a       371     0    19     1    11
  2.5416082242339122E-01 a       372     0    19     1    12
 -1.8323085721891418E-02 a       373     0    19     1    13
 -2.4056164064991775E-01 a       374     0    19     1    14
 -1.4854440220743489E-01 a       375     0    19     1    15
  1.4402882597682620E-01 a       376     0    19     1    16
 -1.7487765769521155E-01 a       377     0    19     1    17
 -1.3056722455134415E-01 a       378     0    19     1    18
  2.2390760582030819E-01 a       379     0    19     1    19
  1.1499438274453759E-02 a       380     0    19     1    20
  4.7460658363042069E-01 a       381     0    20     1     1
 -1.3486047394942680E+00 a       382     0    20     1     2
 -2.2055452071372655E-01 a       383     0    20     1     3
 -1.1994012058895766E-01 a       384     0    20     1     4
 -5.8154032398373889E-01 a       385     0    20     1     5
  1.2663223304421956E-01 a       386     0    20     1     6
  5.8058771577377466E-01 a       387     0    20     1     7
  7.2606062726628484E-01 a       388     0    20     1     8
  1.4073033673916624E-01 a       389     0    20     1     9
  4.4388919689001199E-01 a       390     0    20     1    10
  1.0447617793558994E-01 a       391     0    20     1    11
  2.7314719269908150E-01 a       392     0    20     1    12
 -3.4112412739345305E-01 a       393     0    20     1    13
  2.3182420437177892E-01 a       394     0    20     1    14
 -3.2347229033238151E-01 a       395     0    20     1    15
 -4.3091262831504969E-03 a       396     0    20     1    16
  1.0186473629196628E+00 a       397     0    20     1    17
  5.0024209737215031E-01 a       398     0    20     1    18
  3.3771368160177839E-01 a       399     0    20     1    19
 -1.9376803915346161E-01 a       400     0    20     1    20
  6.5371868130210314E-02 a       401     0    21     1     1
  3.7843097378361468E-01 a       402     0    21     1     2
  8.1108589101173342E-02 a       403     0    21     1     3
 -2.0713573295340515E-01 a       404     0    21     1     4
  4.5001251506719131E-01 a       405     0    21     1     5
  2.9888599223456547E-02 a       406     0    21     1     6
 -4.0885650935481493E-01 a       407     0    21     1     7
  3.4145736939268484E-01 a       408     0    21     1     8
 -3.5920389522235885E-01 a       409     0    21     1     9
  2.1043328279976015E-01 a       410     0    21     1    10
  6.4560723557537711E-02 a       411     0    21     1    11
  5.2308037101321159E-01 a       412     0    21     1    12
 -7.5805048393468272E-02 a       413     0    21     1    13
 -4.4369165563139590E-01 a       414     0    21     1    14
  1.5617830427843524E-01 a       415     0    21     1    15
  5.4995386148192216E-02 a       416     0    21     1    16
  1.3493893377684121E-01 a       417     0    21     1    17
 -1.0946270166402747E-02 a       418     0    21     1    18
  4.8917568898435743E-01 a       419     0    21     1    19
  1.0819511669619146E-01 a       420     0    21     1    20
 -5.7483119905163205E-01 a       421     0    22     1     1
 -7.5872061664823620E-01 a       422     0    22     1     2
 -3.8929529803992013E-01 a       423     0    22     1     3
 -5.7081513796393279E-01 a       424     0    22     1     4
 -3.0221938796860078E-02 a       425     0    22     1     5
 -3.9632577029491876E-02 a       426     0    22     1     6
  1.0561563103109257E-04 a       427     0    22     1     7
 -4.8572014261185820E-02 a       428     0    22     1     8
 -3.1674296898049920E-01 a       429     0    22     1     9
 -1.1660971938878323E-01 a       430     0    22     1    10
 -2.0146974325952885E-01 a       431     0    22     1    11
 -1.4238808067911138E-01 a       432     0    22     1    12
 -1.2309468923464649E-01 a       433     0    22     1    13
  3.4251343964479111E-02 a       434     0    22     1    14
 -3.8686788492201571E-02 a       435     0    22     1    15
  6.6306937889395970E-02 a       436     0    22     1    16
  6.5292639339095654E-02 a       437     0    22     1    17
  2.8861242574335677E-01 a       438     0    22     1    18
 -2.2249798842043170E-01 a       439     0    22     1    19
 -2.2026900041108580E-01 a       440     0    22     1    20
 -1.6173197299373390E-01 a       441     0    23     1     1
 -2.3264597155155525E-01 a       442     0    23     1     2
  2.3932965771969616E-01 a       443     0    23     1     3
  1.7685243618705712E-01 a       444     0    23     1     4
 -3.6343096843226796E-01 a       445     0    23     1     5
 -1.4380418555357938E-01 a       446     0    23     1     6
 -3.3441176676002424E-02 a       447     0    23     1     7
 -8.2227933165836498E-01 a       448     0    23     1     8
 -1.3671475546889753E-01 a       449     0    23     1     9
 -4.9513816979735736E-01 a       450     0    23     1    10
  7.7656787317944523E-02 a       451     0    23     1    11
 -3.8614652641214575E-01 a       452     0    23     1    12
  4.7662330424920865E-02 a       453     0    23     1    13
  8.5893752193151129E-01 a       454     0    23     1    14
  1.4427841697529459E-01 a       455     0    23     1    15
  1.2962799093796501E-01 a       456     0    23     1    16
 -3.2919956777602877E-01 a       457     0    23     1    17
 -7.9877420145195943E-02 a       458     0    23     1    18
 -1.2896167408032283E-01 a       459     0    23     1    19
 -4.1671940646195678E-02 a       460     0    23     1    20
 -6.7664421601233898E-02 a       461     0    24     1     1
  3.2200563682296074E-01 a       462     0    24     1     2
  1.8578365366215449E-01 a       463     0    24     1     3
  2.3037570805901750E-01 a       464     0    24     1     4
  4.6493259676611359E-01 a       465     0    24     1     5
 -6.9180899442399862E-03 a       466     0    24     1     6
 -2.2630432335536330E-02 a       467     0    24     1     7
  1.2737670667372752E-01 a       468     0    24     1     8
  6.2541769752930090E-02 a       469     0    24     1     9
  2.3656171146942068E-01 a       470     0    24     1    10
 -1.4607654520483715E-01 a       471     0    24     1    11
 -2.5892201547391618E-02 a       472     0    24     1    12
 -2.8572038202450870E-02 a       473     0    24     1    13
 -2.8468837506827382E-01 a       474     0    24     1    14
  2.7676172062101656E-02 a       475     0    24     1    15
  7.7541628142212089E-03 a       476     0    24     1    16
  2.3085241669212699E-02 a       477     0    24     1    17
  6.4541563943582098E-02 a       478     0    24     1    18
 -1.0774613768570104E-01 a       479     0    24     1    19
  1.2787756719765556E-01 a       480     0    24     1    20
  4.3840321761611865E-02 a       481     0    25     1     1
 -1.2209681588396996E-02 a       482     0    25     1     2
  7.0679915327439391E-02 a       483     0    25     1     3
 -4.8668355673842756E-02 a       484     0    25     1     4
 -6.8347755183451722E-02 a       485     0    25     1     5
 -7.3796997088455260E-02 a       486     0    25     1     6
  3.1502681823720058E-01 a       487     0    25     1     7
 -1.6652695775694418E-01 a       488     0    25     1     8
  2.0469045504769537E-01 a       489     0    25     1     9
 -1.6305753986031657E-01 a       490     0    25     1    10
 -7.5539705188721926E-02 a       491     0    25     1    11
 -3.4812875002836870E-02 a       492     0    25     1    12
  1.5257593573173266E-02 a       493     0    25     1    13
  5.1671580168733307E-02 a       494     0    25     1    14
 -2.0621176914683603E-01 a       495     0    25     1    15
  1.7183918457529337E-01 a       496     0    25     1    16
 -3.0377900807021901E-01 a       497     0    25     1    17
  1.9643072828685570E-01 a       498     0    25     1    18
  1.6150184172058885E-01 a       499     0    25     1    19
 -3.7476993887215287E-02 a       500     0    25     1    20
  2.2507065440473259E-01 a       501     0    26     1     1
 -9.1776543429233817E-02 a       502     0    26     1     2
  2.5287990826010226E-01 a       503     0    26     1     3
 -3.2153676308325402E-01 a       504     0    26     1     4
 -3.3066793903158469E-02 a       505     0    26     1     5
 -3.0236654904156224E-02 a       506     0    26     1     6
 -2.3745360365139075E-02 a       507     0    26     1     7
 -1.8728758441678822E-01 a       508     0    26     1     8
  1.9941018281737682E-01 a       509     0    26     1     9
 -4.7687099140493605E-01 a       510     0    26     1    10
  3.5459582438574153E-02 a       511     0    26     1    11
 -2.2609694748646222E-01 a       512     0    26     1    12
 -1.1687647936594453E-01 a       513     0    26     1    13
 -3.1930092686559150E-02 a       514     0    26     1    14
  1.3625148443089088E-01 a       515     0    26     1    15
 -4.9152176005818476E-01 a       516     0    26     1    16
 -1.4951510937671136E-01 a       517     0    26     1    17
 -1.7013986353898686E-01 a       518     0    26     1    18
 -1.4078628125034548E-01 a       519     0    26     1    19
  2.3146089379847465E-01 a       520     0    26     1    20
 -6.4890624232781002E-01 a       521     0    27     1     1
 -2.0153191923510924E-01 a       522     0    27     1     2
 -5.3404404977557385E-01 a       523     0    27     1     3
 -7.2766133241651945E-02 a       524     0    27     1     4
 -5.4885031998199074E-01 a       525     0    27     1     5
 -1.5199648386456099E-01 a       526     0    27     1     6
 -4.8754166370371432E-01 a       527     0    27     1     7
  9.7625790388254596E-01 a       528     0    27     1     8
  5.1811234553957553E-01 a       529     0    27     1     9
  1.1849153446684615E-01 a       530     0    27     1    10
